model,city,contrast,estimate_ppb,ci_lower,ci_upper,ci_status,bootstrap_conditional_lower,bootstrap_conditional_upper,bootstrap_status,valid_bootstrap,n_station_days,n_city_days,n_stations,n_strata,n_episode_days,n_episodes,n_years,rank,parameters,condition_number,weighted_rmse,days_episode,days_heat_only,days_wind_only,days_other_compound
city_median,Chicago,episode_vs_heat_only,4.46576743650604,2.3786805231574797,6.5528543498546,approximate_delete_one_year_jackknife_t,2.689424028291863,5.78728445339372,conditional_on_estimability,5000,1284,1284,1,294,36,15,6,15,15,146.9955011786271,3.352928334515875,36,155,289,66
city_median,Chicago,episode_vs_wind_only,0.029809876768208454,-1.0755715720890702,1.135191325625487,approximate_delete_one_year_jackknife_t,-0.9390353971095196,0.7748596102427614,conditional_on_estimability,5000,1284,1284,1,294,36,15,6,15,15,146.9955011786271,3.352928334515875,36,155,289,66
city_median,Dallas,episode_vs_reference,2.6029496278151893,1.0668385123533712,4.139060743277008,approximate_delete_one_year_jackknife_t,1.412057852194243,3.625054476212622,conditional_on_estimability,5000,1284,1284,1,294,44,13,6,15,15,155.36164867270168,2.0309236229501484,44,217,297,42
city_median,Dallas,heat_only_vs_reference,-0.9035827756194807,-2.334953792620471,0.5277882413815094,approximate_delete_one_year_jackknife_t,-1.821784009850103,0.1487568459049965,conditional_on_estimability,5000,1284,1284,1,294,44,13,6,15,15,155.36164867270168,2.0309236229501484,44,217,297,42
city_median,Dallas,wind_only_vs_reference,3.3561259604586864,2.7538052893017975,3.9584466316155753,approximate_delete_one_year_jackknife_t,2.9122001626842513,3.823630324526442,conditional_on_estimability,5000,1284,1284,1,294,44,13,6,15,15,155.36164867270168,2.0309236229501484,44,217,297,42
city_median,Dallas,other_compound_vs_reference,1.8400469641932853,0.7434202351018779,2.9366736932846926,approximate_delete_one_year_jackknife_t,0.9114618202549447,2.572888968203059,conditional_on_estimability,5000,1284,1284,1,294,44,13,6,15,15,155.36164867270168,2.0309236229501484,44,217,297,42
city_median,Dallas,episode_vs_heat_only,3.50653240343467,2.663401774147891,4.349663032721449,approximate_delete_one_year_jackknife_t,2.8868414139032565,3.9761571658258,conditional_on_estimability,5000,1284,1284,1,294,44,13,6,15,15,155.36164867270168,2.0309236229501484,44,217,297,42
city_median,Dallas,episode_vs_wind_only,-0.753176332643497,-1.985286324235893,0.47893365894889883,approximate_delete_one_year_jackknife_t,-1.7060650486474065,0.11446674579292004,conditional_on_estimability,5000,1284,1284,1,294,44,13,6,15,15,155.36164867270168,2.0309236229501484,44,217,297,42
city_median,Denver,episode_vs_reference,1.7206397336144852,-0.3264832589315192,3.7677627261604894,approximate_delete_one_year_jackknife_t,0.6163763236974931,3.2714117862932497,conditional_on_estimability,4993,1284,1284,1,294,12,6,6,15,15,249.77159216707622,3.220984665477981,12,215,366,37
city_median,Denver,heat_only_vs_reference,0.5709651395593225,-0.5307361738516001,1.672666452970245,approximate_delete_one_year_jackknife_t,-0.11544189592487779,1.4189794393109216,conditional_on_estimability,5000,1284,1284,1,294,12,6,6,15,15,249.77159216707622,3.220984665477981,12,215,366,37
city_median,Denver,wind_only_vs_reference,1.299622671475613,0.5982210854089284,2.0010242575422974,approximate_delete_one_year_jackknife_t,0.7985914189564495,1.7574926980837466,conditional_on_estimability,5000,1284,1284,1,294,12,6,6,15,15,249.77159216707622,3.220984665477981,12,215,366,37
city_median,Denver,other_compound_vs_reference,0.5562701478497367,-0.2964001106439951,1.4089404063434685,approximate_delete_one_year_jackknife_t,-0.16932910502862286,1.1424088260643814,conditional_on_estimability,5000,1284,1284,1,294,12,6,6,15,15,249.77159216707622,3.220984665477981,12,215,366,37
city_median,Denver,episode_vs_heat_only,1.1496745940551627,-0.6395539861072317,2.938903174217557,approximate_delete_one_year_jackknife_t,0.1771057637388813,2.493439834810549,conditional_on_estimability,4993,1284,1284,1,294,12,6,6,15,15,249.77159216707622,3.220984665477981,12,215,366,37
city_median,Denver,episode_vs_wind_only,0.42101706213887224,-1.6014170239757073,2.4434511482534518,approximate_delete_one_year_jackknife_t,-0.7740946924350528,2.046266910501574,conditional_on_estimability,4993,1284,1284,1,294,12,6,6,15,15,249.77159216707622,3.220984665477981,12,215,366,37
city_median,Houston,episode_vs_reference,2.3686200517212788,1.928271683739649,2.8089684197029086,approximate_delete_one_year_jackknife_t,1.8475985946820694,2.73708343008925,conditional_on_estimability,5000,1284,1284,1,294,84,22,6,15,15,402.1949192313659,2.2932647520199247,84,201,302,40
city_median,Houston,heat_only_vs_reference,-0.8926355769976486,-2.3066318100993284,0.5213606561040309,approximate_delete_one_year_jackknife_t,-1.7358998119963858,0.09692414651714165,conditional_on_estimability,5000,1284,1284,1,294,84,22,6,15,15,402.1949192313659,2.2932647520199247,84,201,302,40
city_median,Houston,wind_only_vs_reference,3.8725083123981174,3.2153672206019746,4.52964940419426,approximate_delete_one_year_jackknife_t,3.386040905348599,4.282641246136622,conditional_on_estimability,5000,1284,1284,1,294,84,22,6,15,15,402.1949192313659,2.2932647520199247,84,201,302,40
city_median,Houston,other_compound_vs_reference,1.3665429266629863,0.12534443139711082,2.6077414219288615,approximate_delete_one_year_jackknife_t,0.3939672155612726,2.2519223787210425,conditional_on_estimability,5000,1284,1284,1,294,84,22,6,15,15,402.1949192313659,2.2932647520199247,84,201,302,40
city_median,Houston,episode_vs_heat_only,3.2612556287189274,1.760968743477673,4.7615425139601815,approximate_delete_one_year_jackknife_t,2.112870978100193,4.013567772886578,conditional_on_estimability,5000,1284,1284,1,294,84,22,6,15,15,402.1949192313659,2.2932647520199247,84,201,302,40
city_median,Houston,episode_vs_wind_only,-1.5038882606768387,-2.182821291831237,-0.8249552295224403,approximate_delete_one_year_jackknife_t,-2.1346897466395403,-0.8752750315781559,conditional_on_estimability,5000,1284,1284,1,294,84,22,6,15,15,402.1949192313659,2.2932647520199247,84,201,302,40
city_median,Los Angeles,episode_vs_reference,3.1677418937968906,2.619432857329829,3.716050930263952,approximate_delete_one_year_jackknife_t,2.5765598283879014,3.55649436958294,conditional_on_estimability,5000,1284,1284,1,294,76,25,6,15,15,846.0155218892908,2.2777890450943894,76,105,316,58
city_median,Los Angeles,heat_only_vs_reference,1.1411637692197911,0.07325174639269028,2.209075792046892,approximate_delete_one_year_jackknife_t,0.4145615463706067,1.9398094618002126,conditional_on_estimability,5000,1284,1284,1,294,76,25,6,15,15,846.0155218892908,2.2777890450943894,76,105,316,58
city_median,Los Angeles,wind_only_vs_reference,2.4859955827143128,1.3199492428906014,3.6520419225380243,approximate_delete_one_year_jackknife_t,1.7575862206886221,3.477413659796946,conditional_on_estimability,5000,1284,1284,1,294,76,25,6,15,15,846.0155218892908,2.2777890450943894,76,105,316,58
city_median,Los Angeles,other_compound_vs_reference,2.9675165255829454,1.3850347730267598,4.549998278139131,approximate_delete_one_year_jackknife_t,1.7505331399911765,3.9398115610182556,conditional_on_estimability,5000,1284,1284,1,294,76,25,6,15,15,846.0155218892908,2.2777890450943894,76,105,316,58
city_median,Los Angeles,episode_vs_heat_only,2.0265781245770995,0.8761655843807603,3.176990664773439,approximate_delete_one_year_jackknife_t,1.0376977536155934,2.7627281406010167,conditional_on_estimability,5000,1284,1284,1,294,76,25,6,15,15,846.0155218892908,2.2777890450943894,76,105,316,58
city_median,Los Angeles,episode_vs_wind_only,0.6817463110825779,-0.28773569482923256,1.6512283169943882,approximate_delete_one_year_jackknife_t,-0.22979303102871151,1.2067863495955313,conditional_on_estimability,5000,1284,1284,1,294,76,25,6,15,15,846.0155218892908,2.2777890450943894,76,105,316,58
city_median,New York,episode_vs_reference,4.7975804810593194,2.638809424914135,6.956351537204504,approximate_delete_one_year_jackknife_t,3.1426293229138613,6.227516732871164,conditional_on_estimability,5000,1284,1284,1,294,58,22,6,15,15,223.9235521487852,3.0441825923792223,58,138,308,44
city_median,New York,heat_only_vs_reference,1.331303012611633,0.9386242890717961,1.7239817361514698,approximate_delete_one_year_jackknife_t,1.1214374493151054,1.5993129350799735,conditional_on_estimability,5000,1284,1284,1,294,58,22,6,15,15,223.9235521487852,3.0441825923792223,58,138,308,44
city_median,New York,wind_only_vs_reference,4.461601194334271,3.9871424744608945,4.9360599142076484,approximate_delete_one_year_jackknife_t,4.168098686854896,4.78463987410049,conditional_on_estimability,5000,1284,1284,1,294,58,22,6,15,15,223.9235521487852,3.0441825923792223,58,138,308,44
city_median,New York,other_compound_vs_reference,4.527158627765914,3.556599022466492,5.497718233065336,approximate_delete_one_year_jackknife_t,3.879140621429541,5.100849691632354,conditional_on_estimability,5000,1284,1284,1,294,58,22,6,15,15,223.9235521487852,3.0441825923792223,58,138,308,44
city_median,New York,episode_vs_heat_only,3.4662774684476867,1.0758994325128772,5.856655504382497,approximate_delete_one_year_jackknife_t,1.6428331142674,5.053487322270172,conditional_on_estimability,5000,1284,1284,1,294,58,22,6,15,15,223.9235521487852,3.0441825923792223,58,138,308,44
city_median,New York,episode_vs_wind_only,0.3359792867250482,-2.0902294237640047,2.762187997214101,approximate_delete_one_year_jackknife_t,-1.672349135699231,1.9375515687278968,conditional_on_estimability,5000,1284,1284,1,294,58,22,6,15,15,223.9235521487852,3.0441825923792223,58,138,308,44
city_median,Philadelphia,episode_vs_reference,2.3484696145729984,0.6904303623314028,4.006508866814594,approximate_delete_one_year_jackknife_t,1.133183262260101,3.1126161914952073,conditional_on_estimability,5000,1284,1284,1,294,35,14,6,15,15,169.928043820275,2.552306417676273,35,161,322,44
