model,city,omitted_year,contrast,estimate_ppb,estimable
phase_adjusted_secondary,Atlanta,2019,episode_vs_reference,2.0419648070591645,True
phase_adjusted_secondary,Atlanta,2019,pre1_6_vs_reference,0.7323295618630044,True
phase_adjusted_secondary,Atlanta,2019,post1_2_vs_reference,0.43197753710453707,True
phase_adjusted_secondary,Atlanta,2019,post3_6_vs_reference,0.38849265366237934,True
phase_adjusted_secondary,Atlanta,2019,other_compound_vs_reference,1.0117165490841245,True
phase_adjusted_secondary,Chicago,2019,episode_vs_reference,3.3947211172365703,True
phase_adjusted_secondary,Chicago,2019,pre1_6_vs_reference,0.4336365556517996,True
phase_adjusted_secondary,Chicago,2019,post1_2_vs_reference,0.5368617074936305,True
phase_adjusted_secondary,Chicago,2019,post3_6_vs_reference,-1.007929238723094,True
phase_adjusted_secondary,Chicago,2019,other_compound_vs_reference,3.000339784411799,True
phase_adjusted_secondary,Dallas,2019,episode_vs_reference,1.9592058048593226,True
phase_adjusted_secondary,Dallas,2019,pre1_6_vs_reference,-0.18315523658015986,True
phase_adjusted_secondary,Dallas,2019,post1_2_vs_reference,0.7396857788811929,True
phase_adjusted_secondary,Dallas,2019,post3_6_vs_reference,0.329325736136703,True
phase_adjusted_secondary,Dallas,2019,other_compound_vs_reference,1.3497344483801599,True
phase_adjusted_secondary,Denver,2019,episode_vs_reference,-0.5216715045007065,True
phase_adjusted_secondary,Denver,2019,pre1_6_vs_reference,-0.3343379682065417,True
phase_adjusted_secondary,Denver,2019,post1_2_vs_reference,-0.21923947215898298,True
phase_adjusted_secondary,Denver,2019,post3_6_vs_reference,0.766643429426023,True
phase_adjusted_secondary,Denver,2019,other_compound_vs_reference,0.659563316327227,True
phase_adjusted_secondary,Houston,2019,episode_vs_reference,1.8433085787986778,True
phase_adjusted_secondary,Houston,2019,pre1_6_vs_reference,-0.537109648226054,True
phase_adjusted_secondary,Houston,2019,post1_2_vs_reference,0.8977237519693373,True
phase_adjusted_secondary,Houston,2019,post3_6_vs_reference,0.4773835051705375,True
phase_adjusted_secondary,Houston,2019,other_compound_vs_reference,0.6728653815942975,True
phase_adjusted_secondary,Los Angeles,2019,episode_vs_reference,1.4436875996281158,True
phase_adjusted_secondary,Los Angeles,2019,pre1_6_vs_reference,-0.25653776171509945,True
phase_adjusted_secondary,Los Angeles,2019,post1_2_vs_reference,-0.6051820035896234,True
phase_adjusted_secondary,Los Angeles,2019,post3_6_vs_reference,-1.2375321688158092,True
phase_adjusted_secondary,Los Angeles,2019,other_compound_vs_reference,1.4320350582190358,True
phase_adjusted_secondary,New York,2019,episode_vs_reference,3.216627551271949,True
phase_adjusted_secondary,New York,2019,pre1_6_vs_reference,0.07201423610053115,True
phase_adjusted_secondary,New York,2019,post1_2_vs_reference,0.6527645518423637,True
phase_adjusted_secondary,New York,2019,post3_6_vs_reference,0.25470135253095694,True
phase_adjusted_secondary,New York,2019,other_compound_vs_reference,2.170569569997388,True
phase_adjusted_secondary,Philadelphia,2019,episode_vs_reference,1.1931817692775137,True
phase_adjusted_secondary,Philadelphia,2019,pre1_6_vs_reference,-0.8098041172644249,True
phase_adjusted_secondary,Philadelphia,2019,post1_2_vs_reference,-0.37283936858000855,True
phase_adjusted_secondary,Philadelphia,2019,post3_6_vs_reference,0.420572264885469,True
phase_adjusted_secondary,Philadelphia,2019,other_compound_vs_reference,0.8761122366996901,True
phase_adjusted_secondary,Phoenix,2019,episode_vs_reference,2.576707783459538,True
phase_adjusted_secondary,Phoenix,2019,pre1_6_vs_reference,1.0014239851031792,True
phase_adjusted_secondary,Phoenix,2019,post1_2_vs_reference,-0.3939490494583662,True
phase_adjusted_secondary,Phoenix,2019,post3_6_vs_reference,0.393833694077082,True
phase_adjusted_secondary,Phoenix,2019,other_compound_vs_reference,1.337337534874052,True
phase_adjusted_secondary,San Diego,2019,episode_vs_reference,1.4175362726874265,True
phase_adjusted_secondary,San Diego,2019,pre1_6_vs_reference,-0.008093595191353886,True
phase_adjusted_secondary,San Diego,2019,post1_2_vs_reference,-0.21204716985397887,True
phase_adjusted_secondary,San Diego,2019,post3_6_vs_reference,-0.7554364776106822,True
phase_adjusted_secondary,San Diego,2019,other_compound_vs_reference,1.1406235338893809,True
phase_adjusted_secondary,Seattle,2019,episode_vs_reference,4.118925717376676,True
phase_adjusted_secondary,Seattle,2019,pre1_6_vs_reference,0.9323897802548538,True
phase_adjusted_secondary,Seattle,2019,post1_2_vs_reference,0.22390515323863802,True
phase_adjusted_secondary,Seattle,2019,post3_6_vs_reference,-0.7356948560619259,True
phase_adjusted_secondary,Seattle,2019,other_compound_vs_reference,5.490490636432359,True
phase_adjusted_secondary,Atlanta,2020,episode_vs_reference,2.3431117390553675,True
phase_adjusted_secondary,Atlanta,2020,pre1_6_vs_reference,0.5545520348055675,True
phase_adjusted_secondary,Atlanta,2020,post1_2_vs_reference,0.002619342412726544,True
phase_adjusted_secondary,Atlanta,2020,post3_6_vs_reference,0.549888019036936,True
phase_adjusted_secondary,Atlanta,2020,other_compound_vs_reference,0.9077906427803648,True
phase_adjusted_secondary,Chicago,2020,episode_vs_reference,3.09650428256902,True
phase_adjusted_secondary,Chicago,2020,pre1_6_vs_reference,0.04765242734500308,True
phase_adjusted_secondary,Chicago,2020,post1_2_vs_reference,-0.0038575588016387385,True
phase_adjusted_secondary,Chicago,2020,post3_6_vs_reference,-0.9641314065615458,True
phase_adjusted_secondary,Chicago,2020,other_compound_vs_reference,2.893119319165774,True
phase_adjusted_secondary,Dallas,2020,episode_vs_reference,2.250725293689744,True
phase_adjusted_secondary,Dallas,2020,pre1_6_vs_reference,0.27558638958514114,True
phase_adjusted_secondary,Dallas,2020,post1_2_vs_reference,0.9900544296135596,True
phase_adjusted_secondary,Dallas,2020,post3_6_vs_reference,0.3304273550713823,True
phase_adjusted_secondary,Dallas,2020,other_compound_vs_reference,1.4099383277479332,True
phase_adjusted_secondary,Denver,2020,episode_vs_reference,0.9977413875939258,True
phase_adjusted_secondary,Denver,2020,pre1_6_vs_reference,-0.028039383641298432,True
phase_adjusted_secondary,Denver,2020,post1_2_vs_reference,-0.30376040450362396,True
phase_adjusted_secondary,Denver,2020,post3_6_vs_reference,0.43178057116612323,True
phase_adjusted_secondary,Denver,2020,other_compound_vs_reference,0.45786783923548635,True
phase_adjusted_secondary,Houston,2020,episode_vs_reference,1.1917343303178463,True
phase_adjusted_secondary,Houston,2020,pre1_6_vs_reference,-0.36561982902303436,True
phase_adjusted_secondary,Houston,2020,post1_2_vs_reference,0.005372711707946176,True
phase_adjusted_secondary,Houston,2020,post3_6_vs_reference,0.3116927269729517,True
phase_adjusted_secondary,Houston,2020,other_compound_vs_reference,0.7118889629941554,True
phase_adjusted_secondary,Los Angeles,2020,episode_vs_reference,1.741588262686533,True
phase_adjusted_secondary,Los Angeles,2020,pre1_6_vs_reference,-0.06723303259995539,True
phase_adjusted_secondary,Los Angeles,2020,post1_2_vs_reference,-0.5832057284814192,True
phase_adjusted_secondary,Los Angeles,2020,post3_6_vs_reference,-0.8645949101631523,True
phase_adjusted_secondary,Los Angeles,2020,other_compound_vs_reference,2.29362661195173,True
phase_adjusted_secondary,New York,2020,episode_vs_reference,2.6931279387000435,True
phase_adjusted_secondary,New York,2020,pre1_6_vs_reference,-0.1187089437707215,True
phase_adjusted_secondary,New York,2020,post1_2_vs_reference,-0.2490398824924165,True
phase_adjusted_secondary,New York,2020,post3_6_vs_reference,0.42484655148556594,True
phase_adjusted_secondary,New York,2020,other_compound_vs_reference,2.2964177237439634,True
phase_adjusted_secondary,Philadelphia,2020,episode_vs_reference,0.9664000245066752,True
phase_adjusted_secondary,Philadelphia,2020,pre1_6_vs_reference,-0.7402361432949058,True
phase_adjusted_secondary,Philadelphia,2020,post1_2_vs_reference,-0.8758269332025357,True
phase_adjusted_secondary,Philadelphia,2020,post3_6_vs_reference,0.2333704552559982,True
phase_adjusted_secondary,Philadelphia,2020,other_compound_vs_reference,0.7614041893333666,True
phase_adjusted_secondary,Phoenix,2020,episode_vs_reference,1.8511559734149947,True
phase_adjusted_secondary,Phoenix,2020,pre1_6_vs_reference,0.516250582565695,True
phase_adjusted_secondary,Phoenix,2020,post1_2_vs_reference,-0.1528818164971129,True
phase_adjusted_secondary,Phoenix,2020,post3_6_vs_reference,-0.1995111152217921,True
phase_adjusted_secondary,Phoenix,2020,other_compound_vs_reference,2.0720923765932255,True
phase_adjusted_secondary,San Diego,2020,episode_vs_reference,1.0565926424977752,True
phase_adjusted_secondary,San Diego,2020,pre1_6_vs_reference,-0.005477827448030048,True
phase_adjusted_secondary,San Diego,2020,post1_2_vs_reference,-0.1797022793821359,True
phase_adjusted_secondary,San Diego,2020,post3_6_vs_reference,-1.002613717075676,True
phase_adjusted_secondary,San Diego,2020,other_compound_vs_reference,1.3608179840059078,True
phase_adjusted_secondary,Seattle,2020,episode_vs_reference,4.860489238825341,True
phase_adjusted_secondary,Seattle,2020,pre1_6_vs_reference,1.3506033387648442,True
phase_adjusted_secondary,Seattle,2020,post1_2_vs_reference,0.12863711740166872,True
phase_adjusted_secondary,Seattle,2020,post3_6_vs_reference,0.8818880828497462,True
phase_adjusted_secondary,Seattle,2020,other_compound_vs_reference,6.036377632793782,True
phase_adjusted_secondary,Atlanta,2021,episode_vs_reference,2.1572629876004843,True
phase_adjusted_secondary,Atlanta,2021,pre1_6_vs_reference,0.3889783918774876,True
phase_adjusted_secondary,Atlanta,2021,post1_2_vs_reference,0.04839427580325384,True
phase_adjusted_secondary,Atlanta,2021,post3_6_vs_reference,0.37634380784674515,True
phase_adjusted_secondary,Atlanta,2021,other_compound_vs_reference,0.8053459858419312,True
phase_adjusted_secondary,Chicago,2021,episode_vs_reference,3.3454710110688346,True
phase_adjusted_secondary,Chicago,2021,pre1_6_vs_reference,0.28255057919035875,True
phase_adjusted_secondary,Chicago,2021,post1_2_vs_reference,0.6631979462773863,True
phase_adjusted_secondary,Chicago,2021,post3_6_vs_reference,-1.4509452757331256,True
phase_adjusted_secondary,Chicago,2021,other_compound_vs_reference,3.123315392031467,True
phase_adjusted_secondary,Dallas,2021,episode_vs_reference,2.7349241340637747,True
phase_adjusted_secondary,Dallas,2021,pre1_6_vs_reference,0.2810115534814086,True
phase_adjusted_secondary,Dallas,2021,post1_2_vs_reference,1.1881943122612144,True
phase_adjusted_secondary,Dallas,2021,post3_6_vs_reference,0.3160438513682351,True
phase_adjusted_secondary,Dallas,2021,other_compound_vs_reference,1.25325632621895,True
phase_adjusted_secondary,Denver,2021,episode_vs_reference,1.4804399681242288,True
phase_adjusted_secondary,Denver,2021,pre1_6_vs_reference,0.6176705831688816,True
phase_adjusted_secondary,Denver,2021,post1_2_vs_reference,-0.07228664938826679,True
phase_adjusted_secondary,Denver,2021,post3_6_vs_reference,0.7637765897292336,True
phase_adjusted_secondary,Denver,2021,other_compound_vs_reference,0.497013836563712,True
phase_adjusted_secondary,Houston,2021,episode_vs_reference,1.7559473973625406,True
phase_adjusted_secondary,Houston,2021,pre1_6_vs_reference,-0.023253894708049172,True
phase_adjusted_secondary,Houston,2021,post1_2_vs_reference,0.3744729878714599,True
phase_adjusted_secondary,Houston,2021,post3_6_vs_reference,0.27136670503749016,True
phase_adjusted_secondary,Houston,2021,other_compound_vs_reference,0.7138736980496145,True
phase_adjusted_secondary,Los Angeles,2021,episode_vs_reference,1.668704304623315,True
phase_adjusted_secondary,Los Angeles,2021,pre1_6_vs_reference,-0.23083794576974448,True
phase_adjusted_secondary,Los Angeles,2021,post1_2_vs_reference,-0.529901426067652,True
phase_adjusted_secondary,Los Angeles,2021,post3_6_vs_reference,-0.7369264129136117,True
phase_adjusted_secondary,Los Angeles,2021,other_compound_vs_reference,1.5469619547147921,True
phase_adjusted_secondary,New York,2021,episode_vs_reference,2.251527782060255,True
phase_adjusted_secondary,New York,2021,pre1_6_vs_reference,-0.49133700601345875,True
phase_adjusted_secondary,New York,2021,post1_2_vs_reference,0.23086878254943366,True
phase_adjusted_secondary,New York,2021,post3_6_vs_reference,-0.3666257592201063,True
phase_adjusted_secondary,New York,2021,other_compound_vs_reference,2.3100031805307912,True
phase_adjusted_secondary,Philadelphia,2021,episode_vs_reference,0.24555488671341338,True
phase_adjusted_secondary,Philadelphia,2021,pre1_6_vs_reference,-1.0222496006955268,True
phase_adjusted_secondary,Philadelphia,2021,post1_2_vs_reference,-0.7238048984505079,True
phase_adjusted_secondary,Philadelphia,2021,post3_6_vs_reference,0.01791381198035391,True
phase_adjusted_secondary,Philadelphia,2021,other_compound_vs_reference,0.6515505524210726,True
phase_adjusted_secondary,Phoenix,2021,episode_vs_reference,3.1567634890469933,True
phase_adjusted_secondary,Phoenix,2021,pre1_6_vs_reference,2.0522131512845396,True
phase_adjusted_secondary,Phoenix,2021,post1_2_vs_reference,-0.5393974576554745,True
phase_adjusted_secondary,Phoenix,2021,post3_6_vs_reference,1.3720994462823333,True
phase_adjusted_secondary,Phoenix,2021,other_compound_vs_reference,1.8951187990802367,True
phase_adjusted_secondary,San Diego,2021,episode_vs_reference,1.411769008298279,True
phase_adjusted_secondary,San Diego,2021,pre1_6_vs_reference,-0.08374169428195088,True
phase_adjusted_secondary,San Diego,2021,post1_2_vs_reference,-0.40830203058969794,True
phase_adjusted_secondary,San Diego,2021,post3_6_vs_reference,-0.7008379034221985,True
phase_adjusted_secondary,San Diego,2021,other_compound_vs_reference,1.2099491910434257,True
phase_adjusted_secondary,Seattle,2021,episode_vs_reference,4.160447788028334,True
phase_adjusted_secondary,Seattle,2021,pre1_6_vs_reference,0.7781645402766653,True
phase_adjusted_secondary,Seattle,2021,post1_2_vs_reference,-0.5416501034968122,True
phase_adjusted_secondary,Seattle,2021,post3_6_vs_reference,0.6386161840049341,True
phase_adjusted_secondary,Seattle,2021,other_compound_vs_reference,5.077072585748794,True
phase_adjusted_secondary,Atlanta,2022,episode_vs_reference,2.407696175836698,True
phase_adjusted_secondary,Atlanta,2022,pre1_6_vs_reference,0.5523475716170687,True
phase_adjusted_secondary,Atlanta,2022,post1_2_vs_reference,0.3138131909914542,True
phase_adjusted_secondary,Atlanta,2022,post3_6_vs_reference,0.40060867573305814,True
phase_adjusted_secondary,Atlanta,2022,other_compound_vs_reference,1.3239830886813402,True
phase_adjusted_secondary,Chicago,2022,episode_vs_reference,2.8807272032721016,True
phase_adjusted_secondary,Chicago,2022,pre1_6_vs_reference,0.26647572105176565,True
phase_adjusted_secondary,Chicago,2022,post1_2_vs_reference,0.3207492786384626,True
phase_adjusted_secondary,Chicago,2022,post3_6_vs_reference,-1.2032489282263161,True
phase_adjusted_secondary,Chicago,2022,other_compound_vs_reference,3.0242987549629117,True
phase_adjusted_secondary,Dallas,2022,episode_vs_reference,2.2754153371032633,True
phase_adjusted_secondary,Dallas,2022,pre1_6_vs_reference,0.6361470363451787,True
phase_adjusted_secondary,Dallas,2022,post1_2_vs_reference,1.402449347743127,True
phase_adjusted_secondary,Dallas,2022,post3_6_vs_reference,0.3252683486941912,True
phase_adjusted_secondary,Dallas,2022,other_compound_vs_reference,1.4748406895464954,True
phase_adjusted_secondary,Denver,2022,episode_vs_reference,1.7431644896120688,True
phase_adjusted_secondary,Denver,2022,pre1_6_vs_reference,0.3168817655384806,True
phase_adjusted_secondary,Denver,2022,post1_2_vs_reference,-0.30536501067846444,True
phase_adjusted_secondary,Denver,2022,post3_6_vs_reference,0.23943555693423513,True
phase_adjusted_secondary,Denver,2022,other_compound_vs_reference,0.898746073967108,True
phase_adjusted_secondary,Houston,2022,episode_vs_reference,1.7015701142691586,True
phase_adjusted_secondary,Houston,2022,pre1_6_vs_reference,0.039177249373650636,True
phase_adjusted_secondary,Houston,2022,post1_2_vs_reference,0.7922833883023285,True
phase_adjusted_secondary,Houston,2022,post3_6_vs_reference,0.36967162507973483,True
phase_adjusted_secondary,Houston,2022,other_compound_vs_reference,0.9089212583517676,True
phase_adjusted_secondary,Los Angeles,2022,episode_vs_reference,1.5084809548930096,True
phase_adjusted_secondary,Los Angeles,2022,pre1_6_vs_reference,-0.10956460942236923,True
phase_adjusted_secondary,Los Angeles,2022,post1_2_vs_reference,-0.4668827657348742,True
phase_adjusted_secondary,Los Angeles,2022,post3_6_vs_reference,-1.011239772821865,True
phase_adjusted_secondary,Los Angeles,2022,other_compound_vs_reference,1.953960302599846,True
phase_adjusted_secondary,New York,2022,episode_vs_reference,3.3865403504555753,True
phase_adjusted_secondary,New York,2022,pre1_6_vs_reference,0.35243612926004886,True
phase_adjusted_secondary,New York,2022,post1_2_vs_reference,0.4434907254312973,True
phase_adjusted_secondary,New York,2022,post3_6_vs_reference,-0.07850595379199032,True
phase_adjusted_secondary,New York,2022,other_compound_vs_reference,2.7304658649896076,True
phase_adjusted_secondary,Philadelphia,2022,episode_vs_reference,1.1655609767815744,True
phase_adjusted_secondary,Philadelphia,2022,pre1_6_vs_reference,-0.7700354973589425,True
phase_adjusted_secondary,Philadelphia,2022,post1_2_vs_reference,-0.4987657986714144,True
phase_adjusted_secondary,Philadelphia,2022,post3_6_vs_reference,0.19660971014647421,True
phase_adjusted_secondary,Philadelphia,2022,other_compound_vs_reference,0.7493608009626186,True
phase_adjusted_secondary,Phoenix,2022,episode_vs_reference,2.3658717149094413,True
phase_adjusted_secondary,Phoenix,2022,pre1_6_vs_reference,0.8829980037830041,True
phase_adjusted_secondary,Phoenix,2022,post1_2_vs_reference,-0.30231949457754964,True
phase_adjusted_secondary,Phoenix,2022,post3_6_vs_reference,0.7601108623655839,True
phase_adjusted_secondary,Phoenix,2022,other_compound_vs_reference,1.758065113681839,True
phase_adjusted_secondary,San Diego,2022,episode_vs_reference,1.4192283043019422,True
phase_adjusted_secondary,San Diego,2022,pre1_6_vs_reference,0.10125599803361851,True
phase_adjusted_secondary,San Diego,2022,post1_2_vs_reference,-0.14825799282648555,True
phase_adjusted_secondary,San Diego,2022,post3_6_vs_reference,-0.658497683411889,True
phase_adjusted_secondary,San Diego,2022,other_compound_vs_reference,1.2101409071791793,True
phase_adjusted_secondary,Seattle,2022,episode_vs_reference,2.964990344220211,True
phase_adjusted_secondary,Seattle,2022,pre1_6_vs_reference,0.14597821776434405,True
phase_adjusted_secondary,Seattle,2022,post1_2_vs_reference,0.17991793824114222,True
phase_adjusted_secondary,Seattle,2022,post3_6_vs_reference,0.4650415372202246,True
phase_adjusted_secondary,Seattle,2022,other_compound_vs_reference,5.209115943568361,True
phase_adjusted_secondary,Atlanta,2023,episode_vs_reference,2.46453340750709,True
phase_adjusted_secondary,Atlanta,2023,pre1_6_vs_reference,0.6529026679676544,True
phase_adjusted_secondary,Atlanta,2023,post1_2_vs_reference,0.3267224419110728,True
phase_adjusted_secondary,Atlanta,2023,post3_6_vs_reference,0.5541320728063975,True
phase_adjusted_secondary,Atlanta,2023,other_compound_vs_reference,1.5719509420013373,True
phase_adjusted_secondary,Chicago,2023,episode_vs_reference,2.6510272145338294,True
phase_adjusted_secondary,Chicago,2023,pre1_6_vs_reference,0.02832693393162622,True
phase_adjusted_secondary,Chicago,2023,post1_2_vs_reference,0.47094032290582344,True
phase_adjusted_secondary,Chicago,2023,post3_6_vs_reference,-1.0312620467041498,True
phase_adjusted_secondary,Chicago,2023,other_compound_vs_reference,2.8096883286204384,True
phase_adjusted_secondary,Dallas,2023,episode_vs_reference,2.281358146183404,True
phase_adjusted_secondary,Dallas,2023,pre1_6_vs_reference,0.08188147423993275,True
phase_adjusted_secondary,Dallas,2023,post1_2_vs_reference,0.7929291515084835,True
phase_adjusted_secondary,Dallas,2023,post3_6_vs_reference,0.374094232266025,True
phase_adjusted_secondary,Dallas,2023,other_compound_vs_reference,1.6183942403268436,True
phase_adjusted_secondary,Denver,2023,episode_vs_reference,0.9234907368058685,True
phase_adjusted_secondary,Denver,2023,pre1_6_vs_reference,-0.06966481854352868,True
phase_adjusted_secondary,Denver,2023,post1_2_vs_reference,-0.18720892654773236,True
