model,contrast,city,estimate_ppb,estimable,n_station_days,n_city_days,n_stations,n_strata,n_episode_station_days,n_episode_city_days,n_episodes,n_compound_city_days,n_years_observed,n_year_blocks,rank_at_pinv_tolerance,parameters,condition_number,weighted_rmse,total_weight,station_days_episode,city_days_episode,station_days_neither,city_days_neither,station_days_heat_only,city_days_heat_only,station_days_wind_only,city_days_wind_only,station_days_other_compound,city_days_other_compound
p80_p20_min2_sep7,wind_only_vs_reference,Chicago,4.317641320803268,True,4644,1284,4,1108,70,21,9,63,6,6,15,15,153.22825587485457,3.925467631733546,1284.0,70,21,3101,842,678,193,647,186,148,42
p80_p20_min2_sep7,wind_only_vs_reference,Dallas,3.197602055357403,True,4519,1284,4,1109,103,29,10,56,6,6,15,15,169.2189500853395,2.5545309498680826,1284.0,103,29,2806,775,796,247,719,206,95,27
p80_p20_min2_sep7,wind_only_vs_reference,Denver,1.0396635355334753,True,6040,1284,5,1461,8,2,1,24,6,6,15,15,735.9903704339223,3.372249082698905,1284.0,8,2,3721,789,1113,240,1096,231,102,22
p80_p20_min2_sep7,wind_only_vs_reference,Houston,3.5358773574482045,True,10963,1284,10,2687,467,54,17,80,6,6,15,15,481.25875641341304,3.2475810062300337,1284.0,467,54,6501,751,2021,245,1759,208,215,26
p80_p20_min2_sep7,wind_only_vs_reference,Los Angeles,2.4813145345960987,True,9253,1284,8,2148,282,39,13,84,6,6,15,15,811.2165630359035,3.2415428399750983,1283.9999999999998,282,39,6075,841,1114,155,1453,204,329,45
p80_p20_min2_sep7,wind_only_vs_reference,New York,4.6646676538336695,True,10742,1284,9,2527,249,30,12,61,6,6,15,15,216.7382893006913,3.804329803924776,1284.0,249,30,7074,846,1518,179,1646,198,255,31
p80_p20_min2_sep7,wind_only_vs_reference,Philadelphia,2.0692356997721695,True,5975,1284,6,1435,123,27,11,48,6,6,15,15,164.30018563507346,3.4104419254290943,1284.0,123,27,3866,826,871,192,1022,218,93,21
p80_p20_min2_sep7,wind_only_vs_reference,Phoenix,2.69275068933245,True,5991,1284,6,1414,10,2,1,22,6,6,15,15,582.8686655469442,2.950946438155275,1284.0,10,2,3589,770,1228,268,1073,224,91,20
p80_p20_min2_sep7,wind_only_vs_reference,San Diego,1.1266765300739974,True,5051,1284,5,1198,193,47,17,78,6,6,15,15,656.9800145298527,1.6776228537299074,1284.0,193,47,3261,837,684,172,790,197,123,31
p80_p20_min2_sep7,wind_only_vs_reference,Seattle,3.970246458121054,True,2447,1282,2,587,27,14,6,62,6,6,15,15,515.2348126204593,3.3938298020473776,1282.0,27,14,1571,821,411,221,347,178,91,48
p80_p20_min2_sep7,other_compound_vs_reference,Atlanta,1.0052786135078702,True,3701,1284,3,868,209,72,21,107,6,6,15,15,232.3935018756743,2.9833826307757874,1283.9999999999998,209,72,2546,881,452,162,392,134,102,35
p80_p20_min2_sep7,other_compound_vs_reference,Chicago,5.026495392478415,True,4644,1284,4,1108,70,21,9,63,6,6,15,15,153.22825587485457,3.925467631733546,1284.0,70,21,3101,842,678,193,647,186,148,42
p80_p20_min2_sep7,other_compound_vs_reference,Dallas,1.852723687178166,True,4519,1284,4,1109,103,29,10,56,6,6,15,15,169.2189500853395,2.5545309498680826,1284.0,103,29,2806,775,796,247,719,206,95,27
p80_p20_min2_sep7,other_compound_vs_reference,Denver,0.2912202748131205,True,6040,1284,5,1461,8,2,1,24,6,6,15,15,735.9903704339223,3.372249082698905,1284.0,8,2,3721,789,1113,240,1096,231,102,22
p80_p20_min2_sep7,other_compound_vs_reference,Houston,1.2911656017977169,True,10963,1284,10,2687,467,54,17,80,6,6,15,15,481.25875641341304,3.2475810062300337,1284.0,467,54,6501,751,2021,245,1759,208,215,26
p80_p20_min2_sep7,other_compound_vs_reference,Los Angeles,2.940498591073946,True,9253,1284,8,2148,282,39,13,84,6,6,15,15,811.2165630359035,3.2415428399750983,1283.9999999999998,282,39,6075,841,1114,155,1453,204,329,45
p80_p20_min2_sep7,other_compound_vs_reference,New York,4.288253481978825,True,10742,1284,9,2527,249,30,12,61,6,6,15,15,216.7382893006913,3.804329803924776,1284.0,249,30,7074,846,1518,179,1646,198,255,31
p80_p20_min2_sep7,other_compound_vs_reference,Philadelphia,2.061414965438952,True,5975,1284,6,1435,123,27,11,48,6,6,15,15,164.30018563507346,3.4104419254290943,1284.0,123,27,3866,826,871,192,1022,218,93,21
p80_p20_min2_sep7,other_compound_vs_reference,Phoenix,2.638543883549432,True,5991,1284,6,1414,10,2,1,22,6,6,15,15,582.8686655469442,2.950946438155275,1284.0,10,2,3589,770,1228,268,1073,224,91,20
p80_p20_min2_sep7,other_compound_vs_reference,San Diego,1.5637181762211574,True,5051,1284,5,1198,193,47,17,78,6,6,15,15,656.9800145298527,1.6776228537299074,1284.0,193,47,3261,837,684,172,790,197,123,31
p80_p20_min2_sep7,other_compound_vs_reference,Seattle,7.451968234981216,True,2447,1282,2,587,27,14,6,62,6,6,15,15,515.2348126204593,3.3938298020473776,1282.0,27,14,1571,821,411,221,347,178,91,48
p80_p20_min2_sep7,episode_vs_wind_only,Atlanta,0.7809522155767001,True,3701,1284,3,868,209,72,21,107,6,6,15,15,232.3935018756743,2.9833826307757874,1283.9999999999998,209,72,2546,881,452,162,392,134,102,35
p80_p20_min2_sep7,episode_vs_wind_only,Chicago,-0.4849995843820327,True,4644,1284,4,1108,70,21,9,63,6,6,15,15,153.22825587485457,3.925467631733546,1284.0,70,21,3101,842,678,193,647,186,148,42
p80_p20_min2_sep7,episode_vs_wind_only,Dallas,-1.090742122945135,True,4519,1284,4,1109,103,29,10,56,6,6,15,15,169.2189500853395,2.5545309498680826,1284.0,103,29,2806,775,796,247,719,206,95,27
p80_p20_min2_sep7,episode_vs_wind_only,Denver,-1.5300691858760789,True,6040,1284,5,1461,8,2,1,24,6,6,15,15,735.9903704339223,3.372249082698905,1284.0,8,2,3721,789,1113,240,1096,231,102,22
p80_p20_min2_sep7,episode_vs_wind_only,Houston,-1.9418469239282643,True,10963,1284,10,2687,467,54,17,80,6,6,15,15,481.25875641341304,3.2475810062300337,1284.0,467,54,6501,751,2021,245,1759,208,215,26
p80_p20_min2_sep7,episode_vs_wind_only,Los Angeles,1.5411336891854375,True,9253,1284,8,2148,282,39,13,84,6,6,15,15,811.2165630359035,3.2415428399750983,1283.9999999999998,282,39,6075,841,1114,155,1453,204,329,45
p80_p20_min2_sep7,episode_vs_wind_only,New York,0.057937389321963906,True,10742,1284,9,2527,249,30,12,61,6,6,15,15,216.7382893006913,3.804329803924776,1284.0,249,30,7074,846,1518,179,1646,198,255,31
p80_p20_min2_sep7,episode_vs_wind_only,Philadelphia,-0.35163210199342343,True,5975,1284,6,1435,123,27,11,48,6,6,15,15,164.30018563507346,3.4104419254290943,1284.0,123,27,3866,826,871,192,1022,218,93,21
p80_p20_min2_sep7,episode_vs_wind_only,Phoenix,1.7414683235226116,True,5991,1284,6,1414,10,2,1,22,6,6,15,15,582.8686655469442,2.950946438155275,1284.0,10,2,3589,770,1228,268,1073,224,91,20
p80_p20_min2_sep7,episode_vs_wind_only,San Diego,1.5256144388844488,True,5051,1284,5,1198,193,47,17,78,6,6,15,15,656.9800145298527,1.6776228537299074,1284.0,193,47,3261,837,684,172,790,197,123,31
p80_p20_min2_sep7,episode_vs_wind_only,Seattle,5.813520951335828,True,2447,1282,2,587,27,14,6,62,6,6,15,15,515.2348126204593,3.3938298020473776,1282.0,27,14,1571,821,411,221,347,178,91,48
p80_p20_min2_sep7,episode_vs_heat_only,Atlanta,2.7049630559107745,True,3701,1284,3,868,209,72,21,107,6,6,15,15,232.3935018756743,2.9833826307757874,1283.9999999999998,209,72,2546,881,452,162,392,134,102,35
p80_p20_min2_sep7,episode_vs_heat_only,Chicago,3.2421079282036964,True,4644,1284,4,1108,70,21,9,63,6,6,15,15,153.22825587485457,3.925467631733546,1284.0,70,21,3101,842,678,193,647,186,148,42
p80_p20_min2_sep7,episode_vs_heat_only,Dallas,3.161592100880309,True,4519,1284,4,1109,103,29,10,56,6,6,15,15,169.2189500853395,2.5545309498680826,1284.0,103,29,2806,775,796,247,719,206,95,27
p80_p20_min2_sep7,episode_vs_heat_only,Denver,-0.8580612550907811,True,6040,1284,5,1461,8,2,1,24,6,6,15,15,735.9903704339223,3.372249082698905,1284.0,8,2,3721,789,1113,240,1096,231,102,22
p80_p20_min2_sep7,episode_vs_heat_only,Houston,3.022876860097945,True,10963,1284,10,2687,467,54,17,80,6,6,15,15,481.25875641341304,3.2475810062300337,1284.0,467,54,6501,751,2021,245,1759,208,215,26
p80_p20_min2_sep7,episode_vs_heat_only,Los Angeles,3.1327047884179207,True,9253,1284,8,2148,282,39,13,84,6,6,15,15,811.2165630359035,3.2415428399750983,1283.9999999999998,282,39,6075,841,1114,155,1453,204,329,45
p80_p20_min2_sep7,episode_vs_heat_only,New York,3.476678061593271,True,10742,1284,9,2527,249,30,12,61,6,6,15,15,216.7382893006913,3.804329803924776,1284.0,249,30,7074,846,1518,179,1646,198,255,31
p80_p20_min2_sep7,episode_vs_heat_only,Philadelphia,0.925107751120323,True,5975,1284,6,1435,123,27,11,48,6,6,15,15,164.30018563507346,3.4104419254290943,1284.0,123,27,3866,826,871,192,1022,218,93,21
p80_p20_min2_sep7,episode_vs_heat_only,Phoenix,4.68176418116848,True,5991,1284,6,1414,10,2,1,22,6,6,15,15,582.8686655469442,2.950946438155275,1284.0,10,2,3589,770,1228,268,1073,224,91,20
p80_p20_min2_sep7,episode_vs_heat_only,San Diego,1.804291958124331,True,5051,1284,5,1198,193,47,17,78,6,6,15,15,656.9800145298527,1.6776228537299074,1284.0,193,47,3261,837,684,172,790,197,123,31
p80_p20_min2_sep7,episode_vs_heat_only,Seattle,5.90552048320915,True,2447,1282,2,587,27,14,6,62,6,6,15,15,515.2348126204593,3.3938298020473776,1282.0,27,14,1571,821,411,221,347,178,91,48
