model,contrast,city,estimate_ppb,estimable,n_station_days,n_city_days,n_stations,n_strata,n_episode_station_days,n_episode_city_days,n_episodes,n_compound_city_days,n_years_observed,n_year_blocks,rank_at_pinv_tolerance,parameters,condition_number,weighted_rmse,total_weight,station_days_episode,city_days_episode,station_days_neither,city_days_neither,station_days_heat_only,city_days_heat_only,station_days_wind_only,city_days_wind_only,station_days_other_compound,city_days_other_compound
city_median,wind_only_vs_reference,Phoenix,3.2141752056025124,True,1284,1284,1,294,16,16,8,49,6,6,15,15,414.63025961010544,2.620556943428117,1284.0,16,16,666,666,241,241,328,328,33,33
city_median,wind_only_vs_reference,San Diego,1.1376926207342497,True,1284,1284,1,294,72,72,26,110,6,6,15,15,654.2933721825017,1.325835034980149,1284.0,72,72,735,735,140,140,299,299,38,38
city_median,wind_only_vs_reference,Seattle,3.8480256942937885,True,1282,1282,1,294,40,40,16,104,6,6,15,15,520.744190612816,3.2683067069646117,1282.0,40,40,735,735,179,179,264,264,64,64
city_median,other_compound_vs_reference,Atlanta,1.2120542209712686,True,1284,1284,1,294,99,99,27,133,6,6,15,15,232.70243000943603,2.5075542805192717,1284.0,99,99,780,780,136,136,235,235,34,34
city_median,other_compound_vs_reference,Chicago,4.41043388584578,True,1284,1284,1,294,33,33,14,98,6,6,15,15,153.6595312345644,3.3622463360224373,1284.0,33,33,738,738,158,158,290,290,65,65
city_median,other_compound_vs_reference,Dallas,1.7832050810582494,True,1284,1284,1,294,46,46,14,85,6,6,15,15,170.70009610645175,2.036623277820357,1284.0,46,46,686,686,218,218,295,295,39,39
city_median,other_compound_vs_reference,Denver,0.5015797392555337,True,1284,1284,1,294,8,8,4,41,6,6,15,15,222.28168359647665,3.228969294601445,1284.0,8,8,676,676,223,223,344,344,33,33
city_median,other_compound_vs_reference,Houston,1.2193980179303854,True,1284,1284,1,294,76,76,22,118,6,6,15,15,434.4324269586816,2.3187406741983616,1284.0,76,76,664,664,207,207,295,295,42,42
city_median,other_compound_vs_reference,Los Angeles,3.1845505430506935,True,1284,1284,1,294,76,76,24,127,6,6,15,15,813.1481988036733,2.279422461702118,1284.0,76,76,743,743,112,112,302,302,51,51
city_median,other_compound_vs_reference,New York,4.215576836983874,True,1284,1284,1,294,56,56,21,98,6,6,15,15,217.83055981125946,3.0728073387658883,1284.0,56,56,751,751,142,142,293,293,42,42
city_median,other_compound_vs_reference,Philadelphia,1.7951894288420915,True,1284,1284,1,294,33,33,13,76,6,6,15,15,166.42679990231144,2.5555930305199315,1284.0,33,33,730,730,164,164,314,314,43,43
city_median,other_compound_vs_reference,Phoenix,2.1382763849297004,True,1284,1284,1,294,16,16,8,49,6,6,15,15,414.63025961010544,2.620556943428117,1284.0,16,16,666,666,241,241,328,328,33,33
city_median,other_compound_vs_reference,San Diego,1.926850103667397,True,1284,1284,1,294,72,72,26,110,6,6,15,15,654.2933721825017,1.325835034980149,1284.0,72,72,735,735,140,140,299,299,38,38
city_median,other_compound_vs_reference,Seattle,7.671331949272976,True,1282,1282,1,294,40,40,16,104,6,6,15,15,520.744190612816,3.2683067069646117,1282.0,40,40,735,735,179,179,264,264,64,64
city_median,episode_vs_wind_only,Atlanta,0.6094932440189296,True,1284,1284,1,294,99,99,27,133,6,6,15,15,232.70243000943603,2.5075542805192717,1284.0,99,99,780,780,136,136,235,235,34,34
city_median,episode_vs_wind_only,Chicago,-0.0065146523541956824,True,1284,1284,1,294,33,33,14,98,6,6,15,15,153.6595312345644,3.3622463360224373,1284.0,33,33,738,738,158,158,290,290,65,65
city_median,episode_vs_wind_only,Dallas,-0.6645298162705644,True,1284,1284,1,294,46,46,14,85,6,6,15,15,170.70009610645175,2.036623277820357,1284.0,46,46,686,686,218,218,295,295,39,39
city_median,episode_vs_wind_only,Denver,0.24125620597153885,True,1284,1284,1,294,8,8,4,41,6,6,15,15,222.28168359647665,3.228969294601445,1284.0,8,8,676,676,223,223,344,344,33,33
city_median,episode_vs_wind_only,Houston,-1.2581986383660793,True,1284,1284,1,294,76,76,22,118,6,6,15,15,434.4324269586816,2.3187406741983616,1284.0,76,76,664,664,207,207,295,295,42,42
city_median,episode_vs_wind_only,Los Angeles,0.5884140194097416,True,1284,1284,1,294,76,76,24,127,6,6,15,15,813.1481988036733,2.279422461702118,1284.0,76,76,743,743,112,112,302,302,51,51
city_median,episode_vs_wind_only,New York,0.2919306657186107,True,1284,1284,1,294,56,56,21,98,6,6,15,15,217.83055981125946,3.0728073387658883,1284.0,56,56,751,751,142,142,293,293,42,42
city_median,episode_vs_wind_only,Philadelphia,0.22919423165369102,True,1284,1284,1,294,33,33,13,76,6,6,15,15,166.42679990231144,2.5555930305199315,1284.0,33,33,730,730,164,164,314,314,43,43
city_median,episode_vs_wind_only,Phoenix,0.4500872931774764,True,1284,1284,1,294,16,16,8,49,6,6,15,15,414.63025961010544,2.620556943428117,1284.0,16,16,666,666,241,241,328,328,33,33
city_median,episode_vs_wind_only,San Diego,0.7534403423718525,True,1284,1284,1,294,72,72,26,110,6,6,15,15,654.2933721825017,1.325835034980149,1284.0,72,72,735,735,140,140,299,299,38,38
city_median,episode_vs_wind_only,Seattle,2.8408909910879254,True,1282,1282,1,294,40,40,16,104,6,6,15,15,520.744190612816,3.2683067069646117,1282.0,40,40,735,735,179,179,264,264,64,64
city_median,episode_vs_heat_only,Atlanta,2.459837406721835,True,1284,1284,1,294,99,99,27,133,6,6,15,15,232.70243000943603,2.5075542805192717,1284.0,99,99,780,780,136,136,235,235,34,34
city_median,episode_vs_heat_only,Chicago,4.203563844893813,True,1284,1284,1,294,33,33,14,98,6,6,15,15,153.6595312345644,3.3622463360224373,1284.0,33,33,738,738,158,158,290,290,65,65
city_median,episode_vs_heat_only,Dallas,3.621397987056511,True,1284,1284,1,294,46,46,14,85,6,6,15,15,170.70009610645175,2.036623277820357,1284.0,46,46,686,686,218,218,295,295,39,39
city_median,episode_vs_heat_only,Denver,0.9116617899797559,True,1284,1284,1,294,8,8,4,41,6,6,15,15,222.28168359647665,3.228969294601445,1284.0,8,8,676,676,223,223,344,344,33,33
city_median,episode_vs_heat_only,Houston,3.459677196412917,True,1284,1284,1,294,76,76,22,118,6,6,15,15,434.4324269586816,2.3187406741983616,1284.0,76,76,664,664,207,207,295,295,42,42
city_median,episode_vs_heat_only,Los Angeles,1.9987720826857929,True,1284,1284,1,294,76,76,24,127,6,6,15,15,813.1481988036733,2.279422461702118,1284.0,76,76,743,743,112,112,302,302,51,51
city_median,episode_vs_heat_only,New York,3.3285943656133368,True,1284,1284,1,294,56,56,21,98,6,6,15,15,217.83055981125946,3.0728073387658883,1284.0,56,56,751,751,142,142,293,293,42,42
city_median,episode_vs_heat_only,Philadelphia,1.5939504919964298,True,1284,1284,1,294,33,33,13,76,6,6,15,15,166.42679990231144,2.5555930305199315,1284.0,33,33,730,730,164,164,314,314,43,43
city_median,episode_vs_heat_only,Phoenix,3.6298016474724646,True,1284,1284,1,294,16,16,8,49,6,6,15,15,414.63025961010544,2.620556943428117,1284.0,16,16,666,666,241,241,328,328,33,33
city_median,episode_vs_heat_only,San Diego,1.333087335766277,True,1284,1284,1,294,72,72,26,110,6,6,15,15,654.2933721825017,1.325835034980149,1284.0,72,72,735,735,140,140,299,299,38,38
city_median,episode_vs_heat_only,Seattle,2.8609621631688342,True,1282,1282,1,294,40,40,16,104,6,6,15,15,520.744190612816,3.2683067069646117,1282.0,40,40,735,735,179,179,264,264,64,64
