model,city,contrast,estimate_ppb,ci_lower,ci_upper,ci_status,bootstrap_conditional_lower,bootstrap_conditional_upper,bootstrap_status,valid_bootstrap,n_station_days,n_city_days,n_stations,n_strata,n_episode_days,n_episodes,n_years,rank,parameters,condition_number,weighted_rmse,days_episode,days_heat_only,days_wind_only,days_other_compound
calendar_only,Chicago,episode_vs_heat_only,3.8927131309105683,0.3008006104230936,7.4846256513980425,approximate_delete_one_year_jackknife_t,1.7212863959787161,6.870729746418378,conditional_on_estimability,5000,4644,1284,4,1108,36,15,6,4,4,7.766004659792763,4.2782400178069055,36,155,289,66
calendar_only,Chicago,episode_vs_wind_only,1.3507373667056015,-1.6320445544672255,4.3335192878784285,approximate_delete_one_year_jackknife_t,-0.5813094964150611,3.5185696108109727,conditional_on_estimability,5000,4644,1284,4,1108,36,15,6,4,4,7.766004659792763,4.2782400178069055,36,155,289,66
calendar_only,Dallas,episode_vs_reference,3.530127038199325,2.023588335727288,5.036665740671362,approximate_delete_one_year_jackknife_t,2.2970660811213723,4.444065974732258,conditional_on_estimability,5000,4519,1284,4,1109,44,13,6,4,4,8.264627490759421,2.759214636603622,44,217,297,42
calendar_only,Dallas,heat_only_vs_reference,-0.4876292996530962,-1.5977296343368532,0.6224710350306608,approximate_delete_one_year_jackknife_t,-1.2902897237100501,0.2640249414988203,conditional_on_estimability,5000,4519,1284,4,1109,44,13,6,4,4,8.264627490759421,2.759214636603622,44,217,297,42
calendar_only,Dallas,wind_only_vs_reference,3.5491898818946126,2.9753434595570893,4.123036304232135,approximate_delete_one_year_jackknife_t,3.14940575517848,3.9775716442239064,conditional_on_estimability,5000,4519,1284,4,1109,44,13,6,4,4,8.264627490759421,2.759214636603622,44,217,297,42
calendar_only,Dallas,other_compound_vs_reference,2.2429724874070547,1.0422129152070767,3.443732059607033,approximate_delete_one_year_jackknife_t,1.2935812930001027,3.090136859282744,conditional_on_estimability,5000,4519,1284,4,1109,44,13,6,4,4,8.264627490759421,2.759214636603622,44,217,297,42
calendar_only,Dallas,episode_vs_heat_only,4.017756337852421,2.8601751326371763,5.175337543067666,approximate_delete_one_year_jackknife_t,3.320042134042239,4.802441465258715,conditional_on_estimability,5000,4519,1284,4,1109,44,13,6,4,4,8.264627490759421,2.759214636603622,44,217,297,42
calendar_only,Dallas,episode_vs_wind_only,-0.019062843695287768,-1.1230052034402813,1.0848795160497058,approximate_delete_one_year_jackknife_t,-0.8666852636814739,0.7073682855672239,conditional_on_estimability,5000,4519,1284,4,1109,44,13,6,4,4,8.264627490759421,2.759214636603622,44,217,297,42
calendar_only,Denver,episode_vs_reference,3.1326025401728077,0.31570916307577024,5.949495917269845,approximate_delete_one_year_jackknife_t,0.7933423288601851,5.3460489857611355,conditional_on_estimability,4993,6040,1284,5,1461,12,6,6,4,4,25.84507120935042,3.779074703524209,12,215,366,37
calendar_only,Denver,heat_only_vs_reference,1.9282186978598843,1.2317914155967211,2.6246459801230477,approximate_delete_one_year_jackknife_t,1.40584244354488,2.335169939462639,conditional_on_estimability,5000,6040,1284,5,1461,12,6,6,4,4,25.84507120935042,3.779074703524209,12,215,366,37
calendar_only,Denver,wind_only_vs_reference,1.3688893169390886,0.4240178656566219,2.313760768221555,approximate_delete_one_year_jackknife_t,0.63865686688237,1.9492533827731682,conditional_on_estimability,5000,6040,1284,5,1461,12,6,6,4,4,25.84507120935042,3.779074703524209,12,215,366,37
calendar_only,Denver,other_compound_vs_reference,2.5434794892987034,1.1474603039568054,3.9394986746406015,approximate_delete_one_year_jackknife_t,1.4578670707733528,3.5331340919248033,conditional_on_estimability,5000,6040,1284,5,1461,12,6,6,4,4,25.84507120935042,3.779074703524209,12,215,366,37
calendar_only,Denver,episode_vs_heat_only,1.2043838423129234,-1.1875935678310339,3.5963612524568807,approximate_delete_one_year_jackknife_t,-0.5886454120637319,3.263636747221576,conditional_on_estimability,4993,6040,1284,5,1461,12,6,6,4,4,25.84507120935042,3.779074703524209,12,215,366,37
calendar_only,Denver,episode_vs_wind_only,1.7637132232337192,-0.9781441086578111,4.505570555125249,approximate_delete_one_year_jackknife_t,-0.5388537688653524,3.78453364901642,conditional_on_estimability,4993,6040,1284,5,1461,12,6,6,4,4,25.84507120935042,3.779074703524209,12,215,366,37
calendar_only,Houston,episode_vs_reference,2.380382787489717,1.4099524574448181,3.350813117534616,approximate_delete_one_year_jackknife_t,1.8064328218968257,3.1877625861227084,conditional_on_estimability,5000,10963,1284,10,2687,84,22,6,4,4,7.232719570977657,3.407261300004303,84,201,302,40
calendar_only,Houston,heat_only_vs_reference,-1.0494886645828383,-2.9330405992187494,0.834063270053073,approximate_delete_one_year_jackknife_t,-2.1598640605131516,0.10406966770966175,conditional_on_estimability,5000,10963,1284,10,2687,84,22,6,4,4,7.232719570977657,3.407261300004303,84,201,302,40
calendar_only,Houston,wind_only_vs_reference,3.9926616357445344,3.332310428231688,4.653012843257381,approximate_delete_one_year_jackknife_t,3.529529271744125,4.51713358063089,conditional_on_estimability,5000,10963,1284,10,2687,84,22,6,4,4,7.232719570977657,3.407261300004303,84,201,302,40
calendar_only,Houston,other_compound_vs_reference,1.6156795214217337,0.02351736542289884,3.2078416774205687,approximate_delete_one_year_jackknife_t,0.3847357803373294,2.6445047887807185,conditional_on_estimability,5000,10963,1284,10,2687,84,22,6,4,4,7.232719570977657,3.407261300004303,84,201,302,40
calendar_only,Houston,episode_vs_heat_only,3.4298714520725553,1.2537915970960132,5.605951307049097,approximate_delete_one_year_jackknife_t,1.9988053653014193,4.590082993936617,conditional_on_estimability,5000,10963,1284,10,2687,84,22,6,4,4,7.232719570977657,3.407261300004303,84,201,302,40
calendar_only,Houston,episode_vs_wind_only,-1.6122788482548174,-2.5740708853667362,-0.6504868111428986,approximate_delete_one_year_jackknife_t,-2.2556872892743813,-0.7547071367837614,conditional_on_estimability,5000,10963,1284,10,2687,84,22,6,4,4,7.232719570977657,3.407261300004303,84,201,302,40
