model,city,contrast,estimate_ppb,estimable,bootstrap_conditional_lower,bootstrap_conditional_upper,bootstrap_valid,bootstrap_failed,bootstrap_attempted,bootstrap_status,jackknife_se,jackknife_lower,jackknife_upper,jackknife_status,n_station_days,n_city_days,n_stations,n_strata,n_episode_station_days,n_episode_city_days,n_episodes,n_compound_city_days,n_years_observed,n_year_blocks,rank_at_pinv_tolerance,parameters,condition_number,weighted_rmse,total_weight,station_days_episode,city_days_episode,station_days_neither,city_days_neither,station_days_heat_only,city_days_heat_only,station_days_wind_only,city_days_wind_only,station_days_other_compound,city_days_other_compound
p80_p30_min2_allruns,Houston,episode_vs_reference,1.9183108793443617,True,1.3342051015212375,2.5093605381543767,5000,0,5000,conditional_diagnostic,0.2908617773051303,1.170626877922899,2.6659948807658242,delete_year_jackknife_diagnostic_t_df_5,10963,1284,10,2687,737,87,26,118,6,6,15,15,478.06725427310255,3.191365435380634,1284.0,737,87,5754,664,1706,207,2506,295,260,31
p80_p30_min2_allruns,Houston,heat_only_vs_reference,-1.2750420577504291,True,-2.3830857818078766,-0.307108257588555,5000,0,5000,conditional_diagnostic,0.6273504892520714,-2.8876978299993588,0.33761371449850053,delete_year_jackknife_diagnostic_t_df_5,10963,1284,10,2687,737,87,26,118,6,6,15,15,478.06725427310255,3.191365435380634,1284.0,737,87,5754,664,1706,207,2506,295,260,31
p80_p30_min2_allruns,Houston,wind_only_vs_reference,3.6499878873301803,True,3.1766102504535776,3.996078811932255,5000,0,5000,conditional_diagnostic,0.2354338111436093,3.044786008909788,4.255189765750573,delete_year_jackknife_diagnostic_t_df_5,10963,1284,10,2687,737,87,26,118,6,6,15,15,478.06725427310255,3.191365435380634,1284.0,737,87,5754,664,1706,207,2506,295,260,31
p80_p30_min2_allruns,Houston,other_compound_vs_reference,1.1536133165014202,True,0.21801599646226977,1.921444821448972,5000,0,5000,conditional_diagnostic,0.42536424683553814,0.06017971005686418,2.247046922945976,delete_year_jackknife_diagnostic_t_df_5,10963,1284,10,2687,737,87,26,118,6,6,15,15,478.06725427310255,3.191365435380634,1284.0,737,87,5754,664,1706,207,2506,295,260,31
p80_p30_min2_allruns,Houston,episode_vs_wind_only,-1.7316770079858186,True,-2.5913429723374115,-0.9150657663394268,5000,0,5000,conditional_diagnostic,0.43909841635541313,-2.8604154211257153,-0.602938594845922,delete_year_jackknife_diagnostic_t_df_5,10963,1284,10,2687,737,87,26,118,6,6,15,15,478.06725427310255,3.191365435380634,1284.0,737,87,5754,664,1706,207,2506,295,260,31
p80_p30_min2_allruns,Houston,episode_vs_heat_only,3.193352937094791,True,1.98595073370928,4.022435251734648,5000,0,5000,conditional_diagnostic,0.66046334861655,1.4955778500375527,4.89112802415203,delete_year_jackknife_diagnostic_t_df_5,10963,1284,10,2687,737,87,26,118,6,6,15,15,478.06725427310255,3.191365435380634,1284.0,737,87,5754,664,1706,207,2506,295,260,31
p80_p30_min2_allruns,Los Angeles,episode_vs_reference,3.0524053104550983,True,2.1233151687883027,3.765716671070321,5000,0,5000,conditional_diagnostic,0.34065915385866263,2.1767130774027836,3.928097543507413,delete_year_jackknife_diagnostic_t_df_5,9253,1284,8,2148,637,87,26,127,6,6,15,15,810.9184317305562,3.2358669578004786,1283.9999999999998,637,87,5374,743,808,112,2154,302,280,40
p80_p30_min2_allruns,Los Angeles,heat_only_vs_reference,0.883496125953176,True,0.21907687913115526,1.5753865718102658,5000,0,5000,conditional_diagnostic,0.35144374407854273,-0.019918778823143635,1.7869110307294955,delete_year_jackknife_diagnostic_t_df_5,9253,1284,8,2148,637,87,26,127,6,6,15,15,810.9184317305562,3.2358669578004786,1283.9999999999998,637,87,5374,743,808,112,2154,302,280,40
p80_p30_min2_allruns,Los Angeles,wind_only_vs_reference,2.3686010104160182,True,1.6186647728243293,3.398645098758688,5000,0,5000,conditional_diagnostic,0.4487696172766814,1.2150019838591202,3.522200036972916,delete_year_jackknife_diagnostic_t_df_5,9253,1284,8,2148,637,87,26,127,6,6,15,15,810.9184317305562,3.2358669578004786,1283.9999999999998,637,87,5374,743,808,112,2154,302,280,40
p80_p30_min2_allruns,Los Angeles,other_compound_vs_reference,3.1517508922225654,True,1.4336637275427346,4.698214751748461,5000,0,5000,conditional_diagnostic,0.9116505237244996,0.8082786154880335,5.495223168957097,delete_year_jackknife_diagnostic_t_df_5,9253,1284,8,2148,637,87,26,127,6,6,15,15,810.9184317305562,3.2358669578004786,1283.9999999999998,637,87,5374,743,808,112,2154,302,280,40
p80_p30_min2_allruns,Los Angeles,episode_vs_wind_only,0.6838043000390801,True,-0.5768109126521472,1.4616214255636497,5000,0,5000,conditional_diagnostic,0.5020054109682892,-0.6066416907871472,1.9742502908653075,delete_year_jackknife_diagnostic_t_df_5,9253,1284,8,2148,637,87,26,127,6,6,15,15,810.9184317305562,3.2358669578004786,1283.9999999999998,637,87,5374,743,808,112,2154,302,280,40
