model,contrast,omitted_city,estimate_ppb,n_target_cities,n_estimable_cities,target
period_2019_2022,episode_vs_reference,Atlanta,3.460552417671414,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_reference,Chicago,3.348856401379482,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_reference,Dallas,3.402936530182641,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_reference,Denver,3.5291161051525415,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_reference,Houston,3.5279478669550803,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_reference,Los Angeles,3.4355100667871215,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_reference,New York,3.2744918068077893,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_reference,Philadelphia,3.4929151779685697,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_reference,Phoenix,3.3257934096970674,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_reference,San Diego,3.4618358022820415,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_reference,Seattle,2.960800501298549,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,heat_only_vs_reference,Atlanta,0.7421083746497724,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,heat_only_vs_reference,Chicago,0.6920418972882129,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,heat_only_vs_reference,Dallas,0.813317575123205,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,heat_only_vs_reference,Denver,0.7269811017650358,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,heat_only_vs_reference,Houston,0.8193224600193444,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
