model,contrast,omitted_city,estimate_ppb,n_target_cities,n_estimable_cities,target
p80_p30_min3_sep7,episode_vs_reference,Atlanta,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_reference,Chicago,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_reference,Dallas,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_reference,Denver,,10,9,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_reference,Houston,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_reference,Los Angeles,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_reference,New York,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_reference,Philadelphia,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_reference,Phoenix,,10,9,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_reference,San Diego,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_reference,Seattle,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,heat_only_vs_reference,Atlanta,0.5880643921751357,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,heat_only_vs_reference,Chicago,0.5364657911482198,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,heat_only_vs_reference,Dallas,0.6945943665349634,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,heat_only_vs_reference,Denver,0.5438122046107069,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,heat_only_vs_reference,Houston,0.7163503524581196,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,heat_only_vs_reference,Los Angeles,0.4977498236073917,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,heat_only_vs_reference,New York,0.47461002276964603,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,heat_only_vs_reference,Philadelphia,0.5005516495065864,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,heat_only_vs_reference,Phoenix,0.5969694180886332,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,heat_only_vs_reference,San Diego,0.5147049748007072,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,heat_only_vs_reference,Seattle,0.21513237443328403,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,wind_only_vs_reference,Atlanta,2.9155761286842496,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,wind_only_vs_reference,Chicago,2.6628490971132814,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,wind_only_vs_reference,Dallas,2.796531529450994,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,wind_only_vs_reference,Denver,2.9734941882898873,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,wind_only_vs_reference,Houston,2.73815178692045,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,wind_only_vs_reference,Los Angeles,2.864674490225627,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,wind_only_vs_reference,New York,2.6683730529693497,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,wind_only_vs_reference,Philadelphia,2.90580503556292,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,wind_only_vs_reference,Phoenix,2.785459283721769,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,wind_only_vs_reference,San Diego,2.9853270747277194,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,wind_only_vs_reference,Seattle,2.7305989849494097,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,other_compound_vs_reference,Atlanta,2.971548918337576,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,other_compound_vs_reference,Chicago,2.6619517913232373,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,other_compound_vs_reference,Dallas,2.916821009160034,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,other_compound_vs_reference,Denver,2.9976988294653473,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,other_compound_vs_reference,Houston,2.9536789033929858,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,other_compound_vs_reference,Los Angeles,2.8188986556898685,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,other_compound_vs_reference,New York,2.7351592625304937,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,other_compound_vs_reference,Philadelphia,2.8956515452016243,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,other_compound_vs_reference,Phoenix,2.862055971528901,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,other_compound_vs_reference,San Diego,2.9388213466539606,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,other_compound_vs_reference,Seattle,2.312055177145422,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_wind_only,Atlanta,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_wind_only,Chicago,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_wind_only,Dallas,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_wind_only,Denver,,10,9,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_wind_only,Houston,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_wind_only,Los Angeles,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_wind_only,New York,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_wind_only,Philadelphia,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_wind_only,Phoenix,,10,9,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_wind_only,San Diego,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_wind_only,Seattle,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_heat_only,Atlanta,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_heat_only,Chicago,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_heat_only,Dallas,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_heat_only,Denver,,10,9,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_heat_only,Houston,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_heat_only,Los Angeles,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_heat_only,New York,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_heat_only,Philadelphia,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_heat_only,Phoenix,,10,9,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_heat_only,San Diego,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min3_sep7,episode_vs_heat_only,Seattle,,10,8,equal_mean_remaining_10_cities_not_the_primary_11_city_target
