model,contrast,omitted_city,estimate_ppb,n_target_cities,n_estimable_cities,target
p85_p30_min2_sep7,episode_vs_reference,Atlanta,3.4200622737057187,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_reference,Chicago,3.244340570056282,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_reference,Dallas,3.3752250596131255,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_reference,Denver,3.41552327254117,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_reference,Houston,3.445420689781018,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_reference,Los Angeles,3.355502177505007,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_reference,New York,3.1467416860067203,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_reference,Philadelphia,3.442663734528233,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_reference,Phoenix,3.377784669633262,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_reference,San Diego,3.3803703291856095,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_reference,Seattle,2.9289971318210553,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,heat_only_vs_reference,Atlanta,0.6387529357976369,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,heat_only_vs_reference,Chicago,0.5992479196594989,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,heat_only_vs_reference,Dallas,0.6832995839256026,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,heat_only_vs_reference,Denver,0.52849960539864,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,heat_only_vs_reference,Houston,0.7734625322826553,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,heat_only_vs_reference,Los Angeles,0.5186776751319886,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,heat_only_vs_reference,New York,0.49295781825234786,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,heat_only_vs_reference,Philadelphia,0.5272448632812311,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
