model,city,contrast,estimate_ppb,estimable,bootstrap_conditional_lower,bootstrap_conditional_upper,bootstrap_valid,bootstrap_failed,bootstrap_attempted,bootstrap_status,jackknife_se,jackknife_lower,jackknife_upper,jackknife_status,n_station_days,n_city_days,n_stations,n_strata,n_episode_station_days,n_episode_city_days,n_episodes,n_compound_city_days,n_years_observed,n_year_blocks,rank_at_pinv_tolerance,parameters,condition_number,weighted_rmse,total_weight,station_days_episode,city_days_episode,station_days_neither,city_days_neither,station_days_heat_only,city_days_heat_only,station_days_wind_only,city_days_wind_only,station_days_other_compound,city_days_other_compound
p80_p20_min2_sep7,Atlanta,episode_vs_reference,2.5649486246027156,True,1.4710551475499976,3.3616050308074197,5000,0,5000,conditional_diagnostic,0.5362593900021025,1.1864499774739006,3.9434472717315305,delete_year_jackknife_diagnostic_t_df_5,3701,1284,3,868,209,72,21,107,6,6,15,15,232.3935018756743,2.9833826307757874,1283.9999999999998,209,72,2546,881,452,162,392,134,102,35
p80_p20_min2_sep7,Atlanta,heat_only_vs_reference,-0.14001443130805885,True,-0.695156281498376,0.32244557610896674,5000,0,5000,conditional_diagnostic,0.24657557975762343,-0.7738571377444989,0.4938282751283813,delete_year_jackknife_diagnostic_t_df_5,3701,1284,3,868,209,72,21,107,6,6,15,15,232.3935018756743,2.9833826307757874,1283.9999999999998,209,72,2546,881,452,162,392,134,102,35
p80_p20_min2_sep7,Atlanta,wind_only_vs_reference,1.7839964090260154,True,1.3629398784640891,2.1917747498231743,5000,0,5000,conditional_diagnostic,0.24110055641850128,1.1642276981348076,2.403765119917223,delete_year_jackknife_diagnostic_t_df_5,3701,1284,3,868,209,72,21,107,6,6,15,15,232.3935018756743,2.9833826307757874,1283.9999999999998,209,72,2546,881,452,162,392,134,102,35
p80_p20_min2_sep7,Atlanta,other_compound_vs_reference,1.0052786135078702,True,-0.4459628416555267,2.422814578377331,5000,0,5000,conditional_diagnostic,0.7896179482138866,-1.024498941263163,3.0350561682789037,delete_year_jackknife_diagnostic_t_df_5,3701,1284,3,868,209,72,21,107,6,6,15,15,232.3935018756743,2.9833826307757874,1283.9999999999998,209,72,2546,881,452,162,392,134,102,35
p80_p20_min2_sep7,Atlanta,episode_vs_wind_only,0.7809522155767001,True,0.0862698003889033,1.3250367883861014,5000,0,5000,conditional_diagnostic,0.332134992634701,-0.07282796346926335,1.6347323946226635,delete_year_jackknife_diagnostic_t_df_5,3701,1284,3,868,209,72,21,107,6,6,15,15,232.3935018756743,2.9833826307757874,1283.9999999999998,209,72,2546,881,452,162,392,134,102,35
p80_p20_min2_sep7,Atlanta,episode_vs_heat_only,2.7049630559107745,True,2.022876517468467,3.425237184274007,5000,0,5000,conditional_diagnostic,0.38911690005206884,1.704706220697815,3.705219891123734,delete_year_jackknife_diagnostic_t_df_5,3701,1284,3,868,209,72,21,107,6,6,15,15,232.3935018756743,2.9833826307757874,1283.9999999999998,209,72,2546,881,452,162,392,134,102,35
p80_p20_min2_sep7,Chicago,episode_vs_reference,3.832641736421235,True,2.4064332745104475,5.582211040984534,4999,1,5000,conditional_diagnostic,0.6475090523010447,2.168166728166085,5.497116744676385,delete_year_jackknife_diagnostic_t_df_5,4644,1284,4,1108,70,21,9,63,6,6,15,15,153.22825587485457,3.925467631733546,1284.0,70,21,3101,842,678,193,647,186,148,42
p80_p20_min2_sep7,Chicago,heat_only_vs_reference,0.5905338082175384,True,-0.05358201388122855,1.3142422887562835,5000,0,5000,conditional_diagnostic,0.46331221483347945,-0.6004481554618337,1.7815157718969106,delete_year_jackknife_diagnostic_t_df_5,4644,1284,4,1108,70,21,9,63,6,6,15,15,153.22825587485457,3.925467631733546,1284.0,70,21,3101,842,678,193,647,186,148,42
p80_p20_min2_sep7,Chicago,wind_only_vs_reference,4.317641320803268,True,3.102355389735277,5.238630730856216,5000,0,5000,conditional_diagnostic,0.6246928730595117,2.711817168465025,5.92346547314151,delete_year_jackknife_diagnostic_t_df_5,4644,1284,4,1108,70,21,9,63,6,6,15,15,153.22825587485457,3.925467631733546,1284.0,70,21,3101,842,678,193,647,186,148,42
p80_p20_min2_sep7,Chicago,other_compound_vs_reference,5.026495392478415,True,4.006896835632041,5.909242073281755,5000,0,5000,conditional_diagnostic,0.6045758760917788,3.4723836271329773,6.580607157823852,delete_year_jackknife_diagnostic_t_df_5,4644,1284,4,1108,70,21,9,63,6,6,15,15,153.22825587485457,3.925467631733546,1284.0,70,21,3101,842,678,193,647,186,148,42
