model,city,contrast,estimate_ppb,ci_lower,ci_upper,ci_status,bootstrap_conditional_lower,bootstrap_conditional_upper,bootstrap_status,valid_bootstrap,n_station_days,n_city_days,n_stations,n_strata,n_episode_days,n_episodes,n_years,rank,parameters,condition_number,weighted_rmse,days_episode,days_heat_only,days_wind_only,days_other_compound
weather_adjusted,Denver,other_compound_vs_reference,1.0283921333431536,-0.07969431612576061,2.136478582812068,approximate_delete_one_year_jackknife_t,0.18424763661436372,1.854272724476328,conditional_on_estimability,5000,6040,1284,5,1461,12,6,6,15,15,250.3250575606537,3.3500747394036923,12,215,366,37
weather_adjusted,Denver,episode_vs_heat_only,1.5010016313180008,-0.6715763283079961,3.673579590943998,approximate_delete_one_year_jackknife_t,-0.03348699913707187,3.147824946453223,conditional_on_estimability,4993,6040,1284,5,1461,12,6,6,15,15,250.3250575606537,3.3500747394036923,12,215,366,37
weather_adjusted,Denver,episode_vs_wind_only,0.5592487800204311,-2.0925521962474547,3.211049756288317,approximate_delete_one_year_jackknife_t,-1.6035205996434208,2.388159301600728,conditional_on_estimability,4993,6040,1284,5,1461,12,6,6,15,15,250.3250575606537,3.3500747394036923,12,215,366,37
weather_adjusted,Houston,episode_vs_reference,1.8924638016743207,1.2553692128946237,2.5295583904540178,approximate_delete_one_year_jackknife_t,1.3616474871182913,2.5752300220235003,conditional_on_estimability,5000,10963,1284,10,2687,84,22,6,15,15,454.043849100058,3.1745050016827925,84,201,302,40
weather_adjusted,Houston,heat_only_vs_reference,-1.2218778859801918,-2.8654829956868713,0.42172722372648774,approximate_delete_one_year_jackknife_t,-2.2714634883470173,-0.14135148190520552,conditional_on_estimability,5000,10963,1284,10,2687,84,22,6,15,15,454.043849100058,3.1745050016827925,84,201,302,40
weather_adjusted,Houston,wind_only_vs_reference,3.758779713174475,3.2043952163037313,4.313164210045219,approximate_delete_one_year_jackknife_t,3.3023383947763953,4.11152558663592,conditional_on_estimability,5000,10963,1284,10,2687,84,22,6,15,15,454.043849100058,3.1745050016827925,84,201,302,40
weather_adjusted,Houston,other_compound_vs_reference,1.4174482939946915,0.12941961864739815,2.705476969341985,approximate_delete_one_year_jackknife_t,0.3399126985197545,2.3011403503360093,conditional_on_estimability,5000,10963,1284,10,2687,84,22,6,15,15,454.043849100058,3.1745050016827925,84,201,302,40
weather_adjusted,Houston,episode_vs_heat_only,3.1143416876545125,1.5173198384751188,4.711363536833906,approximate_delete_one_year_jackknife_t,1.8888604427716786,3.9720168167305183,conditional_on_estimability,5000,10963,1284,10,2687,84,22,6,15,15,454.043849100058,3.1745050016827925,84,201,302,40
weather_adjusted,Houston,episode_vs_wind_only,-1.8663159115001544,-2.929855758025824,-0.8027760649744844,approximate_delete_one_year_jackknife_t,-2.6943395882471544,-0.9332806907034246,conditional_on_estimability,5000,10963,1284,10,2687,84,22,6,15,15,454.043849100058,3.1745050016827925,84,201,302,40
weather_adjusted,Los Angeles,episode_vs_reference,3.2072632645529,2.072485299604433,4.342041229501366,approximate_delete_one_year_jackknife_t,2.2220164630678387,3.9995803099954474,conditional_on_estimability,5000,9253,1284,8,2148,76,25,6,15,15,841.7702683135531,3.2326563461242794,76,105,316,58
weather_adjusted,Los Angeles,heat_only_vs_reference,0.948359224031244,0.04167073206150984,1.855047716000978,approximate_delete_one_year_jackknife_t,0.29964083057851376,1.60667190553971,conditional_on_estimability,5000,9253,1284,8,2148,76,25,6,15,15,841.7702683135531,3.2326563461242794,76,105,316,58
weather_adjusted,Los Angeles,wind_only_vs_reference,2.3958048255373736,1.31727136422979,3.474338286844957,approximate_delete_one_year_jackknife_t,1.6677686826447111,3.343857540276433,conditional_on_estimability,5000,9253,1284,8,2148,76,25,6,15,15,841.7702683135531,3.2326563461242794,76,105,316,58
weather_adjusted,Los Angeles,other_compound_vs_reference,2.8795507570592567,1.3621477750340703,4.396953739084443,approximate_delete_one_year_jackknife_t,1.6295327805857314,3.8190402309266807,conditional_on_estimability,5000,9253,1284,8,2148,76,25,6,15,15,841.7702683135531,3.2326563461242794,76,105,316,58
weather_adjusted,Los Angeles,episode_vs_heat_only,2.2589040405216556,1.0138669925707813,3.50394108847253,approximate_delete_one_year_jackknife_t,1.367447098665349,3.1848357477202596,conditional_on_estimability,5000,9253,1284,8,2148,76,25,6,15,15,841.7702683135531,3.2326563461242794,76,105,316,58
weather_adjusted,Los Angeles,episode_vs_wind_only,0.8114584390155262,-0.5005101653688895,2.123427043399942,approximate_delete_one_year_jackknife_t,-0.2837495709968354,1.6216297521152443,conditional_on_estimability,5000,9253,1284,8,2148,76,25,6,15,15,841.7702683135531,3.2326563461242794,76,105,316,58
weather_adjusted,New York,episode_vs_reference,4.615986371111133,2.706925163522304,6.525047578699962,approximate_delete_one_year_jackknife_t,3.076825144929745,5.854749553771213,conditional_on_estimability,5000,10742,1284,9,2527,58,22,6,15,15,224.39170834576083,3.7592893485292427,58,138,308,44
weather_adjusted,New York,heat_only_vs_reference,1.161895569814051,0.5902255507645128,1.733565588863589,approximate_delete_one_year_jackknife_t,0.8209377091197025,1.5349041573030466,conditional_on_estimability,5000,10742,1284,9,2527,58,22,6,15,15,224.39170834576083,3.7592893485292427,58,138,308,44
weather_adjusted,New York,wind_only_vs_reference,4.403808489030082,3.8048738360787073,5.0027431419814565,approximate_delete_one_year_jackknife_t,3.988674278182059,4.766729352703516,conditional_on_estimability,5000,10742,1284,9,2527,58,22,6,15,15,224.39170834576083,3.7592893485292427,58,138,308,44
weather_adjusted,New York,other_compound_vs_reference,4.169278829825943,3.0274609789410345,5.311096680710852,approximate_delete_one_year_jackknife_t,3.385610350923096,4.864036978398291,conditional_on_estimability,5000,10742,1284,9,2527,58,22,6,15,15,224.39170834576083,3.7592893485292427,58,138,308,44
weather_adjusted,New York,episode_vs_heat_only,3.4540908012970823,1.114892340748094,5.793289261846071,approximate_delete_one_year_jackknife_t,1.637390301273273,4.959626180752665,conditional_on_estimability,5000,10742,1284,9,2527,58,22,6,15,15,224.39170834576083,3.7592893485292427,58,138,308,44
weather_adjusted,New York,episode_vs_wind_only,0.21217788208105137,-1.903937273917773,2.3282930380798756,approximate_delete_one_year_jackknife_t,-1.5463788071966889,1.5396446197314972,conditional_on_estimability,5000,10742,1284,9,2527,58,22,6,15,15,224.39170834576083,3.7592893485292427,58,138,308,44
weather_adjusted,Philadelphia,episode_vs_reference,2.1038780219907056,0.6147949709804601,3.592961073000951,approximate_delete_one_year_jackknife_t,1.0914685054185282,2.7566585998989823,conditional_on_estimability,5000,5975,1284,6,1435,35,14,6,15,15,170.44768638735738,3.3983229350122506,35,161,322,44
weather_adjusted,Philadelphia,heat_only_vs_reference,0.9233649220438649,0.2252973427742323,1.6214325013134974,approximate_delete_one_year_jackknife_t,0.4776550942437644,1.3289606232301074,conditional_on_estimability,5000,5975,1284,6,1435,35,14,6,15,15,170.44768638735738,3.3983229350122506,35,161,322,44
weather_adjusted,Philadelphia,wind_only_vs_reference,2.0134640074657666,1.4100143641545904,2.616913650776943,approximate_delete_one_year_jackknife_t,1.6730817152978643,2.4562048213464447,conditional_on_estimability,5000,5975,1284,6,1435,35,14,6,15,15,170.44768638735738,3.3983229350122506,35,161,322,44
weather_adjusted,Philadelphia,other_compound_vs_reference,1.9860737703756852,1.2586271795672124,2.713520361184158,approximate_delete_one_year_jackknife_t,1.6050507740052073,2.5032646510183936,conditional_on_estimability,5000,5975,1284,6,1435,35,14,6,15,15,170.44768638735738,3.3983229350122506,35,161,322,44
weather_adjusted,Philadelphia,episode_vs_heat_only,1.1805130999468407,-0.5834276398007678,2.9444538396944493,approximate_delete_one_year_jackknife_t,0.1456843308531257,1.9627240170729447,conditional_on_estimability,5000,5975,1284,6,1435,35,14,6,15,15,170.44768638735738,3.3983229350122506,35,161,322,44
weather_adjusted,Philadelphia,episode_vs_wind_only,0.09041401452493902,-1.4152351350155112,1.5960631640653893,approximate_delete_one_year_jackknife_t,-1.032125679669511,0.6857210741693789,conditional_on_estimability,5000,5975,1284,6,1435,35,14,6,15,15,170.44768638735738,3.3983229350122506,35,161,322,44
