model,city,contrast,estimate_ppb,estimable,diagnostic_reason,support_station_days,strata,unique_weather_days,episode_station_days,episode_city_days,observed_episodes,within_rank,parameters,condition_number,contrast_projection_max_error,jackknife_status,jackknife_se,jackknife_lower,jackknife_upper,delete_year_attempted,delete_year_unavailable,unavailable_when_omitting_years,city_year_bootstrap_attempted,city_year_bootstrap_valid,city_year_bootstrap_failed,note
calendar_only,Dallas,other_compound_vs_reference,2.1713306516858437,True,estimable,4519,1109,1284,156,46,14,4,4,8.487844189004713,9.992007221626409e-16,delete_year_jackknife_diagnostic_t_df_5,0.3850847287908801,1.1814388426750702,3.1612224606966164,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Dallas,episode_vs_wind_only,0.0448977022926504,True,estimable,4519,1109,1284,156,46,14,4,4,8.487844189004713,8.881784197001252e-16,delete_year_jackknife_diagnostic_t_df_5,0.4321020257676698,-1.0658559162873764,1.1556513208726773,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Dallas,episode_vs_heat_only,4.076770450318792,True,estimable,4519,1109,1284,156,46,14,4,4,8.487844189004713,1.2212453270876722e-15,delete_year_jackknife_diagnostic_t_df_5,0.4009526456458616,3.0460888624712164,5.107452038166367,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Denver,episode_vs_reference,2.590457900363744,True,estimable,6040,1461,1284,37,8,4,4,4,34.44485196225905,1.6791138077212785e-15,delete_year_jackknife_diagnostic_t_df_5,1.4973381790485238,-1.2585724245031478,6.439488225230635,6,0,,5000,4990,10,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Denver,heat_only_vs_reference,1.8063651518686177,True,estimable,6040,1461,1284,37,8,4,4,4,34.44485196225905,5.945858743120278e-16,delete_year_jackknife_diagnostic_t_df_5,0.3005540822763194,1.0337662873427689,2.5789640163944667,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Denver,wind_only_vs_reference,1.0799859255066986,True,estimable,6040,1461,1284,37,8,4,4,4,34.44485196225905,4.440892098500626e-16,delete_year_jackknife_diagnostic_t_df_5,0.3178231055117412,0.2629956235326928,1.8969762274807045,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Denver,other_compound_vs_reference,2.498792149414996,True,estimable,6040,1461,1284,37,8,4,4,4,34.44485196225905,6.661338147750939e-16,delete_year_jackknife_diagnostic_t_df_5,0.6273586751395275,0.8861153346724628,4.111468964157529,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Denver,episode_vs_wind_only,1.5104719748570448,True,estimable,6040,1461,1284,37,8,4,4,4,34.44485196225905,1.8165613758435335e-15,delete_year_jackknife_diagnostic_t_df_5,1.5223268399313696,-2.402793747772165,5.423737697486255,6,0,,5000,4990,10,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Denver,episode_vs_heat_only,0.7840927484951257,True,estimable,6040,1461,1284,37,8,4,4,4,34.44485196225905,1.7047754337156231e-15,delete_year_jackknife_diagnostic_t_df_5,1.3660235302174089,-2.72738252533354,4.295568022323791,6,0,,5000,4990,10,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Houston,episode_vs_reference,2.308342578234972,True,estimable,10963,2687,1284,649,76,22,4,4,7.155025869424365,5.325078204103977e-16,delete_year_jackknife_diagnostic_t_df_5,0.4315097033709077,1.199111572848902,3.417573583621041,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Houston,heat_only_vs_reference,-1.0134144966165026,True,estimable,10963,2687,1284,649,76,22,4,4,7.155025869424365,5.551115123125783e-16,delete_year_jackknife_diagnostic_t_df_5,0.7159468331048835,-2.85381442107726,0.826985427844255,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Houston,wind_only_vs_reference,3.895322308668405,True,estimable,10963,2687,1284,649,76,22,4,4,7.155025869424365,2.3881367298735537e-16,delete_year_jackknife_diagnostic_t_df_5,0.2661596484475209,3.2111371509898605,4.579507466346949,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Houston,other_compound_vs_reference,1.6711879966103118,True,estimable,10963,2687,1284,649,76,22,4,4,7.155025869424365,6.270156036912576e-16,delete_year_jackknife_diagnostic_t_df_5,0.6330551563962099,0.0438679106223083,3.2985080825983157,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Houston,episode_vs_wind_only,-1.5869797304334332,True,estimable,10963,2687,1284,649,76,22,4,4,7.155025869424365,2.220446049250313e-16,delete_year_jackknife_diagnostic_t_df_5,0.3577862365994777,-2.506698531276728,-0.667260929590139,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Houston,episode_vs_heat_only,3.321757074851474,True,estimable,10963,2687,1284,649,76,22,4,4,7.155025869424365,6.661338147750939e-16,delete_year_jackknife_diagnostic_t_df_5,0.9670895596114198,0.8357742194808355,5.807739930222112,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Los Angeles,episode_vs_reference,7.314066878236167,True,estimable,9253,2148,1284,556,76,24,4,4,4.6365391401514655,9.684376114750561e-16,delete_year_jackknife_diagnostic_t_df_5,0.4992265307184701,6.030764226503533,8.5973695299688,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Los Angeles,heat_only_vs_reference,5.115301791206761,True,estimable,9253,2148,1284,556,76,24,4,4,4.6365391401514655,3.447406671208452e-16,delete_year_jackknife_diagnostic_t_df_5,0.4630230715525953,3.925063093993126,6.305540488420396,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Los Angeles,wind_only_vs_reference,2.1376542182181497,True,estimable,9253,2148,1284,556,76,24,4,4,4.6365391401514655,2.220446049250313e-16,delete_year_jackknife_diagnostic_t_df_5,0.325775007479439,1.3002229014872193,2.97508553494908,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Los Angeles,other_compound_vs_reference,6.917641391955577,True,estimable,9253,2148,1284,556,76,24,4,4,4.6365391401514655,3.378575174087211e-16,delete_year_jackknife_diagnostic_t_df_5,0.5914926109952036,5.39716123021821,8.438121553692945,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Los Angeles,episode_vs_wind_only,5.176412660018017,True,estimable,9253,2148,1284,556,76,24,4,4,4.6365391401514655,9.992007221626409e-16,delete_year_jackknife_diagnostic_t_df_5,0.702466581348091,3.3706648258630745,6.98216049417296,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Los Angeles,episode_vs_heat_only,2.1987650870294058,True,estimable,9253,2148,1284,556,76,24,4,4,4.6365391401514655,8.686242285452738e-16,delete_year_jackknife_diagnostic_t_df_5,0.5795278786484863,0.7090412489307605,3.688488925128051,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,New York,episode_vs_reference,5.532478447317665,True,estimable,10742,2527,1284,466,56,21,4,4,7.348101714813903,1.1102230246251565e-15,delete_year_jackknife_diagnostic_t_df_5,0.6721226340867034,3.804732212814352,7.2602246818209775,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,New York,heat_only_vs_reference,1.9673047983768,True,estimable,10742,2527,1284,466,56,21,4,4,7.348101714813903,8.726099042528773e-16,delete_year_jackknife_diagnostic_t_df_5,0.1844450045579032,1.493173819986397,2.4414357767672032,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
