model,contrast,omitted_city,estimate_ppb,n_target_cities,n_estimable_cities,target
phase_adjusted_secondary,post3_6_vs_reference,Philadelphia,-0.00847629665475147,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
phase_adjusted_secondary,post3_6_vs_reference,Phoenix,-0.04871348344981848,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
phase_adjusted_secondary,post3_6_vs_reference,San Diego,0.09571879676481888,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
phase_adjusted_secondary,post3_6_vs_reference,Seattle,-0.013535244255386204,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
phase_adjusted_secondary,other_compound_vs_reference,Atlanta,1.9384659416739924,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
phase_adjusted_secondary,other_compound_vs_reference,Chicago,1.7444450657337,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
phase_adjusted_secondary,other_compound_vs_reference,Dallas,1.904615317636099,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
phase_adjusted_secondary,other_compound_vs_reference,Denver,1.99428220991521,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
phase_adjusted_secondary,other_compound_vs_reference,Houston,1.9694719707693893,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
phase_adjusted_secondary,other_compound_vs_reference,Los Angeles,1.85905361415276,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
phase_adjusted_secondary,other_compound_vs_reference,New York,1.8129411674449158,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
phase_adjusted_secondary,other_compound_vs_reference,Philadelphia,1.974212100699584,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
phase_adjusted_secondary,other_compound_vs_reference,Phoenix,1.8620688186637566,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
phase_adjusted_secondary,other_compound_vs_reference,San Diego,1.9116761177539758,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
phase_adjusted_secondary,other_compound_vs_reference,Seattle,1.4897188050278638,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
