model,city,contrast,estimate_ppb,ci_lower,ci_upper,ci_status,bootstrap_conditional_lower,bootstrap_conditional_upper,bootstrap_status,valid_bootstrap,n_station_days,n_city_days,n_stations,n_strata,n_episode_days,n_episodes,n_years,rank,parameters,condition_number,weighted_rmse,days_episode,days_heat_only,days_wind_only,days_other_compound
extension_2025,Philadelphia,heat_only_vs_reference,1.1346709844632117,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,1006,214,5,238,11,4,1,15,15,345.6665665300807,2.8416356300049204,11,21,48,6
extension_2025,Philadelphia,wind_only_vs_reference,1.1120461739413343,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,1006,214,5,238,11,4,1,15,15,345.6665665300807,2.8416356300049204,11,21,48,6
extension_2025,Philadelphia,other_compound_vs_reference,1.4226039960233354,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,1006,214,5,238,11,4,1,15,15,345.6665665300807,2.8416356300049204,11,21,48,6
extension_2025,Philadelphia,episode_vs_heat_only,0.04516277328693041,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,1006,214,5,238,11,4,1,15,15,345.6665665300807,2.8416356300049204,11,21,48,6
extension_2025,Philadelphia,episode_vs_wind_only,0.06778758380880778,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,1006,214,5,238,11,4,1,15,15,345.6665665300807,2.8416356300049204,11,21,48,6
extension_2025,Phoenix,episode_vs_reference,1.5045274568598601,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,971,214,5,237,2,1,1,15,15,695.9182727382529,2.601447285116602,2,41,73,4
extension_2025,Phoenix,heat_only_vs_reference,0.5920507659360493,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,971,214,5,237,2,1,1,15,15,695.9182727382529,2.601447285116602,2,41,73,4
extension_2025,Phoenix,wind_only_vs_reference,3.7802153571808854,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,971,214,5,237,2,1,1,15,15,695.9182727382529,2.601447285116602,2,41,73,4
extension_2025,Phoenix,other_compound_vs_reference,2.5709339117898957,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,971,214,5,237,2,1,1,15,15,695.9182727382529,2.601447285116602,2,41,73,4
extension_2025,Phoenix,episode_vs_heat_only,0.9124766909238108,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,971,214,5,237,2,1,1,15,15,695.9182727382529,2.601447285116602,2,41,73,4
extension_2025,Phoenix,episode_vs_wind_only,-2.2756879003210253,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,971,214,5,237,2,1,1,15,15,695.9182727382529,2.601447285116602,2,41,73,4
extension_2025,San Diego,episode_vs_reference,1.0004724544973405,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,868,214,5,210,6,2,1,15,15,1419.0670495350391,1.5832084413597758,6,8,63,7
extension_2025,San Diego,heat_only_vs_reference,0.8350333547865247,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,868,214,5,210,6,2,1,15,15,1419.0670495350391,1.5832084413597758,6,8,63,7
extension_2025,San Diego,wind_only_vs_reference,1.3705674305810884,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,868,214,5,210,6,2,1,15,15,1419.0670495350391,1.5832084413597758,6,8,63,7
extension_2025,San Diego,other_compound_vs_reference,0.9224550006754375,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,868,214,5,210,6,2,1,15,15,1419.0670495350391,1.5832084413597758,6,8,63,7
extension_2025,San Diego,episode_vs_heat_only,0.16543909971081572,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,868,214,5,210,6,2,1,15,15,1419.0670495350391,1.5832084413597758,6,8,63,7
extension_2025,San Diego,episode_vs_wind_only,-0.370094976083748,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,868,214,5,210,6,2,1,15,15,1419.0670495350391,1.5832084413597758,6,8,63,7
extension_2025,Seattle,episode_vs_reference,9.487862525373854,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,549,211,3,139,8,3,1,15,15,1820.8949632421018,2.7906370804378664,8,23,41,10
extension_2025,Seattle,heat_only_vs_reference,0.6237642759689876,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,549,211,3,139,8,3,1,15,15,1820.8949632421018,2.7906370804378664,8,23,41,10
extension_2025,Seattle,wind_only_vs_reference,1.7544509237721386,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,549,211,3,139,8,3,1,15,15,1820.8949632421018,2.7906370804378664,8,23,41,10
extension_2025,Seattle,other_compound_vs_reference,6.141155529493251,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,549,211,3,139,8,3,1,15,15,1820.8949632421018,2.7906370804378664,8,23,41,10
extension_2025,Seattle,episode_vs_heat_only,8.864098249404867,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,549,211,3,139,8,3,1,15,15,1820.8949632421018,2.7906370804378664,8,23,41,10
extension_2025,Seattle,episode_vs_wind_only,7.733411601601716,,,unavailable: fewer than three years or nonidentifiable deletion,,,unavailable_single_year,5000,549,211,3,139,8,3,1,15,15,1820.8949632421018,2.7906370804378664,8,23,41,10
