model,city,contrast,omitted_year,estimate_ppb,estimable
four_weather_regimes,Los Angeles,heat_only_vs_reference,2022,0.7219213154754791,True
four_weather_regimes,Los Angeles,heat_only_vs_reference,2023,0.9531810150725398,True
four_weather_regimes,Los Angeles,heat_only_vs_reference,2024,1.0641123198372135,True
four_weather_regimes,Los Angeles,wind_only_vs_reference,2019,2.573334306949035,True
four_weather_regimes,Los Angeles,wind_only_vs_reference,2020,2.636907279582587,True
four_weather_regimes,Los Angeles,wind_only_vs_reference,2021,2.0464743454641328,True
four_weather_regimes,Los Angeles,wind_only_vs_reference,2022,2.254548903965367,True
four_weather_regimes,Los Angeles,wind_only_vs_reference,2023,2.4590152296693035,True
four_weather_regimes,Los Angeles,wind_only_vs_reference,2024,2.2937842952701977,True
four_weather_regimes,Los Angeles,compound_vs_wind_only,2019,0.4266645346131938,True
four_weather_regimes,Los Angeles,compound_vs_wind_only,2020,0.667047795078886,True
four_weather_regimes,Los Angeles,compound_vs_wind_only,2021,0.8395444309636213,True
four_weather_regimes,Los Angeles,compound_vs_wind_only,2022,0.8173985380468571,True
four_weather_regimes,Los Angeles,compound_vs_wind_only,2023,0.4950370949319467,True
four_weather_regimes,Los Angeles,compound_vs_wind_only,2024,0.9268450160921096,True
four_weather_regimes,Los Angeles,compound_vs_heat_only,2019,2.321249280586553,True
four_weather_regimes,Los Angeles,compound_vs_heat_only,2020,2.198600923778645,True
four_weather_regimes,Los Angeles,compound_vs_heat_only,2021,2.08024923365299,True
four_weather_regimes,Los Angeles,compound_vs_heat_only,2022,2.350026126536745,True
four_weather_regimes,Los Angeles,compound_vs_heat_only,2023,2.0008713095287103,True
four_weather_regimes,Los Angeles,compound_vs_heat_only,2024,2.156516991525094,True
four_weather_regimes,Los Angeles,compound_additive_interaction,2019,-0.2520850263624818,True
four_weather_regimes,Los Angeles,compound_additive_interaction,2020,-0.4383063558039417,True
four_weather_regimes,Los Angeles,compound_additive_interaction,2021,0.0337748881888573,True
four_weather_regimes,Los Angeles,compound_additive_interaction,2022,0.095477222571378,True
four_weather_regimes,Los Angeles,compound_additive_interaction,2023,-0.4581439201405931,True
four_weather_regimes,Los Angeles,compound_additive_interaction,2024,-0.1372673037451039,True
four_weather_regimes,New York,compound_vs_reference,2019,4.270446647909589,True
four_weather_regimes,New York,compound_vs_reference,2020,4.1296556972933205,True
four_weather_regimes,New York,compound_vs_reference,2021,4.098989137334953,True
four_weather_regimes,New York,compound_vs_reference,2022,4.662145049379405,True
four_weather_regimes,New York,compound_vs_reference,2023,4.278136735689948,True
four_weather_regimes,New York,compound_vs_reference,2024,4.128509249402791,True
four_weather_regimes,New York,heat_only_vs_reference,2019,1.1237655074010346,True
four_weather_regimes,New York,heat_only_vs_reference,2020,1.1836731667071378,True
four_weather_regimes,New York,heat_only_vs_reference,2021,1.2662195508252745,True
four_weather_regimes,New York,heat_only_vs_reference,2022,1.0998799949476008,True
four_weather_regimes,New York,heat_only_vs_reference,2023,1.329218948545714,True
four_weather_regimes,New York,heat_only_vs_reference,2024,1.2135081979855151,True
four_weather_regimes,New York,wind_only_vs_reference,2019,4.326340853964796,True
four_weather_regimes,New York,wind_only_vs_reference,2020,4.408781167781053,True
four_weather_regimes,New York,wind_only_vs_reference,2021,4.409790002240947,True
four_weather_regimes,New York,wind_only_vs_reference,2022,4.209714483426196,True
four_weather_regimes,New York,wind_only_vs_reference,2023,4.479816892880001,True
four_weather_regimes,New York,wind_only_vs_reference,2024,4.160970351808121,True
four_weather_regimes,New York,compound_vs_wind_only,2019,-0.055894206055207,True
four_weather_regimes,New York,compound_vs_wind_only,2020,-0.2791254704877328,True
four_weather_regimes,New York,compound_vs_wind_only,2021,-0.3108008649059943,True
four_weather_regimes,New York,compound_vs_wind_only,2022,0.4524305659532093,True
four_weather_regimes,New York,compound_vs_wind_only,2023,-0.2016801571900526,True
four_weather_regimes,New York,compound_vs_wind_only,2024,-0.03246110240533,True
four_weather_regimes,New York,compound_vs_heat_only,2019,3.146681140508554,True
four_weather_regimes,New York,compound_vs_heat_only,2020,2.945982530586183,True
four_weather_regimes,New York,compound_vs_heat_only,2021,2.832769586509678,True
four_weather_regimes,New York,compound_vs_heat_only,2022,3.5622650544318044,True
four_weather_regimes,New York,compound_vs_heat_only,2023,2.948917787144234,True
four_weather_regimes,New York,compound_vs_heat_only,2024,2.915001051417276,True
four_weather_regimes,New York,compound_additive_interaction,2019,-1.1796597134562417,True
four_weather_regimes,New York,compound_additive_interaction,2020,-1.462798637194871,True
four_weather_regimes,New York,compound_additive_interaction,2021,-1.5770204157312688,True
four_weather_regimes,New York,compound_additive_interaction,2022,-0.6474494289943915,True
four_weather_regimes,New York,compound_additive_interaction,2023,-1.5308991057357666,True
four_weather_regimes,New York,compound_additive_interaction,2024,-1.2459693003908452,True
four_weather_regimes,Philadelphia,compound_vs_reference,2019,2.1158403811027844,True
four_weather_regimes,Philadelphia,compound_vs_reference,2020,1.9467719655971825,True
four_weather_regimes,Philadelphia,compound_vs_reference,2021,1.7465920689461458,True
four_weather_regimes,Philadelphia,compound_vs_reference,2022,2.179678067682802,True
four_weather_regimes,Philadelphia,compound_vs_reference,2023,2.084011516612537,True
four_weather_regimes,Philadelphia,compound_vs_reference,2024,1.882527885134786,True
four_weather_regimes,Philadelphia,heat_only_vs_reference,2019,0.7976097772485585,True
four_weather_regimes,Philadelphia,heat_only_vs_reference,2020,0.7132585831214889,True
four_weather_regimes,Philadelphia,heat_only_vs_reference,2021,1.0097278976642166,True
four_weather_regimes,Philadelphia,heat_only_vs_reference,2022,1.0292192564096934,True
four_weather_regimes,Philadelphia,heat_only_vs_reference,2023,0.9395121848557842,True
four_weather_regimes,Philadelphia,heat_only_vs_reference,2024,0.8239983143883769,True
four_weather_regimes,Philadelphia,wind_only_vs_reference,2019,2.043390605260592,True
four_weather_regimes,Philadelphia,wind_only_vs_reference,2020,2.018954745698955,True
four_weather_regimes,Philadelphia,wind_only_vs_reference,2021,1.9857993255961848,True
four_weather_regimes,Philadelphia,wind_only_vs_reference,2022,1.948256916714324,True
four_weather_regimes,Philadelphia,wind_only_vs_reference,2023,2.074267247004946,True
four_weather_regimes,Philadelphia,wind_only_vs_reference,2024,1.816485010867492,True
four_weather_regimes,Philadelphia,compound_vs_wind_only,2019,0.0724497758421924,True
four_weather_regimes,Philadelphia,compound_vs_wind_only,2020,-0.0721827801017724,True
four_weather_regimes,Philadelphia,compound_vs_wind_only,2021,-0.2392072566500387,True
four_weather_regimes,Philadelphia,compound_vs_wind_only,2022,0.2314211509684782,True
four_weather_regimes,Philadelphia,compound_vs_wind_only,2023,0.0097442696075913,True
four_weather_regimes,Philadelphia,compound_vs_wind_only,2024,0.066042874267294,True
four_weather_regimes,Philadelphia,compound_vs_heat_only,2019,1.318230603854226,True
four_weather_regimes,Philadelphia,compound_vs_heat_only,2020,1.2335133824756936,True
four_weather_regimes,Philadelphia,compound_vs_heat_only,2021,0.7368641712819293,True
four_weather_regimes,Philadelphia,compound_vs_heat_only,2022,1.150458811273109,True
four_weather_regimes,Philadelphia,compound_vs_heat_only,2023,1.1444993317567531,True
four_weather_regimes,Philadelphia,compound_vs_heat_only,2024,1.058529570746409,True
four_weather_regimes,Philadelphia,compound_additive_interaction,2019,-0.725160001406366,True
four_weather_regimes,Philadelphia,compound_additive_interaction,2020,-0.7854413632232614,True
four_weather_regimes,Philadelphia,compound_additive_interaction,2021,-1.2489351543142553,True
four_weather_regimes,Philadelphia,compound_additive_interaction,2022,-0.7977981054412151,True
four_weather_regimes,Philadelphia,compound_additive_interaction,2023,-0.9297679152481928,True
four_weather_regimes,Philadelphia,compound_additive_interaction,2024,-0.7579554401210828,True
four_weather_regimes,Phoenix,compound_vs_reference,2019,1.9758294208806575,True
four_weather_regimes,Phoenix,compound_vs_reference,2020,2.5552795128176977,True
four_weather_regimes,Phoenix,compound_vs_reference,2021,2.320983148718931,True
four_weather_regimes,Phoenix,compound_vs_reference,2022,2.4780833199161805,True
four_weather_regimes,Phoenix,compound_vs_reference,2023,2.590697343093564,True
four_weather_regimes,Phoenix,compound_vs_reference,2024,2.719143630095493,True
four_weather_regimes,Phoenix,heat_only_vs_reference,2019,-0.4094113619266857,True
four_weather_regimes,Phoenix,heat_only_vs_reference,2020,-0.0410377992897809,True
four_weather_regimes,Phoenix,heat_only_vs_reference,2021,-0.1512578819652353,True
four_weather_regimes,Phoenix,heat_only_vs_reference,2022,0.170550300779579,True
four_weather_regimes,Phoenix,heat_only_vs_reference,2023,-0.06410249421133,True
four_weather_regimes,Phoenix,heat_only_vs_reference,2024,-0.0345794387214703,True
four_weather_regimes,Phoenix,wind_only_vs_reference,2019,3.0450711815500813,True
four_weather_regimes,Phoenix,wind_only_vs_reference,2020,3.1081173095951558,True
four_weather_regimes,Phoenix,wind_only_vs_reference,2021,3.242162098752795,True
four_weather_regimes,Phoenix,wind_only_vs_reference,2022,3.2298391143405327,True
four_weather_regimes,Phoenix,wind_only_vs_reference,2023,3.1884879128262646,True
four_weather_regimes,Phoenix,wind_only_vs_reference,2024,3.208393927827474,True
four_weather_regimes,Phoenix,compound_vs_wind_only,2019,-1.0692417606694236,True
four_weather_regimes,Phoenix,compound_vs_wind_only,2020,-0.5528377967774576,True
four_weather_regimes,Phoenix,compound_vs_wind_only,2021,-0.921178950033864,True
four_weather_regimes,Phoenix,compound_vs_wind_only,2022,-0.7517557944243523,True
four_weather_regimes,Phoenix,compound_vs_wind_only,2023,-0.5977905697327008,True
four_weather_regimes,Phoenix,compound_vs_wind_only,2024,-0.489250297731981,True
four_weather_regimes,Phoenix,compound_vs_heat_only,2019,2.3852407828073434,True
four_weather_regimes,Phoenix,compound_vs_heat_only,2020,2.5963173121074785,True
four_weather_regimes,Phoenix,compound_vs_heat_only,2021,2.4722410306841662,True
four_weather_regimes,Phoenix,compound_vs_heat_only,2022,2.307533019136601,True
four_weather_regimes,Phoenix,compound_vs_heat_only,2023,2.654799837304894,True
four_weather_regimes,Phoenix,compound_vs_heat_only,2024,2.753723068816963,True
four_weather_regimes,Phoenix,compound_additive_interaction,2019,-0.6598303987427379,True
four_weather_regimes,Phoenix,compound_additive_interaction,2020,-0.5117999974876767,True
four_weather_regimes,Phoenix,compound_additive_interaction,2021,-0.7699210680686286,True
four_weather_regimes,Phoenix,compound_additive_interaction,2022,-0.9223060952039313,True
four_weather_regimes,Phoenix,compound_additive_interaction,2023,-0.5336880755213708,True
four_weather_regimes,Phoenix,compound_additive_interaction,2024,-0.4546708590105107,True
four_weather_regimes,San Diego,compound_vs_reference,2019,2.0558796296693838,True
four_weather_regimes,San Diego,compound_vs_reference,2020,1.9457114615774,True
four_weather_regimes,San Diego,compound_vs_reference,2021,2.150333944032617,True
four_weather_regimes,San Diego,compound_vs_reference,2022,2.119408401150096,True
four_weather_regimes,San Diego,compound_vs_reference,2023,2.190372734200979,True
four_weather_regimes,San Diego,compound_vs_reference,2024,2.489429997032801,True
four_weather_regimes,San Diego,heat_only_vs_reference,2019,0.6140404931336999,True
four_weather_regimes,San Diego,heat_only_vs_reference,2020,0.6212224287431642,True
four_weather_regimes,San Diego,heat_only_vs_reference,2021,0.6074025666860794,True
four_weather_regimes,San Diego,heat_only_vs_reference,2022,0.7184250584144384,True
four_weather_regimes,San Diego,heat_only_vs_reference,2023,0.6704076575940054,True
four_weather_regimes,San Diego,heat_only_vs_reference,2024,0.9582096575772024,True
four_weather_regimes,San Diego,wind_only_vs_reference,2019,1.1769495312358265,True
four_weather_regimes,San Diego,wind_only_vs_reference,2020,1.2372089409691536,True
four_weather_regimes,San Diego,wind_only_vs_reference,2021,1.2088841759946771,True
four_weather_regimes,San Diego,wind_only_vs_reference,2022,1.0287990375247031,True
four_weather_regimes,San Diego,wind_only_vs_reference,2023,1.1892664660747796,True
four_weather_regimes,San Diego,wind_only_vs_reference,2024,1.124755491340491,True
four_weather_regimes,San Diego,compound_vs_wind_only,2019,0.8789300984335569,True
four_weather_regimes,San Diego,compound_vs_wind_only,2020,0.7085025206082465,True
four_weather_regimes,San Diego,compound_vs_wind_only,2021,0.94144976803794,True
four_weather_regimes,San Diego,compound_vs_wind_only,2022,1.0906093636253926,True
four_weather_regimes,San Diego,compound_vs_wind_only,2023,1.0011062681261995,True
four_weather_regimes,San Diego,compound_vs_wind_only,2024,1.3646745056923102,True
four_weather_regimes,San Diego,compound_vs_heat_only,2019,1.4418391365356835,True
four_weather_regimes,San Diego,compound_vs_heat_only,2020,1.3244890328342358,True
four_weather_regimes,San Diego,compound_vs_heat_only,2021,1.5429313773465378,True
four_weather_regimes,San Diego,compound_vs_heat_only,2022,1.4009833427356573,True
four_weather_regimes,San Diego,compound_vs_heat_only,2023,1.5199650766069737,True
four_weather_regimes,San Diego,compound_vs_heat_only,2024,1.5312203394555983,True
four_weather_regimes,San Diego,compound_additive_interaction,2019,0.2648896052998569,True
four_weather_regimes,San Diego,compound_additive_interaction,2020,0.0872800918650822,True
four_weather_regimes,San Diego,compound_additive_interaction,2021,0.3340472013518605,True
four_weather_regimes,San Diego,compound_additive_interaction,2022,0.3721843052109542,True
four_weather_regimes,San Diego,compound_additive_interaction,2023,0.330698610532194,True
four_weather_regimes,San Diego,compound_additive_interaction,2024,0.4064648481151077,True
four_weather_regimes,Seattle,compound_vs_reference,2019,7.548073233991921,True
four_weather_regimes,Seattle,compound_vs_reference,2020,7.716144733447563,True
four_weather_regimes,Seattle,compound_vs_reference,2021,6.950278655510434,True
four_weather_regimes,Seattle,compound_vs_reference,2022,6.344710601759572,True
four_weather_regimes,Seattle,compound_vs_reference,2023,8.234604822877627,True
four_weather_regimes,Seattle,compound_vs_reference,2024,6.978637129219764,True
four_weather_regimes,Seattle,heat_only_vs_reference,2019,4.352583599723171,True
four_weather_regimes,Seattle,heat_only_vs_reference,2020,4.090013636257021,True
four_weather_regimes,Seattle,heat_only_vs_reference,2021,3.95861649840005,True
four_weather_regimes,Seattle,heat_only_vs_reference,2022,3.403627274924635,True
four_weather_regimes,Seattle,heat_only_vs_reference,2023,3.3734287764975046,True
four_weather_regimes,Seattle,heat_only_vs_reference,2024,3.627076659558581,True
four_weather_regimes,Seattle,wind_only_vs_reference,2019,3.7111135072534713,True
four_weather_regimes,Seattle,wind_only_vs_reference,2020,3.8063008123462416,True
four_weather_regimes,Seattle,wind_only_vs_reference,2021,3.578986470003926,True
four_weather_regimes,Seattle,wind_only_vs_reference,2022,3.684476226915142,True
four_weather_regimes,Seattle,wind_only_vs_reference,2023,3.740758528077055,True
four_weather_regimes,Seattle,wind_only_vs_reference,2024,3.7972422297036728,True
four_weather_regimes,Seattle,compound_vs_wind_only,2019,3.83695972673845,True
four_weather_regimes,Seattle,compound_vs_wind_only,2020,3.9098439211013214,True
four_weather_regimes,Seattle,compound_vs_wind_only,2021,3.3712921855065083,True
four_weather_regimes,Seattle,compound_vs_wind_only,2022,2.66023437484443,True
four_weather_regimes,Seattle,compound_vs_wind_only,2023,4.493846294800571,True
four_weather_regimes,Seattle,compound_vs_wind_only,2024,3.181394899516091,True
four_weather_regimes,Seattle,compound_vs_heat_only,2019,3.1954896342687507,True
four_weather_regimes,Seattle,compound_vs_heat_only,2020,3.626131097190542,True
four_weather_regimes,Seattle,compound_vs_heat_only,2021,2.991662157110384,True
four_weather_regimes,Seattle,compound_vs_heat_only,2022,2.941083326834937,True
four_weather_regimes,Seattle,compound_vs_heat_only,2023,4.8611760463801215,True
four_weather_regimes,Seattle,compound_vs_heat_only,2024,3.351560469661183,True
four_weather_regimes,Seattle,compound_additive_interaction,2019,-0.5156238729847207,True
four_weather_regimes,Seattle,compound_additive_interaction,2020,-0.1801697151556998,True
four_weather_regimes,Seattle,compound_additive_interaction,2021,-0.5873243128935419,True
four_weather_regimes,Seattle,compound_additive_interaction,2022,-0.7433929000802046,True
four_weather_regimes,Seattle,compound_additive_interaction,2023,1.1204175183030665,True
four_weather_regimes,Seattle,compound_additive_interaction,2024,-0.4456817600424898,True
core_monitors,Atlanta,episode_vs_reference,2019,2.2095867852592144,True
core_monitors,Atlanta,episode_vs_reference,2020,2.434248414217599,True
core_monitors,Atlanta,episode_vs_reference,2021,2.292692446319147,True
core_monitors,Atlanta,episode_vs_reference,2022,2.641577066295479,True
core_monitors,Atlanta,episode_vs_reference,2023,2.6566614606188206,True
core_monitors,Atlanta,episode_vs_reference,2024,2.329780279724708,True
core_monitors,Atlanta,heat_only_vs_reference,2019,-0.1031424920860074,True
core_monitors,Atlanta,heat_only_vs_reference,2020,-0.1068578928437641,True
core_monitors,Atlanta,heat_only_vs_reference,2021,-0.0933568063911323,True
core_monitors,Atlanta,heat_only_vs_reference,2022,0.1813634620845966,True
core_monitors,Atlanta,heat_only_vs_reference,2023,0.1097472553372694,True
core_monitors,Atlanta,heat_only_vs_reference,2024,0.0587864659317569,True
core_monitors,Atlanta,wind_only_vs_reference,2019,1.745803009396402,True
core_monitors,Atlanta,wind_only_vs_reference,2020,1.8218699109726075,True
core_monitors,Atlanta,wind_only_vs_reference,2021,1.733679476443824,True
core_monitors,Atlanta,wind_only_vs_reference,2022,1.881713001278532,True
core_monitors,Atlanta,wind_only_vs_reference,2023,2.0520444242321845,True
core_monitors,Atlanta,wind_only_vs_reference,2024,1.8844235821254285,True
core_monitors,Atlanta,other_compound_vs_reference,2019,1.1109022070180048,True
core_monitors,Atlanta,other_compound_vs_reference,2020,1.0660384547721449,True
core_monitors,Atlanta,other_compound_vs_reference,2021,1.0023753123452468,True
core_monitors,Atlanta,other_compound_vs_reference,2022,1.56788783206389,True
core_monitors,Atlanta,other_compound_vs_reference,2023,1.8044709812255608,True
core_monitors,Atlanta,other_compound_vs_reference,2024,1.0783215316594053,True
core_monitors,Atlanta,episode_vs_wind_only,2019,0.4637837758628125,True
core_monitors,Atlanta,episode_vs_wind_only,2020,0.6123785032449915,True
core_monitors,Atlanta,episode_vs_wind_only,2021,0.5590129698753232,True
core_monitors,Atlanta,episode_vs_wind_only,2022,0.759864065016947,True
core_monitors,Atlanta,episode_vs_wind_only,2023,0.6046170363866361,True
core_monitors,Atlanta,episode_vs_wind_only,2024,0.44535669759928,True
core_monitors,Atlanta,episode_vs_heat_only,2019,2.312729277345222,True
core_monitors,Atlanta,episode_vs_heat_only,2020,2.541106307061363,True
core_monitors,Atlanta,episode_vs_heat_only,2021,2.38604925271028,True
core_monitors,Atlanta,episode_vs_heat_only,2022,2.460213604210882,True
core_monitors,Atlanta,episode_vs_heat_only,2023,2.546914205281551,True
core_monitors,Atlanta,episode_vs_heat_only,2024,2.2709938137929515,True
core_monitors,Chicago,episode_vs_reference,2019,4.711191908296437,True
core_monitors,Chicago,episode_vs_reference,2020,4.890534155807525,True
core_monitors,Chicago,episode_vs_reference,2021,5.233857247355866,True
core_monitors,Chicago,episode_vs_reference,2022,4.578385479158491,True
core_monitors,Chicago,episode_vs_reference,2023,4.203667881953383,True
core_monitors,Chicago,episode_vs_reference,2024,4.483349515113831,True
core_monitors,Chicago,heat_only_vs_reference,2019,-0.0579951813082777,True
core_monitors,Chicago,heat_only_vs_reference,2020,0.5738116579027137,True
core_monitors,Chicago,heat_only_vs_reference,2021,0.3337762306217202,True
core_monitors,Chicago,heat_only_vs_reference,2022,0.6086433624085785,True
core_monitors,Chicago,heat_only_vs_reference,2023,0.6130686833202761,True
core_monitors,Chicago,heat_only_vs_reference,2024,0.481461347541896,True
core_monitors,Chicago,wind_only_vs_reference,2019,4.32228376751921,True
core_monitors,Chicago,wind_only_vs_reference,2020,4.668510874215035,True
core_monitors,Chicago,wind_only_vs_reference,2021,4.776267177109392,True
core_monitors,Chicago,wind_only_vs_reference,2022,4.257169138913538,True
core_monitors,Chicago,wind_only_vs_reference,2023,4.53219969244038,True
core_monitors,Chicago,wind_only_vs_reference,2024,4.620609574347195,True
core_monitors,Chicago,other_compound_vs_reference,2019,4.495942714008178,True
core_monitors,Chicago,other_compound_vs_reference,2020,4.868059161343847,True
core_monitors,Chicago,other_compound_vs_reference,2021,4.769245719247488,True
core_monitors,Chicago,other_compound_vs_reference,2022,4.803992769750135,True
core_monitors,Chicago,other_compound_vs_reference,2023,4.554005561750909,True
core_monitors,Chicago,other_compound_vs_reference,2024,4.936823519800933,True
core_monitors,Chicago,episode_vs_wind_only,2019,0.388908140777227,True
core_monitors,Chicago,episode_vs_wind_only,2020,0.2220232815924898,True
core_monitors,Chicago,episode_vs_wind_only,2021,0.4575900702464741,True
core_monitors,Chicago,episode_vs_wind_only,2022,0.3212163402449528,True
core_monitors,Chicago,episode_vs_wind_only,2023,-0.3285318104869974,True
core_monitors,Chicago,episode_vs_wind_only,2024,-0.1372600592333634,True
core_monitors,Chicago,episode_vs_heat_only,2019,4.769187089604714,True
core_monitors,Chicago,episode_vs_heat_only,2020,4.316722497904811,True
core_monitors,Chicago,episode_vs_heat_only,2021,4.900081016734146,True
core_monitors,Chicago,episode_vs_heat_only,2022,3.969742116749912,True
core_monitors,Chicago,episode_vs_heat_only,2023,3.5905991986331065,True
core_monitors,Chicago,episode_vs_heat_only,2024,4.001888167571935,True
core_monitors,Dallas,episode_vs_reference,2019,2.346776088377319,True
core_monitors,Dallas,episode_vs_reference,2020,2.486970035204989,True
core_monitors,Dallas,episode_vs_reference,2021,3.048042427248064,True
core_monitors,Dallas,episode_vs_reference,2022,2.265756114253013,True
core_monitors,Dallas,episode_vs_reference,2023,3.0255511205882737,True
core_monitors,Dallas,episode_vs_reference,2024,3.020197338465701,True
core_monitors,Dallas,heat_only_vs_reference,2019,-1.1044168633527662,True
core_monitors,Dallas,heat_only_vs_reference,2020,-1.369049949328927,True
core_monitors,Dallas,heat_only_vs_reference,2021,-0.7123858026199299,True
core_monitors,Dallas,heat_only_vs_reference,2022,-1.459122349360693,True
core_monitors,Dallas,heat_only_vs_reference,2023,-0.8528358142509562,True
core_monitors,Dallas,heat_only_vs_reference,2024,-0.9072161619937088,True
core_monitors,Dallas,wind_only_vs_reference,2019,3.069241087934686,True
core_monitors,Dallas,wind_only_vs_reference,2020,3.045579158268564,True
core_monitors,Dallas,wind_only_vs_reference,2021,3.064277308957664,True
core_monitors,Dallas,wind_only_vs_reference,2022,2.8635372982898737,True
core_monitors,Dallas,wind_only_vs_reference,2023,2.9008019022858385,True
core_monitors,Dallas,wind_only_vs_reference,2024,3.126739627718785,True
core_monitors,Dallas,other_compound_vs_reference,2019,1.2414227421348307,True
core_monitors,Dallas,other_compound_vs_reference,2020,0.9672385051326248,True
core_monitors,Dallas,other_compound_vs_reference,2021,1.0582400036211796,True
core_monitors,Dallas,other_compound_vs_reference,2022,1.2206873689204596,True
core_monitors,Dallas,other_compound_vs_reference,2023,1.7017348401267778,True
core_monitors,Dallas,other_compound_vs_reference,2024,1.398055302596657,True
core_monitors,Dallas,episode_vs_wind_only,2019,-0.7224649995573671,True
core_monitors,Dallas,episode_vs_wind_only,2020,-0.5586091230635741,True
core_monitors,Dallas,episode_vs_wind_only,2021,-0.0162348817095994,True
core_monitors,Dallas,episode_vs_wind_only,2022,-0.5977811840368608,True
core_monitors,Dallas,episode_vs_wind_only,2023,0.1247492183024352,True
core_monitors,Dallas,episode_vs_wind_only,2024,-0.1065422892530842,True
core_monitors,Dallas,episode_vs_heat_only,2019,3.451192951730085,True
core_monitors,Dallas,episode_vs_heat_only,2020,3.856019984533917,True
core_monitors,Dallas,episode_vs_heat_only,2021,3.760428229867994,True
core_monitors,Dallas,episode_vs_heat_only,2022,3.724878463613706,True
core_monitors,Dallas,episode_vs_heat_only,2023,3.87838693483923,True
core_monitors,Dallas,episode_vs_heat_only,2024,3.9274135004594095,True
core_monitors,Denver,episode_vs_reference,2019,0.2956389301325629,True
core_monitors,Denver,episode_vs_reference,2020,1.3995333871518647,True
core_monitors,Denver,episode_vs_reference,2021,2.00118833818438,True
core_monitors,Denver,episode_vs_reference,2022,2.181157488844054,True
core_monitors,Denver,episode_vs_reference,2023,1.566510081063607,True
core_monitors,Denver,episode_vs_reference,2024,1.83190179002748,True
core_monitors,Denver,heat_only_vs_reference,2019,0.6316989993630939,True
core_monitors,Denver,heat_only_vs_reference,2020,0.1969945126719996,True
core_monitors,Denver,heat_only_vs_reference,2021,0.42250251073683,True
core_monitors,Denver,heat_only_vs_reference,2022,0.592783008704813,True
core_monitors,Denver,heat_only_vs_reference,2023,0.6946225030962832,True
core_monitors,Denver,heat_only_vs_reference,2024,0.1306232028053547,True
core_monitors,Denver,wind_only_vs_reference,2019,1.3450519085544366,True
core_monitors,Denver,wind_only_vs_reference,2020,1.3636354635408603,True
core_monitors,Denver,wind_only_vs_reference,2021,1.4323494126927674,True
core_monitors,Denver,wind_only_vs_reference,2022,1.1146791641050888,True
core_monitors,Denver,wind_only_vs_reference,2023,1.178804308138062,True
core_monitors,Denver,wind_only_vs_reference,2024,1.3568322794304883,True
core_monitors,Denver,other_compound_vs_reference,2019,1.188131449796601,True
core_monitors,Denver,other_compound_vs_reference,2020,0.8988469826467629,True
core_monitors,Denver,other_compound_vs_reference,2021,0.9521323635318576,True
core_monitors,Denver,other_compound_vs_reference,2022,1.3591264681235102,True
core_monitors,Denver,other_compound_vs_reference,2023,0.8248006200837443,True
core_monitors,Denver,other_compound_vs_reference,2024,0.8307548385294217,True
core_monitors,Denver,episode_vs_wind_only,2019,-1.0494129784218735,True
core_monitors,Denver,episode_vs_wind_only,2020,0.0358979236110044,True
core_monitors,Denver,episode_vs_wind_only,2021,0.5688389254916126,True
core_monitors,Denver,episode_vs_wind_only,2022,1.066478324738965,True
core_monitors,Denver,episode_vs_wind_only,2023,0.3877057729255448,True
core_monitors,Denver,episode_vs_wind_only,2024,0.4750695105969917,True
core_monitors,Denver,episode_vs_heat_only,2019,-0.336060069230531,True
core_monitors,Denver,episode_vs_heat_only,2020,1.202538874479865,True
core_monitors,Denver,episode_vs_heat_only,2021,1.57868582744755,True
core_monitors,Denver,episode_vs_heat_only,2022,1.5883744801392408,True
core_monitors,Denver,episode_vs_heat_only,2023,0.8718875779673239,True
core_monitors,Denver,episode_vs_heat_only,2024,1.7012785872221254,True
core_monitors,Houston,episode_vs_reference,2019,1.978577597465041,True
core_monitors,Houston,episode_vs_reference,2020,1.6179307763477653,True
core_monitors,Houston,episode_vs_reference,2021,1.8799390979214416,True
core_monitors,Houston,episode_vs_reference,2022,1.856951144036137,True
core_monitors,Houston,episode_vs_reference,2023,1.700972094861768,True
core_monitors,Houston,episode_vs_reference,2024,2.053946867392117,True
core_monitors,Houston,heat_only_vs_reference,2019,-1.816612618365032,True
core_monitors,Houston,heat_only_vs_reference,2020,-1.4119224889680486,True
core_monitors,Houston,heat_only_vs_reference,2021,-1.4382251261586327,True
core_monitors,Houston,heat_only_vs_reference,2022,-1.4452691386796683,True
core_monitors,Houston,heat_only_vs_reference,2023,-0.8825537553315762,True
core_monitors,Houston,heat_only_vs_reference,2024,-1.1769675650849858,True
core_monitors,Houston,wind_only_vs_reference,2019,3.732091225341282,True
core_monitors,Houston,wind_only_vs_reference,2020,3.653030037775092,True
core_monitors,Houston,wind_only_vs_reference,2021,3.737453441836899,True
core_monitors,Houston,wind_only_vs_reference,2022,3.75673632809386,True
core_monitors,Houston,wind_only_vs_reference,2023,3.513202271446883,True
core_monitors,Houston,wind_only_vs_reference,2024,3.496703926168009,True
core_monitors,Houston,other_compound_vs_reference,2019,0.9700486853490442,True
core_monitors,Houston,other_compound_vs_reference,2020,1.2007776968279589,True
core_monitors,Houston,other_compound_vs_reference,2021,0.8772813864107729,True
core_monitors,Houston,other_compound_vs_reference,2022,1.2242536323109054,True
core_monitors,Houston,other_compound_vs_reference,2023,1.5240422302160426,True
core_monitors,Houston,other_compound_vs_reference,2024,1.5045517593038653,True
core_monitors,Houston,episode_vs_wind_only,2019,-1.753513627876241,True
