model,city,contrast,estimate_ppb,estimable,bootstrap_conditional_lower,bootstrap_conditional_upper,bootstrap_valid,bootstrap_failed,bootstrap_attempted,bootstrap_status,jackknife_se,jackknife_lower,jackknife_upper,jackknife_status,n_station_days,n_city_days,n_stations,n_strata,n_episode_station_days,n_episode_city_days,n_episodes,n_compound_city_days,n_years_observed,n_year_blocks,rank_at_pinv_tolerance,parameters,condition_number,weighted_rmse,total_weight,station_days_episode,city_days_episode,station_days_neither,city_days_neither,station_days_heat_only,city_days_heat_only,station_days_wind_only,city_days_wind_only,station_days_other_compound,city_days_other_compound
period_2019_2022,Denver,wind_only_vs_reference,1.2310471909096459,True,0.7840268706443427,1.910557200581479,5000,0,5000,conditional_diagnostic,0.3620622940522397,0.07880338092055217,2.3832910008987396,delete_year_jackknife_diagnostic_t_df_3,3989,856,5,973,28,6,3,30,4,4,15,15,223.2070556578042,3.484445435052148,856.0000000000001,28,6,2118,452,664,146,1069,228,110,24
period_2019_2022,Denver,other_compound_vs_reference,0.5411993378602566,True,-0.3796464151528196,1.6017609503629837,5000,0,5000,conditional_diagnostic,0.48929291112741846,-1.0159490793587058,2.098347755079219,delete_year_jackknife_diagnostic_t_df_3,3989,856,5,973,28,6,3,30,4,4,15,15,223.2070556578042,3.484445435052148,856.0000000000001,28,6,2118,452,664,146,1069,228,110,24
period_2019_2022,Denver,episode_vs_wind_only,0.6985478437472368,True,-2.221202337725289,5.458124495156136,4979,21,5000,conditional_diagnostic,2.3087032568582075,-6.648776306037629,8.045871993532103,delete_year_jackknife_diagnostic_t_df_3,3989,856,5,973,28,6,3,30,4,4,15,15,223.2070556578042,3.484445435052148,856.0000000000001,28,6,2118,452,664,146,1069,228,110,24
period_2019_2022,Denver,episode_vs_heat_only,1.5515733354219376,True,-0.8586855372937083,5.690424082924185,4979,21,5000,conditional_diagnostic,2.106359672679231,-5.151803222494681,8.254949893338555,delete_year_jackknife_diagnostic_t_df_3,3989,856,5,973,28,6,3,30,4,4,15,15,223.2070556578042,3.484445435052148,856.0000000000001,28,6,2118,452,664,146,1069,228,110,24
period_2019_2022,Houston,episode_vs_reference,1.9412774166314937,True,1.2787827573963468,3.135678544936278,5000,0,5000,conditional_diagnostic,0.6149877179586724,-0.01588797418094212,3.8984428074439297,delete_year_jackknife_diagnostic_t_df_3,7342,856,10,1777,282,32,13,58,4,4,15,15,674.4182162293126,3.0012158870159853,856.0000000000001,282,32,4088,475,1066,123,1682,200,224,26
period_2019_2022,Houston,heat_only_vs_reference,-0.5453918833081419,True,-1.0798619366175362,0.1484723523082011,5000,0,5000,conditional_diagnostic,0.33326248441787776,-1.6059818455334862,0.5151980789172024,delete_year_jackknife_diagnostic_t_df_3,7342,856,10,1777,282,32,13,58,4,4,15,15,674.4182162293126,3.0012158870159853,856.0000000000001,282,32,4088,475,1066,123,1682,200,224,26
period_2019_2022,Houston,wind_only_vs_reference,3.2402717189845847,True,2.8936223817262716,3.372921060728549,5000,0,5000,conditional_diagnostic,0.16187431330596522,2.725115408683678,3.755428029285491,delete_year_jackknife_diagnostic_t_df_3,7342,856,10,1777,282,32,13,58,4,4,15,15,674.4182162293126,3.0012158870159853,856.0000000000001,282,32,4088,475,1066,123,1682,200,224,26
period_2019_2022,Houston,other_compound_vs_reference,1.9930195713836967,True,1.3518374087345315,2.8334235509746315,5000,0,5000,conditional_diagnostic,0.3930064958447974,0.7422975007299244,3.243741642037469,delete_year_jackknife_diagnostic_t_df_3,7342,856,10,1777,282,32,13,58,4,4,15,15,674.4182162293126,3.0012158870159853,856.0000000000001,282,32,4088,475,1066,123,1682,200,224,26
period_2019_2022,Houston,episode_vs_wind_only,-1.298994302353091,True,-1.9402821263119194,-0.2326605210123054,5000,0,5000,conditional_diagnostic,0.5191166507175933,-2.951055169440549,0.3530665647343667,delete_year_jackknife_diagnostic_t_df_3,7342,856,10,1777,282,32,13,58,4,4,15,15,674.4182162293126,3.0012158870159853,856.0000000000001,282,32,4088,475,1066,123,1682,200,224,26
period_2019_2022,Houston,episode_vs_heat_only,2.486669299939636,True,1.1390706948566436,4.201099944067642,5000,0,5000,conditional_diagnostic,0.9077412025742765,-0.40216833634665994,5.375506936225932,delete_year_jackknife_diagnostic_t_df_3,7342,856,10,1777,282,32,13,58,4,4,15,15,674.4182162293126,3.0012158870159853,856.0000000000001,282,32,4088,475,1066,123,1682,200,224,26
period_2019_2022,Los Angeles,episode_vs_reference,2.8656554183110874,True,1.8356707238145806,3.619653642934544,5000,0,5000,conditional_diagnostic,0.28270686809326184,1.9659559904693578,3.765354846152817,delete_year_jackknife_diagnostic_t_df_3,6299,856,8,1462,414,55,16,95,4,4,15,15,1025.2564897486325,3.363997362894811,855.9999999999999,414,55,3833,520,585,79,1180,162,287,40
period_2019_2022,Los Angeles,heat_only_vs_reference,1.1372224166089855,True,0.37564901697023245,2.0190298496264445,5000,0,5000,conditional_diagnostic,0.44556840461956143,-0.28077510642369385,2.555219939641665,delete_year_jackknife_diagnostic_t_df_3,6299,856,8,1462,414,55,16,95,4,4,15,15,1025.2564897486325,3.363997362894811,855.9999999999999,414,55,3833,520,585,79,1180,162,287,40
period_2019_2022,Los Angeles,wind_only_vs_reference,2.31751485578883,True,1.2070559670314946,4.385149894674248,5000,0,5000,conditional_diagnostic,0.9365726960754391,-0.6630774604660523,5.2981071720437125,delete_year_jackknife_diagnostic_t_df_3,6299,856,8,1462,414,55,16,95,4,4,15,15,1025.2564897486325,3.363997362894811,855.9999999999999,414,55,3833,520,585,79,1180,162,287,40
period_2019_2022,Los Angeles,other_compound_vs_reference,3.3159418508745238,True,1.4968680125807503,4.764370887077844,5000,0,5000,conditional_diagnostic,0.8663332767344337,0.5588827151866971,6.07300098656235,delete_year_jackknife_diagnostic_t_df_3,6299,856,8,1462,414,55,16,95,4,4,15,15,1025.2564897486325,3.363997362894811,855.9999999999999,414,55,3833,520,585,79,1180,162,287,40
period_2019_2022,Los Angeles,episode_vs_wind_only,0.5481405625222573,True,-1.278784613287757,1.1705687773713311,5000,0,5000,conditional_diagnostic,0.8038528191047231,-2.0100778716294614,3.106358996673976,delete_year_jackknife_diagnostic_t_df_3,6299,856,8,1462,414,55,16,95,4,4,15,15,1025.2564897486325,3.363997362894811,855.9999999999999,414,55,3833,520,585,79,1180,162,287,40
period_2019_2022,Los Angeles,episode_vs_heat_only,1.728433001702102,True,0.7822086626417417,2.035319312028315,5000,0,5000,conditional_diagnostic,0.41332701775507524,0.4130419611735292,3.043824042230675,delete_year_jackknife_diagnostic_t_df_3,6299,856,8,1462,414,55,16,95,4,4,15,15,1025.2564897486325,3.363997362894811,855.9999999999999,414,55,3833,520,585,79,1180,162,287,40
period_2019_2022,New York,episode_vs_reference,4.475838018104402,True,1.9124789881519633,5.8943195456309745,5000,0,5000,conditional_diagnostic,0.9527269537960669,1.4438356440519073,7.507840392156897,delete_year_jackknife_diagnostic_t_df_3,7442,856,9,1743,302,35,15,65,4,4,15,15,187.63725155309714,3.6677772007786342,856.0000000000002,302,35,4249,488,973,111,1660,192,258,30
period_2019_2022,New York,heat_only_vs_reference,1.329734930852796,True,1.0553718879984662,1.7266269272863983,5000,0,5000,conditional_diagnostic,0.26049228598789737,0.500732217755705,2.1587376439498867,delete_year_jackknife_diagnostic_t_df_3,7442,856,9,1743,302,35,15,65,4,4,15,15,187.63725155309714,3.6677772007786342,856.0000000000002,302,35,4249,488,973,111,1660,192,258,30
period_2019_2022,New York,wind_only_vs_reference,4.301992645528492,True,3.9698680598389444,4.802008431458941,5000,0,5000,conditional_diagnostic,0.22963960165698227,3.571176943688407,5.032808347368578,delete_year_jackknife_diagnostic_t_df_3,7442,856,9,1743,302,35,15,65,4,4,15,15,187.63725155309714,3.6677772007786342,856.0000000000002,302,35,4249,488,973,111,1660,192,258,30
