model,contrast,city,estimate_ppb,estimable,n_station_days,n_city_days,n_stations,n_strata,n_episode_station_days,n_episode_city_days,n_episodes,n_compound_city_days,n_years_observed,n_year_blocks,rank_at_pinv_tolerance,parameters,condition_number,weighted_rmse,total_weight,station_days_episode,city_days_episode,station_days_neither,city_days_neither,station_days_heat_only,city_days_heat_only,station_days_wind_only,city_days_wind_only,station_days_other_compound,city_days_other_compound
core_monitors,wind_only_vs_reference,Philadelphia,1.8828597022724758,True,5572,1284,5,1320,140,33,13,76,6,6,15,15,166.9564740828348,3.466177221540409,1284.0,140,33,3192,730,696,164,1360,314,184,43
core_monitors,wind_only_vs_reference,Phoenix,3.101599225297142,True,5828,1284,6,1372,72,16,8,49,6,6,15,15,414.35082412560155,2.833515365529361,1284.0,72,16,3016,666,1075,241,1517,328,148,33
core_monitors,wind_only_vs_reference,San Diego,1.152048070311363,True,4953,1284,5,1173,278,72,26,110,6,6,15,15,655.8079236730701,1.6511464090254586,1284.0,278,72,2826,735,547,140,1156,299,146,38
core_monitors,wind_only_vs_reference,Seattle,3.71979177346451,True,2447,1282,2,587,78,40,16,104,6,6,15,15,515.2008185515266,3.370867951808571,1282.0,78,40,1407,735,331,179,511,264,120,64
core_monitors,other_compound_vs_reference,Atlanta,1.2771039255977528,True,3701,1284,3,868,288,99,27,133,6,6,15,15,231.82846573211606,2.9655446329039856,1283.9999999999998,288,99,2250,780,376,136,688,235,99,34
core_monitors,other_compound_vs_reference,Chicago,4.74517576153087,True,4153,1284,4,973,103,33,14,98,6,6,15,15,153.2172496634058,3.8383788350344292,1284.0,103,33,2419,738,513,158,901,290,217,65
core_monitors,other_compound_vs_reference,Dallas,1.2561178690512655,True,3465,1284,4,827,116,46,14,85,6,6,15,15,170.21062256326434,2.5879191204185825,1284.0,116,46,1874,686,556,218,815,295,104,39
core_monitors,other_compound_vs_reference,Denver,0.9995562401998115,True,5709,1284,5,1369,35,8,4,41,6,6,15,15,222.14088202395294,3.3747876985440963,1284.0,35,8,2986,676,998,223,1542,344,148,33
core_monitors,other_compound_vs_reference,Houston,1.2213493053129527,True,9483,1284,10,2283,545,76,22,118,6,6,15,15,475.90383232956765,3.2555840616064904,1284.0,545,76,4976,664,1529,207,2125,295,308,42
core_monitors,other_compound_vs_reference,Los Angeles,3.105118100422418,True,9088,1284,8,2107,548,76,24,127,6,6,15,15,810.0110479167068,3.2490954509277996,1283.9999999999995,548,76,5244,743,790,112,2147,302,359,51
core_monitors,other_compound_vs_reference,New York,3.8706809142478145,True,10742,1284,9,2527,466,56,21,98,6,6,15,15,218.5192848082647,3.782228287290641,1284.0,466,56,6280,751,1205,142,2440,293,351,42
core_monitors,other_compound_vs_reference,Philadelphia,1.827026527219452,True,5572,1284,5,1320,140,33,13,76,6,6,15,15,166.9564740828348,3.466177221540409,1284.0,140,33,3192,730,696,164,1360,314,184,43
core_monitors,other_compound_vs_reference,Phoenix,2.058706277570709,True,5828,1284,6,1372,72,16,8,49,6,6,15,15,414.35082412560155,2.833515365529361,1284.0,72,16,3016,666,1075,241,1517,328,148,33
core_monitors,other_compound_vs_reference,San Diego,1.926790466614315,True,4953,1284,5,1173,278,72,26,110,6,6,15,15,655.8079236730701,1.6511464090254586,1284.0,278,72,2826,735,547,140,1156,299,146,38
core_monitors,other_compound_vs_reference,Seattle,7.723064597754309,True,2447,1282,2,587,78,40,16,104,6,6,15,15,515.2008185515266,3.370867951808571,1282.0,78,40,1407,735,331,179,511,264,120,64
core_monitors,episode_vs_wind_only,Atlanta,0.5738931038839001,True,3701,1284,3,868,288,99,27,133,6,6,15,15,231.82846573211606,2.9655446329039856,1283.9999999999998,288,99,2250,780,376,136,688,235,99,34
core_monitors,episode_vs_wind_only,Chicago,0.12124771415042979,True,4153,1284,4,973,103,33,14,98,6,6,15,15,153.2172496634058,3.8383788350344292,1284.0,103,33,2419,738,513,158,901,290,217,65
core_monitors,episode_vs_wind_only,Dallas,-0.29689765395096046,True,3465,1284,4,827,116,46,14,85,6,6,15,15,170.21062256326434,2.5879191204185825,1284.0,116,46,1874,686,556,218,815,295,104,39
core_monitors,episode_vs_wind_only,Denver,0.21928984057781742,True,5709,1284,5,1369,35,8,4,41,6,6,15,15,222.14088202395294,3.3747876985440963,1284.0,35,8,2986,676,998,223,1542,344,148,33
core_monitors,episode_vs_wind_only,Houston,-1.7917363743494337,True,9483,1284,10,2283,545,76,22,118,6,6,15,15,475.90383232956765,3.2555840616064904,1284.0,545,76,4976,664,1529,207,2125,295,308,42
core_monitors,episode_vs_wind_only,Los Angeles,0.7311929020375376,True,9088,1284,8,2107,548,76,24,127,6,6,15,15,810.0110479167068,3.2490954509277996,1283.9999999999995,548,76,5244,743,790,112,2147,302,359,51
core_monitors,episode_vs_wind_only,New York,0.19065635324786623,True,10742,1284,9,2527,466,56,21,98,6,6,15,15,218.5192848082647,3.782228287290641,1284.0,466,56,6280,751,1205,142,2440,293,351,42
core_monitors,episode_vs_wind_only,Philadelphia,0.11650341001172526,True,5572,1284,5,1320,140,33,13,76,6,6,15,15,166.9564740828348,3.466177221540409,1284.0,140,33,3192,730,696,164,1360,314,184,43
core_monitors,episode_vs_wind_only,Phoenix,0.17130342264617227,True,5828,1284,6,1372,72,16,8,49,6,6,15,15,414.35082412560155,2.833515365529361,1284.0,72,16,3016,666,1075,241,1517,328,148,33
core_monitors,episode_vs_wind_only,San Diego,1.0142003619255424,True,4953,1284,5,1173,278,72,26,110,6,6,15,15,655.8079236730701,1.6511464090254586,1284.0,278,72,2826,735,547,140,1156,299,146,38
core_monitors,episode_vs_wind_only,Seattle,2.7533480249828095,True,2447,1282,2,587,78,40,16,104,6,6,15,15,515.2008185515266,3.370867951808571,1282.0,78,40,1407,735,331,179,511,264,120,64
core_monitors,episode_vs_heat_only,Atlanta,2.4221183450241766,True,3701,1284,3,868,288,99,27,133,6,6,15,15,231.82846573211606,2.9655446329039856,1283.9999999999998,288,99,2250,780,376,136,688,235,99,34
core_monitors,episode_vs_heat_only,Chicago,4.231815806727877,True,4153,1284,4,973,103,33,14,98,6,6,15,15,153.2172496634058,3.8383788350344292,1284.0,103,33,2419,738,513,158,901,290,217,65
core_monitors,episode_vs_heat_only,Dallas,3.780541494695596,True,3465,1284,4,827,116,46,14,85,6,6,15,15,170.21062256326434,2.5879191204185825,1284.0,116,46,1874,686,556,218,815,295,104,39
core_monitors,episode_vs_heat_only,Denver,1.0762242849903547,True,5709,1284,5,1369,35,8,4,41,6,6,15,15,222.14088202395294,3.3747876985440963,1284.0,35,8,2986,676,998,223,1542,344,148,33
core_monitors,episode_vs_heat_only,Houston,3.2233208618404365,True,9483,1284,10,2283,545,76,22,118,6,6,15,15,475.90383232956765,3.2555840616064904,1284.0,545,76,4976,664,1529,207,2125,295,308,42
core_monitors,episode_vs_heat_only,Los Angeles,2.2147660983476936,True,9088,1284,8,2107,548,76,24,127,6,6,15,15,810.0110479167068,3.2490954509277996,1283.9999999999995,548,76,5244,743,790,112,2147,302,359,51
core_monitors,episode_vs_heat_only,New York,3.3531877488074944,True,10742,1284,9,2527,466,56,21,98,6,6,15,15,218.5192848082647,3.782228287290641,1284.0,466,56,6280,751,1205,142,2440,293,351,42
core_monitors,episode_vs_heat_only,Philadelphia,1.1086370048843865,True,5572,1284,5,1320,140,33,13,76,6,6,15,15,166.9564740828348,3.466177221540409,1284.0,140,33,3192,730,696,164,1360,314,184,43
core_monitors,episode_vs_heat_only,Phoenix,3.3618273169056456,True,5828,1284,6,1372,72,16,8,49,6,6,15,15,414.35082412560155,2.833515365529361,1284.0,72,16,3016,666,1075,241,1517,328,148,33
core_monitors,episode_vs_heat_only,San Diego,1.4721277161496389,True,4953,1284,5,1173,278,72,26,110,6,6,15,15,655.8079236730701,1.6511464090254586,1284.0,278,72,2826,735,547,140,1156,299,146,38
core_monitors,episode_vs_heat_only,Seattle,2.7042931622436166,True,2447,1282,2,587,78,40,16,104,6,6,15,15,515.2008185515266,3.370867951808571,1282.0,78,40,1407,735,331,179,511,264,120,64
