model,contrast,city,estimate_ppb,estimable,n_station_days,n_city_days,n_stations,n_strata,n_episode_station_days,n_episode_city_days,n_episodes,n_compound_city_days,n_years_observed,n_year_blocks,rank_at_pinv_tolerance,parameters,condition_number,weighted_rmse,total_weight,station_days_episode,city_days_episode,station_days_neither,city_days_neither,station_days_heat_only,city_days_heat_only,station_days_wind_only,city_days_wind_only,station_days_other_compound,city_days_other_compound
equal_station_weights,episode_vs_reference,Seattle,6.362938447111094,True,2447,1282,2,587,78,40,16,104,6,6,15,15,510.25913548923444,3.3852308059848304,2447.0,78,40,1407,735,331,179,511,264,120,64
equal_station_weights,heat_only_vs_reference,Atlanta,0.0755928232136851,True,3701,1284,3,868,288,99,27,133,6,6,15,15,232.24709527512093,2.964230603203819,3701.0,288,99,2250,780,376,136,688,235,99,34
equal_station_weights,heat_only_vs_reference,Chicago,0.4639136600066438,True,4644,1284,4,1108,108,33,14,98,6,6,15,15,146.84382852919032,3.8546144081613414,4644.0,108,33,2723,738,554,158,1025,290,234,65
equal_station_weights,heat_only_vs_reference,Dallas,-1.0703227291368365,True,4519,1284,4,1109,156,46,14,85,6,6,15,15,165.74691955228153,2.556553910395356,4519.0,156,46,2490,686,704,218,1035,295,134,39
equal_station_weights,heat_only_vs_reference,Denver,0.4977153668865872,True,6040,1284,5,1461,37,8,4,41,6,6,15,15,224.84732643413054,3.340983193507379,6040.0,37,8,3185,676,1033,223,1632,344,153,33
equal_station_weights,heat_only_vs_reference,Houston,-1.240418277953515,True,10963,1284,10,2687,649,76,22,118,6,6,15,15,515.4795170689518,3.1951990075296517,10963.0,649,76,5754,664,1706,207,2506,295,348,42
equal_station_weights,heat_only_vs_reference,Los Angeles,0.8348241880298404,True,9253,1284,8,2148,556,76,24,127,6,6,15,15,805.3031159335249,3.240232488733587,9253.0,556,76,5374,743,808,112,2154,302,361,51
equal_station_weights,heat_only_vs_reference,New York,1.1736878449152148,True,10742,1284,9,2527,466,56,21,98,6,6,15,15,217.44079969680487,3.771978498097384,10742.0,466,56,6280,751,1205,142,2440,293,351,42
equal_station_weights,heat_only_vs_reference,Philadelphia,0.8573587080470222,True,5975,1284,6,1435,145,33,13,76,6,6,15,15,167.09231028531363,3.405553340175382,5975.0,145,33,3414,730,743,164,1474,314,199,43
equal_station_weights,heat_only_vs_reference,Phoenix,-0.10145942613569878,True,5991,1284,6,1414,72,16,8,49,6,6,15,15,407.38401771630095,2.8726504630302827,5991.0,72,16,3096,666,1104,241,1566,328,153,33
equal_station_weights,heat_only_vs_reference,San Diego,0.6704504770986702,True,5051,1284,5,1198,291,72,26,110,6,6,15,15,679.4301651584875,1.6865587983738444,5051.0,291,72,2858,735,559,140,1193,299,150,38
equal_station_weights,heat_only_vs_reference,Seattle,3.563152940485003,True,2447,1282,2,587,78,40,16,104,6,6,15,15,510.25913548923444,3.3852308059848304,2447.0,78,40,1407,735,331,179,511,264,120,64
equal_station_weights,wind_only_vs_reference,Atlanta,1.8612272415187026,True,3701,1284,3,868,288,99,27,133,6,6,15,15,232.24709527512093,2.964230603203819,3701.0,288,99,2250,780,376,136,688,235,99,34
equal_station_weights,wind_only_vs_reference,Chicago,4.393150754255888,True,4644,1284,4,1108,108,33,14,98,6,6,15,15,146.84382852919032,3.8546144081613414,4644.0,108,33,2723,738,554,158,1025,290,234,65
equal_station_weights,wind_only_vs_reference,Dallas,3.1138650156227223,True,4519,1284,4,1109,156,46,14,85,6,6,15,15,165.74691955228153,2.556553910395356,4519.0,156,46,2490,686,704,218,1035,295,134,39
equal_station_weights,wind_only_vs_reference,Denver,1.3142927895183667,True,6040,1284,5,1461,37,8,4,41,6,6,15,15,224.84732643413054,3.340983193507379,6040.0,37,8,3185,676,1033,223,1632,344,153,33
equal_station_weights,wind_only_vs_reference,Houston,3.6228685314242446,True,10963,1284,10,2687,649,76,22,118,6,6,15,15,515.4795170689518,3.1951990075296517,10963.0,649,76,5754,664,1706,207,2506,295,348,42
equal_station_weights,wind_only_vs_reference,Los Angeles,2.3334395150088234,True,9253,1284,8,2148,556,76,24,127,6,6,15,15,805.3031159335249,3.240232488733587,9253.0,556,76,5374,743,808,112,2154,302,361,51
equal_station_weights,wind_only_vs_reference,New York,4.32327445752128,True,10742,1284,9,2527,466,56,21,98,6,6,15,15,217.44079969680487,3.771978498097384,10742.0,466,56,6280,751,1205,142,2440,293,351,42
equal_station_weights,wind_only_vs_reference,Philadelphia,1.9853757511387948,True,5975,1284,6,1435,145,33,13,76,6,6,15,15,167.09231028531363,3.405553340175382,5975.0,145,33,3414,730,743,164,1474,314,199,43
equal_station_weights,wind_only_vs_reference,Phoenix,3.1386416273697773,True,5991,1284,6,1414,72,16,8,49,6,6,15,15,407.38401771630095,2.8726504630302827,5991.0,72,16,3096,666,1104,241,1566,328,153,33
equal_station_weights,wind_only_vs_reference,San Diego,1.1533698347089059,True,5051,1284,5,1198,291,72,26,110,6,6,15,15,679.4301651584875,1.6865587983738444,5051.0,291,72,2858,735,559,140,1193,299,150,38
equal_station_weights,wind_only_vs_reference,Seattle,3.679079558697044,True,2447,1282,2,587,78,40,16,104,6,6,15,15,510.25913548923444,3.3852308059848304,2447.0,78,40,1407,735,331,179,511,264,120,64
equal_station_weights,other_compound_vs_reference,Atlanta,1.3595995509811811,True,3701,1284,3,868,288,99,27,133,6,6,15,15,232.24709527512093,2.964230603203819,3701.0,288,99,2250,780,376,136,688,235,99,34
equal_station_weights,other_compound_vs_reference,Chicago,4.442219832249992,True,4644,1284,4,1108,108,33,14,98,6,6,15,15,146.84382852919032,3.8546144081613414,4644.0,108,33,2723,738,554,158,1025,290,234,65
equal_station_weights,other_compound_vs_reference,Dallas,1.5641812720699724,True,4519,1284,4,1109,156,46,14,85,6,6,15,15,165.74691955228153,2.556553910395356,4519.0,156,46,2490,686,704,218,1035,295,134,39
equal_station_weights,other_compound_vs_reference,Denver,1.0172468335742941,True,6040,1284,5,1461,37,8,4,41,6,6,15,15,224.84732643413054,3.340983193507379,6040.0,37,8,3185,676,1033,223,1632,344,153,33
equal_station_weights,other_compound_vs_reference,Houston,1.338239004822144,True,10963,1284,10,2687,649,76,22,118,6,6,15,15,515.4795170689518,3.1951990075296517,10963.0,649,76,5754,664,1706,207,2506,295,348,42
equal_station_weights,other_compound_vs_reference,Los Angeles,3.011477510037173,True,9253,1284,8,2148,556,76,24,127,6,6,15,15,805.3031159335249,3.240232488733587,9253.0,556,76,5374,743,808,112,2154,302,361,51
equal_station_weights,other_compound_vs_reference,New York,3.8310734267456414,True,10742,1284,9,2527,466,56,21,98,6,6,15,15,217.44079969680487,3.771978498097384,10742.0,466,56,6280,751,1205,142,2440,293,351,42
equal_station_weights,other_compound_vs_reference,Philadelphia,1.8916763767870186,True,5975,1284,6,1435,145,33,13,76,6,6,15,15,167.09231028531363,3.405553340175382,5975.0,145,33,3414,730,743,164,1474,314,199,43
equal_station_weights,other_compound_vs_reference,Phoenix,2.1409497856769826,True,5991,1284,6,1414,72,16,8,49,6,6,15,15,407.38401771630095,2.8726504630302827,5991.0,72,16,3096,666,1104,241,1566,328,153,33
equal_station_weights,other_compound_vs_reference,San Diego,1.8986898892787312,True,5051,1284,5,1198,291,72,26,110,6,6,15,15,679.4301651584875,1.6865587983738444,5051.0,291,72,2858,735,559,140,1193,299,150,38
equal_station_weights,other_compound_vs_reference,Seattle,7.663806493336215,True,2447,1282,2,587,78,40,16,104,6,6,15,15,510.25913548923444,3.3852308059848304,2447.0,78,40,1407,735,331,179,511,264,120,64
equal_station_weights,episode_vs_wind_only,Atlanta,0.5945779307987149,True,3701,1284,3,868,288,99,27,133,6,6,15,15,232.24709527512093,2.964230603203819,3701.0,288,99,2250,780,376,136,688,235,99,34
equal_station_weights,episode_vs_wind_only,Chicago,0.2377310227795011,True,4644,1284,4,1108,108,33,14,98,6,6,15,15,146.84382852919032,3.8546144081613414,4644.0,108,33,2723,738,554,158,1025,290,234,65
equal_station_weights,episode_vs_wind_only,Dallas,-0.6747664809254448,True,4519,1284,4,1109,156,46,14,85,6,6,15,15,165.74691955228153,2.556553910395356,4519.0,156,46,2490,686,704,218,1035,295,134,39
equal_station_weights,episode_vs_wind_only,Denver,0.4099868300682106,True,6040,1284,5,1461,37,8,4,41,6,6,15,15,224.84732643413054,3.340983193507379,6040.0,37,8,3185,676,1033,223,1632,344,153,33
equal_station_weights,episode_vs_wind_only,Houston,-1.829540994684606,True,10963,1284,10,2687,649,76,22,118,6,6,15,15,515.4795170689518,3.1951990075296517,10963.0,649,76,5754,664,1706,207,2506,295,348,42
equal_station_weights,episode_vs_wind_only,Los Angeles,0.6874963658356608,True,9253,1284,8,2148,556,76,24,127,6,6,15,15,805.3031159335249,3.240232488733587,9253.0,556,76,5374,743,808,112,2154,302,361,51
equal_station_weights,episode_vs_wind_only,New York,0.22383590189482394,True,10742,1284,9,2527,466,56,21,98,6,6,15,15,217.44079969680487,3.771978498097384,10742.0,466,56,6280,751,1205,142,2440,293,351,42
equal_station_weights,episode_vs_wind_only,Philadelphia,0.12701362192411714,True,5975,1284,6,1435,145,33,13,76,6,6,15,15,167.09231028531363,3.405553340175382,5975.0,145,33,3414,730,743,164,1474,314,199,43
equal_station_weights,episode_vs_wind_only,Phoenix,0.052181670937640146,True,5991,1284,6,1414,72,16,8,49,6,6,15,15,407.38401771630095,2.8726504630302827,5991.0,72,16,3096,666,1104,241,1566,328,153,33
equal_station_weights,episode_vs_wind_only,San Diego,1.0583726963819504,True,5051,1284,5,1198,291,72,26,110,6,6,15,15,679.4301651584875,1.6865587983738444,5051.0,291,72,2858,735,559,140,1193,299,150,38
equal_station_weights,episode_vs_wind_only,Seattle,2.6838588884140497,True,2447,1282,2,587,78,40,16,104,6,6,15,15,510.25913548923444,3.3852308059848304,2447.0,78,40,1407,735,331,179,511,264,120,64
equal_station_weights,episode_vs_heat_only,Atlanta,2.3802123491037324,True,3701,1284,3,868,288,99,27,133,6,6,15,15,232.24709527512093,2.964230603203819,3701.0,288,99,2250,780,376,136,688,235,99,34
equal_station_weights,episode_vs_heat_only,Chicago,4.166968117028746,True,4644,1284,4,1108,108,33,14,98,6,6,15,15,146.84382852919032,3.8546144081613414,4644.0,108,33,2723,738,554,158,1025,290,234,65
equal_station_weights,episode_vs_heat_only,Dallas,3.5094212638341142,True,4519,1284,4,1109,156,46,14,85,6,6,15,15,165.74691955228153,2.556553910395356,4519.0,156,46,2490,686,704,218,1035,295,134,39
equal_station_weights,episode_vs_heat_only,Denver,1.22656425269999,True,6040,1284,5,1461,37,8,4,41,6,6,15,15,224.84732643413054,3.340983193507379,6040.0,37,8,3185,676,1033,223,1632,344,153,33
equal_station_weights,episode_vs_heat_only,Houston,3.0337458146931535,True,10963,1284,10,2687,649,76,22,118,6,6,15,15,515.4795170689518,3.1951990075296517,10963.0,649,76,5754,664,1706,207,2506,295,348,42
equal_station_weights,episode_vs_heat_only,Los Angeles,2.186111692814644,True,9253,1284,8,2148,556,76,24,127,6,6,15,15,805.3031159335249,3.240232488733587,9253.0,556,76,5374,743,808,112,2154,302,361,51
equal_station_weights,episode_vs_heat_only,New York,3.373422514500889,True,10742,1284,9,2527,466,56,21,98,6,6,15,15,217.44079969680487,3.771978498097384,10742.0,466,56,6280,751,1205,142,2440,293,351,42
equal_station_weights,episode_vs_heat_only,Philadelphia,1.2550306650158898,True,5975,1284,6,1435,145,33,13,76,6,6,15,15,167.09231028531363,3.405553340175382,5975.0,145,33,3414,730,743,164,1474,314,199,43
equal_station_weights,episode_vs_heat_only,Phoenix,3.2922827244431163,True,5991,1284,6,1414,72,16,8,49,6,6,15,15,407.38401771630095,2.8726504630302827,5991.0,72,16,3096,666,1104,241,1566,328,153,33
equal_station_weights,episode_vs_heat_only,San Diego,1.5412920539921862,True,5051,1284,5,1198,291,72,26,110,6,6,15,15,679.4301651584875,1.6865587983738444,5051.0,291,72,2858,735,559,140,1193,299,150,38
equal_station_weights,episode_vs_heat_only,Seattle,2.799785506626091,True,2447,1282,2,587,78,40,16,104,6,6,15,15,510.25913548923444,3.3852308059848304,2447.0,78,40,1407,735,331,179,511,264,120,64
