model,contrast,city,estimate_ppb,estimable,n_station_days,n_city_days,n_stations,n_strata,n_episode_station_days,n_episode_city_days,n_episodes,n_compound_city_days,n_years_observed,n_year_blocks,rank_at_pinv_tolerance,parameters,condition_number,weighted_rmse,total_weight,station_days_episode,city_days_episode,station_days_neither,city_days_neither,station_days_heat_only,city_days_heat_only,station_days_wind_only,city_days_wind_only,station_days_other_compound,city_days_other_compound
extension_2025,wind_only_vs_reference,San Diego,1.3256881887882201,True,868,214,5,210,24,6,2,13,1,1,15,15,1589.5447927783418,1.5929539174227316,214.0,24,6,549,137,30,8,235,56,30,7
extension_2025,wind_only_vs_reference,Seattle,1.6870868696678347,True,549,211,3,139,19,8,3,18,1,1,15,15,1702.4716474526483,2.7859056626888443,211.0,19,8,338,126,56,24,113,43,23,10
extension_2025,other_compound_vs_reference,Atlanta,1.9658083754969031,True,558,210,3,146,39,13,4,17,1,1,15,15,428.46254129772746,2.381013779545067,210.0,39,13,348,134,57,20,102,39,12,4
extension_2025,other_compound_vs_reference,Chicago,5.546360123690997,True,760,214,4,191,46,14,4,24,1,1,15,15,199.4431181009296,3.458147707308832,214.0,46,14,377,106,88,24,212,60,37,10
extension_2025,other_compound_vs_reference,Dallas,1.2815392689839644,True,626,214,3,147,18,6,2,12,1,1,15,15,270.9966402181383,2.4570059890535947,214.00000000000003,18,6,349,120,51,17,192,65,16,6
extension_2025,other_compound_vs_reference,Denver,2.9483691828116676,True,1010,214,5,243,0,0,0,2,1,1,14,15,inf,2.744239016793903,214.00000000000003,0,0,545,115,181,39,276,58,8,2
extension_2025,other_compound_vs_reference,Houston,3.1876524278469316,True,2037,214,10,476,40,4,2,13,1,1,15,15,767.466264538291,2.8753824873312173,214.00000000000006,40,4,1118,119,49,5,741,77,89,9
extension_2025,other_compound_vs_reference,Los Angeles,1.4304760475977667,True,1488,214,7,343,61,9,4,14,1,1,15,15,900.1438245945639,2.6405541117055216,213.99999999999994,61,9,916,131,69,10,407,59,35,5
extension_2025,other_compound_vs_reference,New York,1.9223086392673647,True,1574,214,8,374,55,7,3,18,1,1,15,15,458.8064821803909,3.413467709593569,213.99999999999997,55,7,972,133,149,20,317,43,81,11
extension_2025,other_compound_vs_reference,Philadelphia,0.9631377771931563,True,1006,214,5,238,45,10,4,15,1,1,15,15,361.62259891636614,2.8420730406906696,214.00000000000006,45,10,608,129,109,23,219,47,25,5
extension_2025,other_compound_vs_reference,Phoenix,2.4073763578498077,True,971,214,5,237,9,2,1,5,1,1,15,15,674.5860798059122,2.594358378109566,214.00000000000003,9,2,438,95,174,42,336,72,14,3
extension_2025,other_compound_vs_reference,San Diego,0.8101141240744214,True,868,214,5,210,24,6,2,13,1,1,15,15,1589.5447927783418,1.5929539174227316,214.0,24,6,549,137,30,8,235,56,30,7
extension_2025,other_compound_vs_reference,Seattle,6.1873424214012855,True,549,211,3,139,19,8,3,18,1,1,15,15,1702.4716474526483,2.7859056626888443,211.0,19,8,338,126,56,24,113,43,23,10
extension_2025,episode_vs_wind_only,Atlanta,-0.6601301707401666,True,558,210,3,146,39,13,4,17,1,1,15,15,428.46254129772746,2.381013779545067,210.0,39,13,348,134,57,20,102,39,12,4
extension_2025,episode_vs_wind_only,Chicago,1.409618611004336,True,760,214,4,191,46,14,4,24,1,1,15,15,199.4431181009296,3.458147707308832,214.0,46,14,377,106,88,24,212,60,37,10
extension_2025,episode_vs_wind_only,Dallas,-1.9218311774454016,True,626,214,3,147,18,6,2,12,1,1,15,15,270.9966402181383,2.4570059890535947,214.00000000000003,18,6,349,120,51,17,192,65,16,6
extension_2025,episode_vs_wind_only,Denver,,False,1010,214,5,243,0,0,0,2,1,1,14,15,inf,2.744239016793903,214.00000000000003,0,0,545,115,181,39,276,58,8,2
extension_2025,episode_vs_wind_only,Houston,-2.304636392774598,True,2037,214,10,476,40,4,2,13,1,1,15,15,767.466264538291,2.8753824873312173,214.00000000000006,40,4,1118,119,49,5,741,77,89,9
extension_2025,episode_vs_wind_only,Los Angeles,-1.066788280980455,True,1488,214,7,343,61,9,4,14,1,1,15,15,900.1438245945639,2.6405541117055216,213.99999999999994,61,9,916,131,69,10,407,59,35,5
extension_2025,episode_vs_wind_only,New York,0.5380765386110098,True,1574,214,8,374,55,7,3,18,1,1,15,15,458.8064821803909,3.413467709593569,213.99999999999997,55,7,972,133,149,20,317,43,81,11
extension_2025,episode_vs_wind_only,Philadelphia,-0.09033834282112885,True,1006,214,5,238,45,10,4,15,1,1,15,15,361.62259891636614,2.8420730406906696,214.00000000000006,45,10,608,129,109,23,219,47,25,5
extension_2025,episode_vs_wind_only,Phoenix,-2.3459178783493715,True,971,214,5,237,9,2,1,5,1,1,15,15,674.5860798059122,2.594358378109566,214.00000000000003,9,2,438,95,174,42,336,72,14,3
extension_2025,episode_vs_wind_only,San Diego,-0.3772856401618756,True,868,214,5,210,24,6,2,13,1,1,15,15,1589.5447927783418,1.5929539174227316,214.0,24,6,549,137,30,8,235,56,30,7
extension_2025,episode_vs_wind_only,Seattle,7.8706840831150116,True,549,211,3,139,19,8,3,18,1,1,15,15,1702.4716474526483,2.7859056626888443,211.0,19,8,338,126,56,24,113,43,23,10
extension_2025,episode_vs_heat_only,Atlanta,1.4872235772783235,True,558,210,3,146,39,13,4,17,1,1,15,15,428.46254129772746,2.381013779545067,210.0,39,13,348,134,57,20,102,39,12,4
extension_2025,episode_vs_heat_only,Chicago,6.032089342529926,True,760,214,4,191,46,14,4,24,1,1,15,15,199.4431181009296,3.458147707308832,214.0,46,14,377,106,88,24,212,60,37,10
extension_2025,episode_vs_heat_only,Dallas,2.031374381165039,True,626,214,3,147,18,6,2,12,1,1,15,15,270.9966402181383,2.4570059890535947,214.00000000000003,18,6,349,120,51,17,192,65,16,6
extension_2025,episode_vs_heat_only,Denver,,False,1010,214,5,243,0,0,0,2,1,1,14,15,inf,2.744239016793903,214.00000000000003,0,0,545,115,181,39,276,58,8,2
extension_2025,episode_vs_heat_only,Houston,0.716157295997928,True,2037,214,10,476,40,4,2,13,1,1,15,15,767.466264538291,2.8753824873312173,214.00000000000006,40,4,1118,119,49,5,741,77,89,9
extension_2025,episode_vs_heat_only,Los Angeles,1.085671991408238,True,1488,214,7,343,61,9,4,14,1,1,15,15,900.1438245945639,2.6405541117055216,213.99999999999994,61,9,916,131,69,10,407,59,35,5
extension_2025,episode_vs_heat_only,New York,3.878502319438284,True,1574,214,8,374,55,7,3,18,1,1,15,15,458.8064821803909,3.413467709593569,213.99999999999997,55,7,972,133,149,20,317,43,81,11
extension_2025,episode_vs_heat_only,Philadelphia,-0.042918505739727664,True,1006,214,5,238,45,10,4,15,1,1,15,15,361.62259891636614,2.8420730406906696,214.00000000000006,45,10,608,129,109,23,219,47,25,5
extension_2025,episode_vs_heat_only,Phoenix,0.9466501940963009,True,971,214,5,237,9,2,1,5,1,1,15,15,674.5860798059122,2.594358378109566,214.00000000000003,9,2,438,95,174,42,336,72,14,3
extension_2025,episode_vs_heat_only,San Diego,0.2978614069168395,True,868,214,5,210,24,6,2,13,1,1,15,15,1589.5447927783418,1.5929539174227316,214.0,24,6,549,137,30,8,235,56,30,7
extension_2025,episode_vs_heat_only,Seattle,9.082719118683073,True,549,211,3,139,19,8,3,18,1,1,15,15,1702.4716474526483,2.7859056626888443,211.0,19,8,338,126,56,24,113,43,23,10
