model,contrast,omitted_city,estimate_ppb,n_target_cities,n_estimable_cities,target
p80_p30_min2_allruns,other_compound_vs_reference,New York,2.694536562960532,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,other_compound_vs_reference,Philadelphia,2.854456731581387,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,other_compound_vs_reference,Phoenix,2.839816275670301,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,other_compound_vs_reference,San Diego,2.8396166445379545,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,other_compound_vs_reference,Seattle,2.2009222278886464,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_wind_only,Atlanta,0.19046511188008985,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_wind_only,Chicago,0.23234617885291634,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_wind_only,Dallas,0.304885005246157,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_wind_only,Denver,0.21515115119058512,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_wind_only,Houston,0.4158949845483157,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_wind_only,Los Angeles,0.17434685374582587,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_wind_only,New York,0.21531609968408802,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_wind_only,Philadelphia,0.23753819734058162,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_wind_only,Phoenix,0.23820749358086055,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_wind_only,San Diego,0.13975133138193974,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_wind_only,Seattle,0.06337043004597898,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_heat_only,Atlanta,2.524563091600787,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_heat_only,Chicago,2.3611687907303005,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_heat_only,Dallas,2.409577664449817,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_heat_only,Denver,2.6499800517968044,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_heat_only,Houston,2.442936330033275,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_heat_only,Los Angeles,2.5453807052925623,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_heat_only,New York,2.418316781141516,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_heat_only,Philadelphia,2.6476026854784958,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_heat_only,Phoenix,2.4297284230206753,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_heat_only,San Diego,2.6132166458839987,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p80_p30_min2_allruns,episode_vs_heat_only,Seattle,2.5802450679993116,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
