model,city,contrast,estimate_ppb,estimable,diagnostic_reason,support_station_days,strata,unique_weather_days,episode_station_days,episode_city_days,observed_episodes,within_rank,parameters,condition_number,contrast_projection_max_error,jackknife_status,jackknife_se,jackknife_lower,jackknife_upper,delete_year_attempted,delete_year_unavailable,unavailable_when_omitting_years,city_year_bootstrap_attempted,city_year_bootstrap_valid,city_year_bootstrap_failed,note
extension_2025,Los Angeles,wind_only_vs_reference,2.873531184663538,True,estimable,1488,343,214,61,9,4,15,15,900.1438245945639,1.1379786002407855e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Los Angeles,other_compound_vs_reference,1.4304760475977667,True,estimable,1488,343,214,61,9,4,15,15,900.1438245945639,5.662137425588298e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Los Angeles,episode_vs_wind_only,-1.066788280980455,True,estimable,1488,343,214,61,9,4,15,15,900.1438245945639,4.385380947269368e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Los Angeles,episode_vs_heat_only,1.085671991408238,True,estimable,1488,343,214,61,9,4,15,15,900.1438245945639,7.722988915048745e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,New York,episode_vs_reference,4.223523162381873,True,estimable,1574,374,214,55,7,3,15,15,458.8064821803909,3.094746681142624e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,New York,heat_only_vs_reference,0.3450208429435895,True,estimable,1574,374,214,55,7,3,15,15,458.8064821803909,2.886579864025407e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,New York,wind_only_vs_reference,3.685446623770864,True,estimable,1574,374,214,55,7,3,15,15,458.8064821803909,1.4918621893400541e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,New York,other_compound_vs_reference,1.9223086392673647,True,estimable,1574,374,214,55,7,3,15,15,458.8064821803909,1.880440247958859e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,New York,episode_vs_wind_only,0.5380765386110098,True,estimable,1574,374,214,55,7,3,15,15,458.8064821803909,2.456368441983159e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,New York,episode_vs_heat_only,3.878502319438284,True,estimable,1574,374,214,55,7,3,15,15,458.8064821803909,2.3939183968479938e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Philadelphia,episode_vs_reference,1.1134242885077388,True,estimable,1006,238,214,45,10,4,15,15,361.6225989163661,4.9960036108132044e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Philadelphia,heat_only_vs_reference,1.1563427942474664,True,estimable,1006,238,214,45,10,4,15,15,361.6225989163661,3.2968851566117847e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Philadelphia,wind_only_vs_reference,1.2037626313288676,True,estimable,1006,238,214,45,10,4,15,15,361.6225989163661,1.7763568394002505e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Philadelphia,other_compound_vs_reference,0.9631377771931564,True,estimable,1006,238,214,45,10,4,15,15,361.6225989163661,8.288508768217184e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Philadelphia,episode_vs_wind_only,-0.0903383428211288,True,estimable,1006,238,214,45,10,4,15,15,361.6225989163661,4.713792305680517e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Philadelphia,episode_vs_heat_only,-0.0429185057397276,True,estimable,1006,238,214,45,10,4,15,15,361.6225989163661,6.857128168784e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Phoenix,episode_vs_reference,1.5194168035384288,True,estimable,971,237,214,9,2,1,15,15,674.5860798059122,2.1163626406917047e-14,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Phoenix,heat_only_vs_reference,0.5727666094421279,True,estimable,971,237,214,9,2,1,15,15,674.5860798059122,3.3861802251067274e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Phoenix,wind_only_vs_reference,3.8653346818878,True,estimable,971,237,214,9,2,1,15,15,674.5860798059122,9.957312752106873e-16,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Phoenix,other_compound_vs_reference,2.407376357849808,True,estimable,971,237,214,9,2,1,15,15,674.5860798059122,4.333772923859058e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Phoenix,episode_vs_wind_only,-2.3459178783493715,True,estimable,971,237,214,9,2,1,15,15,674.5860798059122,2.1045665210550624e-14,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Phoenix,episode_vs_heat_only,0.9466501940963008,True,estimable,971,237,214,9,2,1,15,15,674.5860798059122,1.7486012637846216e-14,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,San Diego,episode_vs_reference,0.9484025486263444,True,estimable,868,210,214,24,6,2,15,15,1589.5447927783418,1.4469328513122548e-14,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,San Diego,heat_only_vs_reference,0.650541141709505,True,estimable,868,210,214,24,6,2,15,15,1589.5447927783418,1.8596235662471372e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,San Diego,wind_only_vs_reference,1.32568818878822,True,estimable,868,210,214,24,6,2,15,15,1589.5447927783418,1.4016565685892601e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,San Diego,other_compound_vs_reference,0.8101141240744214,True,estimable,868,210,214,24,6,2,15,15,1589.5447927783418,5.88418203051333e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,San Diego,episode_vs_wind_only,-0.3772856401618756,True,estimable,868,210,214,24,6,2,15,15,1589.5447927783418,1.3947176746853529e-14,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,San Diego,episode_vs_heat_only,0.2978614069168395,True,estimable,868,210,214,24,6,2,15,15,1589.5447927783418,1.6042722705833512e-14,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Seattle,episode_vs_reference,9.557770952782846,True,estimable,549,139,211,19,8,3,15,15,1702.4716474526483,3.868235196159868e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Seattle,heat_only_vs_reference,0.4750518340997738,True,estimable,549,139,211,19,8,3,15,15,1702.4716474526483,1.2490009027033011e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Seattle,wind_only_vs_reference,1.6870868696678347,True,estimable,549,139,211,19,8,3,15,15,1702.4716474526483,8.326672684688674e-16,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Seattle,other_compound_vs_reference,6.1873424214012855,True,estimable,549,139,211,19,8,3,15,15,1702.4716474526483,5.056135170724714e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Seattle,episode_vs_wind_only,7.8706840831150116,True,estimable,549,139,211,19,8,3,15,15,1702.4716474526483,3.570241074651848e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
extension_2025,Seattle,episode_vs_heat_only,9.082719118683071,True,estimable,549,139,211,19,8,3,15,15,1702.4716474526483,3.679348492546808e-15,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,0,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Atlanta,episode_vs_reference,2.694290074149659,True,estimable,3701,868,1284,226,76,15,15,15,232.1528261073762,2.0174834025610267e-15,delete_year_jackknife_diagnostic_t_df_5,0.4735227487392434,1.4770610974799814,3.911519050819337,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Atlanta,heat_only_vs_reference,-0.0016385516179628,True,estimable,3701,868,1284,226,76,15,15,15,232.1528261073762,1.5265566588595902e-15,delete_year_jackknife_diagnostic_t_df_5,0.2368521403538942,-0.6104863613432664,0.6072092581073406,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Atlanta,wind_only_vs_reference,1.8710793657731584,True,estimable,3701,868,1284,226,76,15,15,15,232.1528261073762,3.353220479063168e-15,delete_year_jackknife_diagnostic_t_df_5,0.240079037708232,1.2539365523233317,2.4882221792229857,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Atlanta,other_compound_vs_reference,1.34885222705369,True,estimable,3701,868,1284,226,76,15,15,15,232.1528261073762,2.6575963651964685e-15,delete_year_jackknife_diagnostic_t_df_5,0.5269597719795444,-0.0057409909079808,2.703445445015361,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Atlanta,episode_vs_wind_only,0.8232107083765003,True,estimable,3701,868,1284,226,76,15,15,15,232.1528261073762,5.370920722058692e-15,delete_year_jackknife_diagnostic_t_df_5,0.347928081333138,-0.0711668976062585,1.7175883143592592,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Atlanta,episode_vs_heat_only,2.6959286257676216,True,estimable,3701,868,1284,226,76,15,15,15,232.1528261073762,2.220446049250313e-15,delete_year_jackknife_diagnostic_t_df_5,0.323293142441173,1.8648771462225584,3.526980105312685,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Chicago,episode_vs_reference,5.27827206769998,True,estimable,4644,1108,1284,69,20,6,15,15,152.55754686182493,3.6001370283653444e-15,delete_year_jackknife_diagnostic_t_df_5,1.055543909202717,2.5649100679869283,7.991634067413032,6,0,,5000,4929,71,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Chicago,heat_only_vs_reference,0.5143474586511969,True,estimable,4644,1108,1284,69,20,6,15,15,152.55754686182493,1.8260310411439844e-15,delete_year_jackknife_diagnostic_t_df_5,0.4635214087709015,-0.6771722551638377,1.7058671724662315,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Chicago,wind_only_vs_reference,4.398349681482845,True,estimable,4644,1108,1284,69,20,6,15,15,152.55754686182493,2.2412627309620348e-15,delete_year_jackknife_diagnostic_t_df_5,0.397372139184693,3.376872078506728,5.419827284458962,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Chicago,other_compound_vs_reference,4.444823497197082,True,estimable,4644,1108,1284,69,20,6,15,15,152.55754686182493,1.4849232954361469e-15,delete_year_jackknife_diagnostic_t_df_5,0.3918528260090795,3.437533740415385,5.452113253978779,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Chicago,episode_vs_wind_only,0.8799223862171353,True,estimable,4644,1108,1284,69,20,6,15,15,152.55754686182493,4.246603069191224e-15,delete_year_jackknife_diagnostic_t_df_5,0.9775665970532196,-1.6329925512926753,3.392837323726946,6,0,,5000,4929,71,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Chicago,episode_vs_heat_only,4.763924609048783,True,estimable,4644,1108,1284,69,20,6,15,15,152.55754686182493,2.886579864025407e-15,delete_year_jackknife_diagnostic_t_df_5,1.2093259693034188,1.6552532389941352,7.872595979103432,6,0,,5000,4929,71,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Dallas,episode_vs_reference,2.1239320927706213,True,estimable,4519,1109,1284,118,35,8,15,15,169.45499062818286,2.869666310134633e-15,delete_year_jackknife_diagnostic_t_df_5,0.7428598172005227,0.2143501402508445,4.033514045290398,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Dallas,heat_only_vs_reference,-1.0669382952162407,True,estimable,4519,1109,1284,118,35,8,15,15,169.45499062818286,1.2455314557513475e-15,delete_year_jackknife_diagnostic_t_df_5,0.5616659649677817,-2.510746622457563,0.3768700320250813,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Dallas,wind_only_vs_reference,3.061525358105716,True,estimable,4519,1109,1284,118,35,8,15,15,169.45499062818286,2.633310236532793e-15,delete_year_jackknife_diagnostic_t_df_5,0.1824746361654647,2.5924593729144263,3.5305913432970044,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Dallas,other_compound_vs_reference,1.896131318829107,True,estimable,4519,1109,1284,118,35,8,15,15,169.45499062818286,1.4458920172266687e-15,delete_year_jackknife_diagnostic_t_df_5,0.5303009777713843,0.5329492579498094,3.2593133797084044,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Dallas,episode_vs_wind_only,-0.937593265335094,True,estimable,4519,1109,1284,118,35,8,15,15,169.45499062818286,5.3915205633359164e-15,delete_year_jackknife_diagnostic_t_df_5,0.7330804471726344,-2.8220365468972157,0.946850016227027,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Dallas,episode_vs_heat_only,3.190870387986862,True,estimable,4519,1109,1284,118,35,8,15,15,169.45499062818286,1.797173521111972e-15,delete_year_jackknife_diagnostic_t_df_5,0.43571230653957,2.070836247233042,4.310904528740682,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Denver,episode_vs_reference,,False,no_retained_episode_station_days_in_this_city_and_specification,6040,1461,1284,0,0,0,14,15,inf,1.0,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,6,6,2019;2020;2021;2022;2023;2024,5000,0,5000,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Denver,heat_only_vs_reference,0.4408833240263248,True,estimable_but_ill_conditioned_no_sample_or_model_change,6040,1461,1284,0,0,0,14,15,inf,1.790234627208065e-15,delete_year_jackknife_diagnostic_t_df_5,0.4885255912250214,-0.8149116870202067,1.6966783350728565,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Denver,wind_only_vs_reference,1.2918987697167843,True,estimable_but_ill_conditioned_no_sample_or_model_change,6040,1461,1284,0,0,0,14,15,inf,2.3175905639050143e-15,delete_year_jackknife_diagnostic_t_df_5,0.2442762660601124,0.6639666373055957,1.919830902127973,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Denver,other_compound_vs_reference,1.0873531157759764,True,estimable_but_ill_conditioned_no_sample_or_model_change,6040,1461,1284,0,0,0,14,15,inf,1.887379141862766e-15,delete_year_jackknife_diagnostic_t_df_5,0.4382249200434536,-0.0391399036109019,2.2138461351628544,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Denver,episode_vs_wind_only,,False,no_retained_episode_station_days_in_this_city_and_specification,6040,1461,1284,0,0,0,14,15,inf,1.0,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,6,6,2019;2020;2021;2022;2023;2024,5000,0,5000,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Denver,episode_vs_heat_only,,False,no_retained_episode_station_days_in_this_city_and_specification,6040,1461,1284,0,0,0,14,15,inf,1.0,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,6,6,2019;2020;2021;2022;2023;2024,5000,0,5000,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Houston,episode_vs_reference,1.9296551822339232,True,estimable,10963,2687,1284,480,55,11,15,15,479.56632765998353,4.649058915617843e-15,delete_year_jackknife_diagnostic_t_df_5,0.702980727436875,0.1225856934822893,3.736724670985557,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Houston,heat_only_vs_reference,-1.2844981544478022,True,estimable,10963,2687,1284,480,55,11,15,15,479.56632765998353,1.5126788710517758e-15,delete_year_jackknife_diagnostic_t_df_5,0.6283382637106116,-2.899693081777561,0.3306967728819565,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Houston,wind_only_vs_reference,3.6453227834111592,True,estimable,10963,2687,1284,480,55,11,15,15,479.56632765998353,5.724587470723463e-16,delete_year_jackknife_diagnostic_t_df_5,0.2386591382730739,3.03182993765778,4.2588156291645385,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Houston,other_compound_vs_reference,1.5275523764995946,True,estimable,10963,2687,1284,480,55,11,15,15,479.56632765998353,4.53109771925142e-15,delete_year_jackknife_diagnostic_t_df_5,0.2653815352080466,0.8453674225805109,2.2097373304186783,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Houston,episode_vs_wind_only,-1.715667601177236,True,estimable,10963,2687,1284,480,55,11,15,15,479.56632765998353,4.676814491233472e-15,delete_year_jackknife_diagnostic_t_df_5,0.8582037225076709,-3.921750501530923,0.490415299176451,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Houston,episode_vs_heat_only,3.2141533366817256,True,estimable,10963,2687,1284,480,55,11,15,15,479.56632765998353,4.470382397592232e-15,delete_year_jackknife_diagnostic_t_df_5,0.8216148711658258,1.1021250729741832,5.326181600389268,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Los Angeles,episode_vs_reference,3.3255739614458086,True,estimable,9253,2148,1284,483,65,15,15,15,808.9202453787673,1.8023250208621673e-15,delete_year_jackknife_diagnostic_t_df_5,0.3429112344502231,2.4440925709324395,4.207055351959178,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Los Angeles,heat_only_vs_reference,0.9015071340594768,True,estimable,9253,2148,1284,483,65,15,15,15,808.9202453787673,6.494804694057166e-15,delete_year_jackknife_diagnostic_t_df_5,0.3464060837114451,0.0110419475169235,1.7919723206020302,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Los Angeles,wind_only_vs_reference,2.380095750359386,True,estimable,9253,2148,1284,483,65,15,15,15,808.9202453787673,1.6237011735142914e-15,delete_year_jackknife_diagnostic_t_df_5,0.4368874396184829,1.2570408338584569,3.503150666860315,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Los Angeles,other_compound_vs_reference,2.8753548535307654,True,estimable,9253,2148,1284,483,65,15,15,15,808.9202453787673,8.18789480661053e-15,delete_year_jackknife_diagnostic_t_df_5,0.6520181902330073,1.1992887372133336,4.551420969848197,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Los Angeles,episode_vs_wind_only,0.9454782110864226,True,estimable,9253,2148,1284,483,65,15,15,15,808.9202453787673,2.310651670001107e-15,delete_year_jackknife_diagnostic_t_df_5,0.6173692826619795,-0.6415200528042835,2.5324764749771287,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Los Angeles,episode_vs_heat_only,2.424066827386332,True,estimable,9253,2148,1284,483,65,15,15,15,808.9202453787673,7.813194535799539e-15,delete_year_jackknife_diagnostic_t_df_5,0.5654497101312498,0.9705320735571216,3.8776015812155418,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,New York,episode_vs_reference,5.358978420436273,True,estimable,10742,2527,1284,241,30,8,15,15,218.4660689110932,3.1917173549432164e-15,delete_year_jackknife_diagnostic_t_df_5,0.8531974117656657,3.1657646515395355,7.55219218933301,6,0,,5000,4993,7,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,New York,heat_only_vs_reference,1.132905142436934,True,estimable,10742,2527,1284,241,30,8,15,15,218.4660689110932,1.3375647496546788e-15,delete_year_jackknife_diagnostic_t_df_5,0.1635071161124995,0.7125967197608648,1.553213565113003,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,New York,wind_only_vs_reference,4.3431101229221625,True,estimable,10742,2527,1284,241,30,8,15,15,218.4660689110932,5.585741530202864e-16,delete_year_jackknife_diagnostic_t_df_5,0.2638343830134286,3.664902250331529,5.0213179955127965,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,New York,other_compound_vs_reference,3.712748785124509,True,estimable,10742,2527,1284,241,30,8,15,15,218.4660689110932,1.8821749714348357e-15,delete_year_jackknife_diagnostic_t_df_5,0.512729638381825,2.3947352901078136,5.030762280141204,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,New York,episode_vs_wind_only,1.0158682975141105,True,estimable,10742,2527,1284,241,30,8,15,15,218.4660689110932,3.4646260700170342e-15,delete_year_jackknife_diagnostic_t_df_5,0.7401289496691527,-0.8866937365339975,2.9184303315622184,6,0,,5000,4993,7,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,New York,episode_vs_heat_only,4.226073277999339,True,estimable,10742,2527,1284,241,30,8,15,15,218.4660689110932,2.1094237467877974e-15,delete_year_jackknife_diagnostic_t_df_5,0.8618027948710856,2.010738667603117,6.44140788839556,6,0,,5000,4993,7,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Philadelphia,episode_vs_reference,1.6337019083907462,True,estimable,5975,1435,1284,84,18,5,15,15,166.9051189649232,8.219119829178112e-15,delete_year_jackknife_diagnostic_t_df_5,1.0010404369952357,-0.9395544556866448,4.206958272468137,6,0,,5000,4914,86,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Philadelphia,heat_only_vs_reference,0.87348887506753,True,estimable,5975,1435,1284,84,18,5,15,15,166.9051189649232,1.4742810208448544e-15,delete_year_jackknife_diagnostic_t_df_5,0.2600286517723854,0.2050639460764356,1.5419138040586244,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Philadelphia,wind_only_vs_reference,1.968790296986456,True,estimable,5975,1435,1284,84,18,5,15,15,166.9051189649232,6.817463260588852e-16,delete_year_jackknife_diagnostic_t_df_5,0.1936789416986038,1.47092272751076,2.4666578664621515,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Philadelphia,other_compound_vs_reference,2.10782595841321,True,estimable,5975,1435,1284,84,18,5,15,15,166.9051189649232,1.7737551661495292e-15,delete_year_jackknife_diagnostic_t_df_5,0.2747984956441239,1.4014339370502409,2.8142179797761804,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Philadelphia,episode_vs_wind_only,-0.3350883885957094,True,estimable,5975,1435,1284,84,18,5,15,15,166.9051189649232,7.695233339433116e-15,delete_year_jackknife_diagnostic_t_df_5,0.9531112541689696,-2.7851388659030096,2.1149620887115903,6,0,,5000,4914,86,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Philadelphia,episode_vs_heat_only,0.7602130333232162,True,estimable,5975,1435,1284,84,18,5,15,15,166.9051189649232,8.18789480661053e-15,delete_year_jackknife_diagnostic_t_df_5,1.0759236197151811,-2.005536680048702,3.525962746695135,6,0,,5000,4914,86,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Phoenix,episode_vs_reference,,False,no_retained_episode_station_days_in_this_city_and_specification,5991,1414,1284,0,0,0,14,15,inf,1.0,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,6,6,2019;2020;2021;2022;2023;2024,5000,0,5000,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Phoenix,heat_only_vs_reference,-0.0906888107529378,True,estimable_but_ill_conditioned_no_sample_or_model_change,5991,1414,1284,0,0,0,14,15,inf,1.465841337200402e-15,delete_year_jackknife_diagnostic_t_df_5,0.3870667612858564,-1.0856755964929377,0.904297974987062,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
