model,contrast,omitted_city,estimate_ppb,n_target_cities,n_estimable_cities,target
period_2023_2024,other_compound_vs_reference,San Diego,2.347871973987682,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,other_compound_vs_reference,Seattle,1.736747377462954,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_wind_only,Atlanta,-0.06205885152829227,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_wind_only,Chicago,-0.16151219507683195,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_wind_only,Dallas,0.2559232789730662,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_wind_only,Denver,0.1092312858598022,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_wind_only,Houston,0.30892987239385583,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_wind_only,Los Angeles,-0.09066999231964079,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_wind_only,New York,-0.03856706477829661,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_wind_only,Philadelphia,0.06709452821648765,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_wind_only,Phoenix,0.15252512237272084,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_wind_only,San Diego,-8.901116731192537e-05,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_wind_only,Seattle,-0.17094768889331893,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_heat_only,Atlanta,2.531694489117564,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_heat_only,Chicago,2.2002426461259037,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_heat_only,Dallas,2.490258113447493,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_heat_only,Denver,2.775577805025011,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_heat_only,Houston,2.3398587213998363,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_heat_only,Los Angeles,2.456962217421098,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_heat_only,New York,2.357544657033949,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_heat_only,Philadelphia,2.6793030886126536,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_heat_only,Phoenix,2.576371327280088,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_heat_only,San Diego,2.6388825205419177,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2023_2024,episode_vs_heat_only,Seattle,2.7923024466073194,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
